day,date,wk,age_group,obs,dR_med,dR_lo,dR_hi,Rj_med,Rj_lo,Rj_hi,Rj_renewal
93,2013-12-02,49,0-5,29.1429,27.1187,22.3819,32.8733,1.3471,1.1303,1.6073,1.4610
93,2013-12-02,49,6-11,30.1429,29.7881,24.6924,36.1014,1.5868,1.3495,1.8663,1.6584
93,2013-12-02,49,12-17,19.4286,19.0535,15.3513,23.2578,1.3916,1.1864,1.6339,1.4730
93,2013-12-02,49,18-44,69.1429,65.4065,55.6668,77.9418,0.8097,0.7036,0.9335,0.8922
93,2013-12-02,49,45-64,67.0000,66.7688,56.2956,79.1124,0.8476,0.7273,0.9868,0.9417
93,2013-12-02,49,65+,37.1429,34.5351,28.9964,41.3288,0.9253,0.7870,1.0846,1.0472
94,2013-12-03,49,0-5,30.7143,28.3162,23.3580,34.3117,1.3101,1.1016,1.5620,1.4495
94,2013-12-03,49,6-11,32.7143,31.3451,25.9268,37.7339,1.5550,1.3240,1.8234,1.6723
94,2013-12-03,49,12-17,20.1429,19.6515,15.8427,23.9040,1.3620,1.1605,1.5996,1.4687
94,2013-12-03,49,18-44,68.7143,65.6270,55.8996,77.9913,0.7807,0.6768,0.9008,0.8787
94,2013-12-03,49,45-64,68.1429,66.3583,56.4386,78.8802,0.8136,0.6980,0.9484,0.9273
94,2013-12-03,49,65+,37.4286,34.7327,29.1609,41.5793,0.8855,0.7530,1.0395,1.0277
95,2013-12-04,49,0-5,32.0000,29.5548,24.4731,35.6773,1.2785,1.0759,1.5271,1.4118
95,2013-12-04,49,6-11,35.2857,32.9651,27.3672,39.6477,1.5299,1.3045,1.8112,1.6579
95,2013-12-04,49,12-17,20.4286,20.3160,16.4458,24.6469,1.3356,1.1371,1.5749,1.4270
95,2013-12-04,49,18-44,66.8571,65.7349,55.9910,78.0589,0.7569,0.6562,0.8740,0.8441
95,2013-12-04,49,45-64,67.2857,65.7293,55.8817,78.0253,0.7856,0.6735,0.9182,0.8864
95,2013-12-04,49,65+,35.5714,34.7265,29.0575,41.4849,0.8522,0.7244,1.0025,0.9706
96,2013-12-05,49,0-5,30.0000,30.6126,25.4072,36.8081,1.2539,1.0530,1.4974,1.3069
96,2013-12-05,49,6-11,34.7143,34.5865,28.7718,41.8155,1.5268,1.3011,1.7941,1.5770
96,2013-12-05,49,12-17,21.2857,20.9608,16.9523,25.5216,1.3259,1.1282,1.5600,1.4178
96,2013-12-05,49,18-44,66.4286,65.8505,55.6190,78.2903,0.7408,0.6434,0.8535,0.8154
96,2013-12-05,49,45-64,67.7143,64.9488,54.8797,76.6590,0.7666,0.6579,0.8937,0.8673
96,2013-12-05,49,65+,35.2857,34.3982,28.7744,41.1194,0.8289,0.7024,0.9752,0.9468
97,2013-12-06,49,0-5,31.5714,31.5318,26.2118,37.9913,1.2414,1.0448,1.4768,1.3199
97,2013-12-06,49,6-11,37.1429,36.4738,30.1824,43.7081,1.5296,1.3002,1.7934,1.5969
97,2013-12-06,49,12-17,23.7143,21.6434,17.6201,26.1601,1.3162,1.1217,1.5520,1.4561
97,2013-12-06,49,18-44,67.8571,65.8499,55.5493,78.2091,0.7307,0.6343,0.8410,0.8082
97,2013-12-06,49,45-64,65.0000,64.0003,54.2366,75.6419,0.7538,0.6465,0.8801,0.8478
97,2013-12-06,49,65+,34.1429,33.8920,28.2801,40.7040,0.8132,0.6904,0.9589,0.9168
98,2013-12-07,49,0-5,33.8571,32.3129,26.9791,38.8528,1.2370,1.0443,1.4733,1.3121
98,2013-12-07,49,6-11,37.1429,38.3224,31.6943,46.0032,1.5472,1.3161,1.8332,1.5246
98,2013-12-07,49,12-17,24.0000,22.2956,18.2648,26.9779,1.3245,1.1309,1.5543,1.3979
98,2013-12-07,49,18-44,63.1429,65.8738,55.4856,78.1054,0.7290,0.6356,0.8380,0.7662
98,2013-12-07,49,45-64,62.2857,62.9171,53.2715,74.4902,0.7507,0.6446,0.8745,0.8001
98,2013-12-07,49,65+,32.1429,33.3308,27.6357,39.9475,0.8109,0.6884,0.9540,0.8634
99,2013-12-08,50,0-5,33.0000,33.0498,27.6552,39.8209,1.2485,1.0552,1.4847,1.2728
99,2013-12-08,50,6-11,39.1429,40.5469,33.7639,48.5156,1.5848,1.3395,1.8695,1.5315
99,2013-12-08,50,12-17,23.8571,23.0003,18.8193,27.9421,1.3461,1.1474,1.5859,1.3641
99,2013-12-08,50,18-44,64.1429,65.9897,55.6694,78.1450,0.7362,0.6424,0.8459,0.7541
99,2013-12-08,50,45-64,60.1429,61.7862,52.2447,73.2980,0.7584,0.6527,0.8807,0.7824
99,2013-12-08,50,65+,30.8571,32.8208,27.1168,39.2894,0.8205,0.6984,0.9601,0.8405
100,2013-12-09,50,0-5,32.5714,33.7562,27.8816,40.4518,1.2783,1.0737,1.5273,1.2346
100,2013-12-09,50,6-11,42.7143,42.9831,36.0465,51.1870,1.6404,1.3923,1.9409,1.5524
100,2013-12-09,50,12-17,23.2857,23.8004,19.4495,29.0979,1.3927,1.1893,1.6273,1.3099
100,2013-12-09,50,18-44,62.0000,66.0456,55.5056,78.5529,0.7536,0.6568,0.8667,0.7286
100,2013-12-09,50,45-64,56.5714,61.1335,51.3540,72.6333,0.7770,0.6684,0.9036,0.7489
100,2013-12-09,50,65+,29.1429,32.3938,26.7601,38.8942,0.8405,0.7137,0.9869,0.8046
101,2013-12-10,50,0-5,33.1429,34.5569,28.4053,41.7038,1.3095,1.1021,1.5606,1.2538
101,2013-12-10,50,6-11,45.2857,45.9159,38.5850,54.7421,1.7018,1.4452,2.0063,1.5904
101,2013-12-10,50,12-17,24.0000,24.6918,20.3324,30.1400,1.4485,1.2337,1.7024,1.3348
101,2013-12-10,50,18-44,64.2857,66.1775,55.6604,78.8047,0.7746,0.6749,0.8882,0.7437
101,2013-12-10,50,45-64,56.0000,60.7114,51.0908,72.3406,0.8014,0.6879,0.9318,0.7617
101,2013-12-10,50,65+,29.4286,32.1155,26.4561,38.3610,0.8648,0.7366,1.0178,0.8209
102,2013-12-11,50,0-5,34.2857,35.5856,29.2455,42.9241,1.3500,1.1410,1.6054,1.2802
102,2013-12-11,50,6-11,45.4286,49.3917,41.3882,58.7482,1.7699,1.5032,2.0842,1.5780
102,2013-12-11,50,12-17,23.2857,25.8430,21.3027,31.4460,1.5201,1.2947,1.7821,1.3311
102,2013-12-11,50,18-44,65.8571,66.3907,56.1201,78.7265,0.7958,0.6925,0.9151,0.7612
102,2013-12-11,50,45-64,58.4286,60.7561,50.9499,72.0619,0.8226,0.7049,0.9582,0.7871
102,2013-12-11,50,65+,30.7143,31.8703,26.3562,38.4219,0.8832,0.7511,1.0417,0.8565
103,2013-12-12,50,0-5,34.1429,36.7925,30.5273,44.5482,1.3919,1.1769,1.6539,1.2677
103,2013-12-12,50,6-11,51.0000,53.7320,45.0254,63.7383,1.8213,1.5537,2.1466,1.6449
103,2013-12-12,50,12-17,23.7143,27.3393,22.5746,33.1637,1.5867,1.3515,1.8733,1.3390
103,2013-12-12,50,18-44,65.2857,66.6309,56.2381,78.8422,0.8135,0.7094,0.9326,0.7608
103,2013-12-12,50,45-64,57.8571,61.1836,51.4969,72.4433,0.8393,0.7206,0.9761,0.7862
103,2013-12-12,50,65+,31.1429,31.7371,26.3306,38.3627,0.8966,0.7628,1.0565,0.8619
104,2013-12-13,50,0-5,38.0000,38.4863,31.7654,46.3306,1.4285,1.1985,1.7016,1.3552
104,2013-12-13,50,6-11,57.5714,58.4617,48.7423,69.8859,1.8612,1.5835,2.2000,1.7534
104,2013-12-13,50,12-17,27.8571,29.4303,24.2410,35.4841,1.6387,1.3908,1.9310,1.4749
104,2013-12-13,50,18-44,67.0000,67.0556,56.7038,79.8081,0.8220,0.7189,0.9424,0.7988
104,2013-12-13,50,45-64,61.2857,61.9029,52.2497,73.6615,0.8449,0.7288,0.9828,0.8261
104,2013-12-13,50,65+,32.2857,31.6906,26.2865,38.2501,0.8990,0.7664,1.0611,0.8997
105,2013-12-14,50,0-5,39.5714,40.4734,33.6710,48.8212,1.4478,1.2183,1.7157,1.3757
105,2013-12-14,50,6-11,65.8571,64.0587,53.7363,76.2468,1.8732,1.5914,2.2072,1.8457
105,2013-12-14,50,12-17,31.7143,32.0411,26.4862,38.6160,1.6618,1.4139,1.9641,1.5700
105,2013-12-14,50,18-44,69.1429,67.7399,57.3409,80.3643,0.8182,0.7170,0.9342,0.8190
105,2013-12-14,50,45-64,64.2857,62.8768,53.0990,74.9195,0.8349,0.7214,0.9716,0.8484
105,2013-12-14,50,65+,33.0000,31.7339,26.3459,38.3339,0.8859,0.7562,1.0427,0.9167
106,2013-12-15,51,0-5,44.5714,43.1294,35.9807,51.9299,1.4602,1.2209,1.7460,1.4435
106,2013-12-15,51,6-11,73.0000,70.2885,59.1831,83.3366,1.8625,1.5847,2.2063,1.8866
106,2013-12-15,51,12-17,35.8571,35.2595,29.0765,42.5669,1.6603,1.4146,1.9713,1.6361
106,2013-12-15,51,18-44,71.4286,69.1826,58.1911,81.7935,0.8059,0.7072,0.9215,0.8344
106,2013-12-15,51,45-64,67.5714,63.7815,53.8535,76.1959,0.8147,0.7062,0.9456,0.8623
106,2013-12-15,51,65+,34.1429,31.7972,26.4088,38.7090,0.8618,0.7352,1.0103,0.9284
107,2013-12-16,51,0-5,47.7143,46.4489,38.8956,56.0514,1.4678,1.2293,1.7483,1.4473
107,2013-12-16,51,6-11,78.0000,77.1193,64.8280,91.8922,1.8431,1.5641,2.1798,1.8629
107,2013-12-16,51,12-17,40.5714,38.9621,32.3265,47.1617,1.6376,1.3933,1.9291,1.6790
107,2013-12-16,51,18-44,73.8571,71.2069,60.3851,83.8498,0.7873,0.6916,0.9029,0.8325
107,2013-12-16,51,45-64,71.1429,64.8142,54.7401,77.4387,0.7870,0.6820,0.9134,0.8643
107,2013-12-16,51,65+,35.2857,32.1016,26.7883,39.0363,0.8287,0.7100,0.9709,0.9278
108,2013-12-17,51,0-5,50.2857,50.5565,42.0594,60.3543,1.4774,1.2347,1.7735,1.4181
108,2013-12-17,51,6-11,84.4286,84.5658,71.0332,100.0189,1.8293,1.5507,2.1564,1.8291
108,2013-12-17,51,12-17,45.1429,43.1504,35.7608,52.0827,1.6014,1.3569,1.8891,1.6662
108,2013-12-17,51,18-44,75.5714,74.1080,62.7737,87.1844,0.7685,0.6740,0.8763,0.8032
108,2013-12-17,51,45-64,70.7143,65.8050,55.7438,78.2030,0.7576,0.6565,0.8745,0.8251
108,2013-12-17,51,65+,33.4286,32.5572,26.9763,39.5297,0.7974,0.6835,0.9372,0.8696
109,2013-12-18,51,0-5,55.4286,55.2655,46.6022,66.3011,1.4860,1.2509,1.7850,1.4378
109,2013-12-18,51,6-11,93.1429,92.5044,78.3091,109.1521,1.8039,1.5365,2.1321,1.8332
109,2013-12-18,51,12-17,50.2857,47.4507,39.7039,57.2608,1.5571,1.3187,1.8439,1.6593
109,2013-12-18,51,18-44,78.2857,77.7451,65.8063,91.8809,0.7496,0.6594,0.8539,0.7874
109,2013-12-18,51,45-64,69.2857,66.7062,57.0391,79.3935,0.7287,0.6334,0.8398,0.7968
109,2013-12-18,51,65+,33.7143,33.0929,27.5975,39.8877,0.7670,0.6577,0.8971,0.8406
110,2013-12-19,51,0-5,58.7143,61.1627,51.6078,73.0797,1.5027,1.2556,1.7945,1.4190
110,2013-12-19,51,6-11,98.5714,101.3005,86.4269,119.2988,1.7920,1.5143,2.1235,1.7909
110,2013-12-19,51,12-17,54.1429,51.9102,43.6246,62.2514,1.5182,1.2860,1.7898,1.6274
110,2013-12-19,51,18-44,81.8571,81.9922,69.1840,96.8606,0.7362,0.6464,0.8371,0.7704
110,2013-12-19,51,45-64,70.1429,67.5507,57.6431,80.3089,0.7065,0.6130,0.8134,0.7758
110,2013-12-19,51,65+,33.5714,33.6997,27.9656,40.4848,0.7437,0.6361,0.8712,0.8147
111,2013-12-20,51,0-5,67.8571,67.9939,57.4835,81.2062,1.5072,1.2628,1.8207,1.4927
111,2013-12-20,51,6-11,112.0000,110.7428,94.4968,129.4767,1.7700,1.4990,2.0849,1.8470
111,2013-12-20,51,12-17,58.2857,56.2971,47.2560,67.2363,1.4779,1.2497,1.7422,1.6049
111,2013-12-20,51,18-44,86.7143,86.6853,72.9580,102.9678,0.7232,0.6368,0.8237,0.7713
111,2013-12-20,51,45-64,68.4286,68.5704,58.0983,80.8910,0.6869,0.5981,0.7914,0.7597
111,2013-12-20,51,65+,35.2857,34.3386,28.4616,41.4119,0.7232,0.6198,0.8453,0.8086
112,2013-12-21,51,0-5,76.2857,75.7740,64.0814,90.4045,1.5233,1.2760,1.8270,1.5359
112,2013-12-21,51,6-11,123.2857,120.5376,103.2206,141.6062,1.7568,1.4900,2.0644,1.8668
112,2013-12-21,51,12-17,63.0000,60.3809,50.8246,71.5985,1.4543,1.2424,1.7159,1.6004
112,2013-12-21,51,18-44,94.4286,91.4970,77.0831,108.1770,0.7196,0.6341,0.8171,0.7762
112,2013-12-21,51,45-64,69.5714,69.4028,58.7297,81.8025,0.6790,0.5926,0.7799,0.7543
112,2013-12-21,51,65+,35.8571,34.9464,29.0962,42.1529,0.7139,0.6126,0.8338,0.7991
113,2013-12-22,52,0-5,80.0000,84.7276,71.3851,101.3034,1.5304,1.2837,1.8235,1.4323
113,2013-12-22,52,6-11,125.4286,130.8878,111.7975,153.3344,1.7505,1.4900,2.0704,1.7057
113,2013-12-22,52,12-17,61.0000,64.2139,54.6632,75.8703,1.4511,1.2359,1.7087,1.4180
113,2013-12-22,52,18-44,88.8571,97.1523,82.0142,115.1909,0.7197,0.6347,0.8177,0.6898
113,2013-12-22,52,45-64,61.7143,70.4520,59.8160,83.3722,0.6768,0.5901,0.7780,0.6562
113,2013-12-22,52,65+,32.1429,35.6943,29.8693,43.1623,0.7093,0.6082,0.8271,0.6927
114,2013-12-23,52,0-5,97.1429,94.6119,79.9070,112.3816,1.5340,1.2791,1.8413,1.5896
114,2013-12-23,52,6-11,142.8571,141.6193,121.0964,165.4237,1.7456,1.4855,2.0649,1.8261
114,2013-12-23,52,12-17,67.0000,68.0946,57.9572,80.0803,1.4491,1.2317,1.7082,1.5005
114,2013-12-23,52,18-44,102.7143,103.7746,87.8477,122.2508,0.7218,0.6347,0.8192,0.7497
114,2013-12-23,52,45-64,69.1429,72.3010,61.0381,85.5945,0.6788,0.5910,0.7803,0.7089
114,2013-12-23,52,65+,35.1429,36.5448,30.5423,44.1211,0.7092,0.6091,0.8279,0.7464
115,2013-12-24,52,0-5,109.0000,104.7995,88.9739,123.6328,1.5292,1.2813,1.8280,1.6211
115,2013-12-24,52,6-11,154.0000,152.1165,130.3830,177.8575,1.7310,1.4705,2.0572,1.8408
115,2013-12-24,52,12-17,72.4286,72.0852,61.7627,84.5702,1.4566,1.2323,1.7128,1.5413
115,2013-12-24,52,18-44,111.8571,111.0414,94.5616,130.3824,0.7250,0.6368,0.8240,0.7709
115,2013-12-24,52,45-64,76.2857,74.5932,63.1191,88.5216,0.6848,0.5936,0.7867,0.7374
115,2013-12-24,52,65+,39.1429,37.5435,31.3300,45.0870,0.7122,0.6101,0.8315,0.7849
116,2013-12-25,52,0-5,118.1429,115.6852,98.6617,136.2939,1.5272,1.2676,1.8260,1.5912
116,2013-12-25,52,6-11,164.7143,163.1193,139.7460,190.4219,1.7277,1.4736,2.0305,1.8166
116,2013-12-25,52,12-17,77.7143,76.1533,64.6544,89.7435,1.4718,1.2502,1.7357,1.5377
116,2013-12-25,52,18-44,121.0000,119.0698,101.4331,139.5897,0.7327,0.6446,0.8342,0.7613
116,2013-12-25,52,45-64,78.4286,77.4738,65.3195,92.4835,0.6948,0.6047,0.7989,0.7260
116,2013-12-25,52,65+,40.1429,38.5687,32.2654,46.5545,0.7195,0.6173,0.8382,0.7688
117,2013-12-26,52,0-5,127.1429,127.1187,107.9547,148.9046,1.5294,1.2810,1.8206,1.5363
117,2013-12-26,52,6-11,171.0000,174.4532,149.4971,203.8966,1.7291,1.4703,2.0433,1.7372
117,2013-12-26,52,12-17,78.7143,80.9194,68.5604,95.1529,1.4989,1.2772,1.7641,1.4604
117,2013-12-26,52,18-44,123.8571,128.9476,110.3937,150.5938,0.7467,0.6550,0.8516,0.7262
117,2013-12-26,52,45-64,79.2857,81.9195,69.2379,96.9812,0.7126,0.6192,0.8180,0.6902
117,2013-12-26,52,65+,40.2857,40.0105,33.3314,48.3061,0.7343,0.6309,0.8529,0.7305
118,2013-12-27,52,0-5,140.0000,138.8665,117.4807,161.5596,1.5438,1.2969,1.8325,1.5617
118,2013-12-27,52,6-11,184.1429,185.5116,158.7312,216.7872,1.7349,1.4711,2.0392,1.7629
118,2013-12-27,52,12-17,82.8571,86.0066,72.6342,101.1481,1.5337,1.3057,1.7984,1.4785
118,2013-12-27,52,18-44,141.4286,140.7183,120.8724,165.8111,0.7654,0.6721,0.8730,0.7475
118,2013-12-27,52,45-64,88.4286,87.9081,73.8241,104.4447,0.7351,0.6391,0.8480,0.7074
118,2013-12-27,52,65+,38.7143,41.8469,34.8593,50.3585,0.7544,0.6511,0.8774,0.7215
119,2013-12-28,52,0-5,150.8571,151.1050,127.9049,176.6704,1.5630,1.3068,1.8523,1.5506
119,2013-12-28,52,6-11,198.2857,196.1197,168.1734,229.4403,1.7351,1.4848,2.0420,1.7705
119,2013-12-28,52,12-17,88.4286,91.8276,77.3904,108.8327,1.5682,1.3399,1.8486,1.4858
119,2013-12-28,52,18-44,153.4286,154.7573,133.0794,183.2016,0.7897,0.6936,0.9008,0.7481
119,2013-12-28,52,45-64,91.7143,95.2677,80.0185,113.1978,0.7648,0.6646,0.8788,0.7077
119,2013-12-28,52,65+,42.2857,44.3389,37.0002,53.1603,0.7818,0.6745,0.9054,0.7294
120,2013-12-29,1,0-5,158.2857,164.5906,139.5994,192.6171,1.5881,1.3425,1.8929,1.5059
120,2013-12-29,1,6-11,202.7143,206.5061,177.8264,241.0560,1.7371,1.4965,2.0337,1.7140
120,2013-12-29,1,12-17,93.1429,98.1297,83.4555,116.5758,1.5945,1.3559,1.8642,1.4743
120,2013-12-29,1,18-44,162.8571,171.7606,147.0492,202.7483,0.8162,0.7177,0.9327,0.7373
120,2013-12-29,1,45-64,96.4286,104.6089,88.5234,123.5762,0.7948,0.6918,0.9150,0.7043
120,2013-12-29,1,65+,47.0000,47.3823,39.5501,56.8819,0.8091,0.6994,0.9360,0.7384
121,2013-12-30,1,0-5,167.5714,178.7126,152.8143,208.1535,1.6180,1.3637,1.9277,1.5108
121,2013-12-30,1,6-11,212.4286,215.9444,186.4272,250.9297,1.7383,1.4897,2.0209,1.7324
121,2013-12-30,1,12-17,105.2857,105.2530,89.5788,124.3832,1.6082,1.3745,1.8814,1.5692
121,2013-12-30,1,18-44,183.7143,192.7732,164.6930,227.7295,0.8409,0.7382,0.9642,0.7688
121,2013-12-30,1,45-64,112.7143,115.9726,98.8372,137.8122,0.8225,0.7150,0.9497,0.7457
121,2013-12-30,1,65+,49.7143,50.9436,42.6679,61.0897,0.8339,0.7195,0.9652,0.7660
122,2013-12-31,1,0-5,193.5714,193.9499,166.2774,225.7597,1.6347,1.3799,1.9465,1.6371
122,2013-12-31,1,6-11,231.7143,224.0660,193.1315,259.5308,1.7248,1.4856,2.0062,1.8310
122,2013-12-31,1,12-17,116.1429,112.3721,95.4181,132.5292,1.5967,1.3706,1.8680,1.6563
122,2013-12-31,1,18-44,220.7143,215.9831,185.8084,254.4285,0.8588,0.7517,0.9833,0.8356
122,2013-12-31,1,45-64,131.1429,129.5611,110.2968,153.2338,0.8421,0.7318,0.9695,0.8086
122,2013-12-31,1,65+,56.5714,54.9645,46.0540,65.5951,0.8508,0.7353,0.9874,0.8268
123,2014-01-01,1,0-5,218.8571,210.3231,180.6914,246.6910,1.6326,1.3777,1.9322,1.7025
123,2014-01-01,1,6-11,241.0000,230.1577,198.8264,267.5861,1.6983,1.4653,1.9778,1.8401
123,2014-01-01,1,12-17,123.4286,118.7480,101.9196,139.3741,1.5594,1.3382,1.8161,1.6724
123,2014-01-01,1,18-44,254.1429,242.1651,208.2242,286.3929,0.8634,0.7564,0.9872,0.8686
123,2014-01-01,1,45-64,153.0000,145.4352,123.0252,170.8449,0.8482,0.7367,0.9785,0.8411
123,2014-01-01,1,65+,60.0000,59.5159,49.9630,70.8218,0.8560,0.7400,0.9907,0.8448
124,2014-01-02,1,0-5,227.0000,228.5920,194.5537,266.8710,1.6239,1.3750,1.9149,1.6057
124,2014-01-02,1,6-11,241.1429,235.4109,202.6680,272.2000,1.6696,1.4363,1.9366,1.7289
124,2014-01-02,1,12-17,125.7143,123.9740,106.4912,145.3590,1.5136,1.3007,1.7593,1.5667
124,2014-01-02,1,18-44,264.5714,271.5632,232.4864,320.1253,0.8625,0.7541,0.9886,0.8159
124,2014-01-02,1,45-64,154.8571,163.3798,138.7899,192.1745,0.8484,0.7355,0.9790,0.7857
124,2014-01-02,1,65+,61.1429,64.9157,54.4488,77.1635,0.8559,0.7405,0.9892,0.7881
125,2014-01-03,1,0-5,246.7143,247.0429,212.1186,289.8235,1.6029,1.3558,1.8922,1.6396
125,2014-01-03,1,6-11,239.5714,239.4425,206.2547,277.2659,1.6392,1.4138,1.9104,1.7235
125,2014-01-03,1,12-17,131.7143,127.9548,109.6685,149.4660,1.4592,1.2588,1.6963,1.6020
125,2014-01-03,1,18-44,306.4286,303.5280,258.7338,357.0536,0.8508,0.7453,0.9762,0.8621
125,2014-01-03,1,45-64,187.0000,183.6843,156.1491,214.7180,0.8351,0.7257,0.9638,0.8478
125,2014-01-03,1,65+,74.8571,71.0065,59.8376,84.6091,0.8411,0.7281,0.9718,0.8644
126,2014-01-04,1,0-5,267.5714,265.9930,228.9779,311.2940,1.5725,1.3264,1.8611,1.6534
126,2014-01-04,1,6-11,238.8571,243.1139,208.9065,282.1770,1.6047,1.3810,1.8635,1.7000
126,2014-01-04,1,12-17,130.8571,129.9766,111.4114,152.8642,1.3894,1.1962,1.6140,1.5640
126,2014-01-04,1,18-44,343.4286,336.4633,289.3050,395.6527,0.8273,0.7239,0.9494,0.8762
126,2014-01-04,1,45-64,211.7143,203.7991,174.2365,238.5316,0.8073,0.7000,0.9320,0.8634
126,2014-01-04,1,65+,80.1429,77.4501,65.0928,91.4286,0.8119,0.7029,0.9376,0.8725
127,2014-01-05,2,0-5,296.4286,285.1050,245.3954,332.5910,1.5473,1.3060,1.8439,1.7189
127,2014-01-05,2,6-11,259.4286,246.7174,212.8939,286.7542,1.5832,1.3658,1.8449,1.7917
127,2014-01-05,2,12-17,142.5714,130.7611,111.8646,152.8416,1.3259,1.1394,1.5372,1.6403
127,2014-01-05,2,18-44,396.8571,366.6875,317.5711,430.9460,0.8027,0.7010,0.9201,0.9273
127,2014-01-05,2,45-64,246.4286,221.9870,190.2614,259.9151,0.7767,0.6723,0.8962,0.9150
127,2014-01-05,2,65+,89.0000,83.4877,70.1778,98.0356,0.7816,0.6767,0.9038,0.9146
128,2014-01-06,2,0-5,314.7143,304.9349,261.4212,356.9522,1.5331,1.2924,1.8175,1.6604
128,2014-01-06,2,6-11,253.1429,251.9136,217.9711,294.1398,1.5783,1.3490,1.8417,1.6873
128,2014-01-06,2,12-17,135.4286,129.9747,111.0315,152.5206,1.2793,1.0990,1.4880,1.5030
128,2014-01-06,2,18-44,416.0000,393.6903,339.4947,461.5557,0.7826,0.6832,0.8979,0.8766
128,2014-01-06,2,45-64,246.8571,237.4271,204.3234,278.3934,0.7511,0.6502,0.8675,0.8538
128,2014-01-06,2,65+,90.7143,88.9433,75.3299,104.7107,0.7543,0.6525,0.8738,0.8530
129,2014-01-07,2,0-5,323.0000,326.2131,279.6612,381.0199,1.5506,1.3049,1.8416,1.5727
129,2014-01-07,2,6-11,247.4286,260.1269,223.6845,303.2272,1.6002,1.3761,1.8647,1.5916
129,2014-01-07,2,12-17,126.5714,128.6504,109.6085,150.9680,1.2618,1.0864,1.4681,1.3844
129,2014-01-07,2,18-44,422.5714,419.0063,360.2282,489.5014,0.7784,0.6797,0.8905,0.8275
129,2014-01-07,2,45-64,251.8571,251.2762,216.5781,293.6637,0.7397,0.6417,0.8525,0.8053
129,2014-01-07,2,65+,93.5714,93.9637,79.7987,110.5327,0.7398,0.6419,0.8517,0.8084
130,2014-01-08,2,0-5,337.1429,350.6023,302.2809,411.7325,1.5816,1.3399,1.8788,1.5271
130,2014-01-08,2,6-11,257.5714,271.9191,232.2750,316.1361,1.6523,1.4239,1.9223,1.5698
130,2014-01-08,2,12-17,122.5714,127.7348,109.0019,150.2739,1.2658,1.0901,1.4690,1.3199
130,2014-01-08,2,18-44,424.2857,441.4454,376.9806,513.6183,0.7852,0.6861,0.9019,0.7954
130,2014-01-08,2,45-64,254.0000,262.7176,227.6149,307.7914,0.7381,0.6407,0.8537,0.7708
130,2014-01-08,2,65+,96.1429,98.2783,83.6862,116.1744,0.7346,0.6367,0.8471,0.7771
131,2014-01-09,2,0-5,354.1429,378.3789,326.4161,446.7443,1.6349,1.3798,1.9376,1.5165
131,2014-01-09,2,6-11,268.0000,287.1005,245.9828,335.5408,1.7251,1.4846,2.0216,1.5755
131,2014-01-09,2,12-17,120.7143,126.8476,108.2866,149.2425,1.2930,1.1164,1.5036,1.2989
131,2014-01-09,2,18-44,436.8571,461.5102,395.8583,539.1504,0.8053,0.7058,0.9247,0.7883
131,2014-01-09,2,45-64,262.1429,272.2745,235.4988,319.5541,0.7509,0.6532,0.8676,0.7628
131,2014-01-09,2,65+,99.8571,101.9051,86.8271,120.4522,0.7433,0.6456,0.8564,0.7702
132,2014-01-10,2,0-5,406.8571,411.1684,354.9493,484.1963,1.6867,1.4254,1.9920,1.6175
132,2014-01-10,2,6-11,306.1429,308.0047,266.0632,360.5311,1.8063,1.5534,2.1106,1.6858
132,2014-01-10,2,12-17,120.2857,126.7935,107.7271,148.6818,1.3351,1.1522,1.5471,1.3074
132,2014-01-10,2,18-44,460.8571,483.9790,414.9878,561.9655,0.8317,0.7278,0.9510,0.8106
132,2014-01-10,2,45-64,272.0000,280.6378,241.5960,328.7924,0.7711,0.6687,0.8888,0.7714
132,2014-01-10,2,65+,102.0000,105.0122,89.4143,123.6100,0.7588,0.6583,0.8746,0.7737
133,2014-01-11,2,0-5,443.8571,447.4449,386.5114,522.1026,1.7357,1.4589,2.0500,1.6454
133,2014-01-11,2,6-11,334.5714,335.7567,289.8136,392.7922,1.8856,1.6216,2.1990,1.7307
133,2014-01-11,2,12-17,123.2857,128.1232,108.9333,150.0857,1.3850,1.1936,1.6051,1.3164
133,2014-01-11,2,18-44,486.1429,509.9537,439.0334,589.8796,0.8603,0.7523,0.9855,0.8147
133,2014-01-11,2,45-64,276.1429,287.9229,248.1732,337.2083,0.7944,0.6903,0.9160,0.7674
133,2014-01-11,2,65+,103.8571,107.8479,91.2990,126.7847,0.7778,0.6754,0.8955,0.7657
134,2014-01-12,3,0-5,490.1429,488.3050,420.2374,569.6098,1.7686,1.4963,2.0855,1.6910
134,2014-01-12,3,6-11,368.2857,370.5471,317.9996,431.8960,1.9562,1.6785,2.2830,1.7857
134,2014-01-12,3,12-17,126.4286,130.9565,111.7284,153.4824,1.4316,1.2338,1.6661,1.3348
134,2014-01-12,3,18-44,531.8571,541.6742,466.2021,633.3079,0.8849,0.7730,1.0156,0.8324
134,2014-01-12,3,45-64,286.1429,296.5622,255.2821,345.4325,0.8156,0.7088,0.9408,0.7757
134,2014-01-12,3,65+,105.4286,110.3479,93.9891,129.4034,0.7935,0.6898,0.9156,0.7656
135,2014-01-13,3,0-5,540.4286,536.5636,460.8930,623.6874,1.7914,1.5146,2.1124,1.7311
135,2014-01-13,3,6-11,415.1429,412.3760,356.0190,480.7021,2.0060,1.7189,2.3380,1.8600
