Np,L,sigma_rw,resample,day,age_group,true_Rj,Rj_med,Rj_lo,Rj_hi,true_dR,dR_med,dR_lo,dR_hi
100000,16,0.15,every,149,12-17,0.90288,0.9265827537750704,0.6648505617988939,1.288133323796704,12.87966,12.969780948129483,9.285288597189355,18.284718204173256
100000,16,0.15,every,149,18-44,0.652252,0.6609815500107038,0.45741258493656467,0.973655092199126,146.894326,147.13947320356965,116.46564666982741,190.2372544091195
100000,16,0.15,every,149,45-64,0.686043,0.6958344294918765,0.4883918500065787,0.995239983213105,106.478739,106.62759547075257,83.67846878053388,137.4068641079822
100000,16,0.15,every,149,65+,0.645728,0.6528676309601035,0.46608513453531,0.9119477221743828,29.411685,29.09704810002586,22.052527781575918,38.83430309430696
1000000,16,0.15,every,1,0-5,1.339049,1.3753775549089609,1.1193001941012388,1.6736308524044794,330.93133,331.1031520982741,310.5378957267138,351.95339948627185
1000000,16,0.15,every,1,6-11,2.311691,2.0590686019306847,1.7090918531730743,2.4934137417365987,263.808763,261.8880793484797,243.43985028613392,283.2155633552715
1000000,16,0.15,every,1,12-17,1.442413,1.3986826188328823,1.1533968348243313,1.6911895276468931,106.22455,106.6772185594631,95.6133604439883,118.05754304780693
1000000,16,0.15,every,1,18-44,0.716412,0.7792623523570096,0.642922151469964,0.9431018025827036,378.044663,381.53297274513716,358.99975624005356,404.662194243283
1000000,16,0.15,every,1,45-64,0.585959,0.655569093236412,0.5384111452880634,0.7944961683633219,166.399298,166.89171845514764,152.98428264825407,181.48291360787442
1000000,16,0.15,every,1,65+,0.477594,0.5389296746637544,0.44275232305039275,0.6523447448615631,120.274235,120.26175376595931,108.51022217248638,132.43530345080214
1000000,16,0.15,every,2,0-5,1.349362,1.4090132705222929,1.1862738470061334,1.6664050888967128,328.081813,325.75452494558795,304.0656094469154,349.6539051391533
1000000,16,0.15,every,2,6-11,2.32493,2.3118497828723568,1.949655532910336,2.7419849363106548,319.737799,300.0505007434098,272.46459223088135,324.9321448446125
1000000,16,0.15,every,2,12-17,1.454397,1.4778337198530065,1.2497565261750876,1.738782190900164,114.303266,111.6644566537507,101.17635713089727,123.05256543078568
1000000,16,0.15,every,2,18-44,0.722411,0.7883202756598027,0.6750273160200069,0.9220855533580061,387.435862,404.9162463569109,372.01778814980884,444.0259754503703
1000000,16,0.15,every,2,45-64,0.591069,0.6534259307681622,0.5566407097081778,0.7653832094498633,160.825,164.81600541363318,151.34096191749066,180.272710185702
1000000,16,0.15,every,2,65+,0.481464,0.534670865522866,0.4549621739000364,0.6266036255083087,105.073442,106.0395467923413,97.44167588455963,115.23174249644343
1000000,16,0.15,every,3,0-5,1.35966,1.4338863148611876,1.2217969794506645,1.6798681433090976,325.648649,320.97698485767853,290.2857744771817,357.39081758656084
1000000,16,0.15,every,3,6-11,2.337983,2.448214166465273,2.090277042730302,2.8643614855766684,404.900079,372.83600689664786,325.63101181338413,424.0851285895543
1000000,16,0.15,every,3,12-17,1.466397,1.5289366172196213,1.3078961950091663,1.7937226431316982,126.230268,120.9947261879447,106.70675318579231,137.45754341310155
1000000,16,0.15,every,3,18-44,0.728456,0.7938167995487728,0.6889153261203051,0.919963201210672,403.551557,427.03701446268536,375.84740554123016,489.5216063240392
1000000,16,0.15,every,3,45-64,0.596248,0.6524565943164602,0.5638540681765261,0.7559763079562493,154.978536,160.99652839632822,142.77039903800755,183.3236748576055
1000000,16,0.15,every,3,65+,0.485405,0.5317094057742466,0.4598892739658368,0.6143935260916037,86.724254,88.43838910230568,80.42233502059301,97.55572901095962
1000000,16,0.15,every,4,0-5,1.369933,1.4442743521401489,1.2321059292501748,1.6941143252681927,325.535413,318.8956401118603,280.0500423932872,365.4521130159219
1000000,16,0.15,every,4,6-11,2.350811,2.500017196771706,2.1180304912926156,2.955659203074718,511.765541,473.84992642701786,404.6699890861689,552.3885582145786
1000000,16,0.15,every,4,12-17,1.478402,1.5578142073270445,1.3329972227161981,1.8260596343784636,140.616838,133.41197582465293,114.71708800252503,155.1635779098417
1000000,16,0.15,every,4,18-44,0.734541,0.7933958681745836,0.6893955823543314,0.9159239538171744,426.652422,441.5215055123924,378.04845337106,518.0275373268228
1000000,16,0.15,every,4,45-64,0.601493,0.6493964966202094,0.5633197593036969,0.7494239294283654,151.630782,156.82128029677546,134.8197609928951,183.72797332287337
1000000,16,0.15,every,4,65+,0.489412,0.5274285300106571,0.4590520416479465,0.6056638417203379,70.729754,72.44078862506268,64.44354016181347,82.40500125277771
1000000,16,0.15,every,5,0-5,1.380172,1.4450336704266908,1.228539508483725,1.6974289279684347,328.803048,320.9671006255261,277.1455443099778,374.2581397771519
1000000,16,0.15,every,5,6-11,2.363382,2.500331669265291,2.1058781577849044,2.9731969474794555,641.288651,607.1425175715192,515.4393864348899,708.9072071387777
1000000,16,0.15,every,5,12-17,1.490403,1.5662228941421406,1.3339651648893704,1.8412130048196595,157.442095,149.21439435874902,127.07561513324885,175.8230101920317
1000000,16,0.15,every,5,18-44,0.740661,0.7877492100492627,0.6852031409489914,0.909003758757345,458.18697,460.3738670683956,390.6792714243677,543.9351003715437
1000000,16,0.15,every,5,45-64,0.606798,0.6439646538911069,0.5596053321723526,0.7424836148130569,151.953184,154.67483012823595,130.93522514824167,183.26870170490884
1000000,16,0.15,every,5,65+,0.493482,0.5220452236221138,0.45607915253273856,0.5980872092786178,58.632153,59.81888849326549,51.87619452419102,69.94045129253999
1000000,16,0.15,every,6,0-5,1.390367,1.4347040830156743,1.2174926570091147,1.6906458024603692,336.258969,328.5458392636572,281.6646341630801,384.78574359100094
1000000,16,0.15,every,6,6-11,2.375661,2.475953696735122,2.077658422033172,2.946479592090088,797.509134,771.4240096563371,656.3424604671479,901.8239375704352
1000000,16,0.15,every,6,12-17,1.502389,1.5593457985030776,1.3288384519766414,1.8353024612535216,177.211626,169.5450876224545,143.91943166435533,200.05870399061644
1000000,16,0.15,every,6,18-44,0.746809,0.7784368028589355,0.6774315248593108,0.8976395991549736,500.142645,495.083200271632,420.6196785115003,584.2939725346173
1000000,16,0.15,every,6,45-64,0.612161,0.6365655328522546,0.553865367498612,0.7332680837805807,156.522133,157.09716502728043,132.6151242382398,186.309036004493
1000000,16,0.15,every,6,65+,0.497614,0.5157486799599803,0.45157943300012293,0.589751812448899,50.434243,51.10562500295919,43.21144125803265,60.92412822121872
1000000,16,0.15,every,7,0-5,1.400506,1.42394692760641,1.2072126624001798,1.6793048911145494,348.722026,342.4922884161256,293.34672028052773,400.96846909417434
1000000,16,0.15,every,7,6-11,2.387607,2.443778754639891,2.056227759187214,2.908795487746771,986.178421,970.4111695893694,828.8404340617649,1133.7732870646364
1000000,16,0.15,every,7,12-17,1.514351,1.545866937147513,1.3166003587727761,1.8221100692815602,200.705671,194.77882851077766,165.3395924907294,230.07183352562038
1000000,16,0.15,every,7,18-44,0.75298,0.7689503279301206,0.6701346877652931,0.8853353033755685,554.951997,550.1421462838134,467.7825914268569,648.2359791900963
1000000,16,0.15,every,7,45-64,0.617576,0.6291982673308717,0.5480098532880231,0.7234536254372468,165.778997,165.3648238253686,140.03827746084494,196.17839845425567
1000000,16,0.15,every,7,65+,0.501802,0.5099682965752977,0.447166160809067,0.5816874189576128,45.661614,46.011287405823396,38.27356940099128,55.47417028055963
1000000,16,0.15,every,8,0-5,1.410578,1.4146247212913976,1.1994679655132507,1.6657371414806201,367.150294,363.3102000719323,311.1047400304501,425.1400049844174
1000000,16,0.15,every,8,6-11,2.399174,2.4193701162736136,2.035932386534956,2.879025505998269,1214.55463,1209.322082100679,1036.9527617673766,1413.6208188492749
1000000,16,0.15,every,8,12-17,1.526277,1.5342192346998307,1.3067488508359213,1.8046589409582179,228.921981,225.4567648609177,191.6484122737961,265.8331566948423
1000000,16,0.15,every,8,18-44,0.759166,0.7621054401299968,0.6642441388481295,0.8778856648627356,625.557947,625.7011279280564,533.4856911862994,734.5743258719673
1000000,16,0.15,every,8,45-64,0.62304,0.6239915649693717,0.5435955072177564,0.7174236018727181,180.240433,180.3847266320364,153.1751026301829,213.2624064812078
1000000,16,0.15,every,8,65+,0.506044,0.5060059960855905,0.44404896018129103,0.5769135846770939,43.799297,44.10444136146248,36.44287611181221,53.36341480560678
1000000,16,0.15,every,9,0-5,1.420567,1.4079019388237621,1.1957562918376303,1.66209117484181,392.719535,391.77064483317827,335.189062592809,458.7665609650691
1000000,16,0.15,every,9,6-11,2.410305,2.401776387570274,2.022714255672337,2.862270436768704,1491.567128,1496.4369156611265,1284.153694008045,1747.6827138331591
1000000,16,0.15,every,9,12-17,1.538152,1.526057764853305,1.3009028591535738,1.7979330852475734,263.089568,262.3891383693867,223.60463441644015,308.769017700253
1000000,16,0.15,every,9,18-44,0.765359,0.7582551338480015,0.6610903029205792,0.8742374823196561,715.545323,721.6190139656364,615.0611871589472,847.5371585266121
1000000,16,0.15,every,9,45-64,0.628547,0.6214896760239015,0.54175890176936,0.7149335968470203,200.604819,201.79340261438256,171.62082765048808,238.5720574521722
1000000,16,0.15,every,9,65+,0.510336,0.5043321480910259,0.4430054717077042,0.574802707335046,44.451362,44.87288951921357,37.06961863612196,54.31194533097678
1000000,16,0.15,every,10,0-5,1.430456,1.4097579629487056,1.1984963288170147,1.6592513092708983,426.889988,428.315527452623,366.2420826733792,501.822272549251
1000000,16,0.15,every,10,6-11,2.420932,2.401404058511482,2.01913372734681,2.8527248185077383,1828.130648,1840.654362922388,1579.9611191370686,2149.878972318641
1000000,16,0.15,every,10,12-17,1.549963,1.5289538436373022,1.3035077394587702,1.796335896838709,304.714202,306.27397183347716,261.5000001013045,360.7823340027369
1000000,16,0.15,every,10,18-44,0.771548,0.7594028109520313,0.6624646768391043,0.8753656947074241,829.317096,840.7212957173706,717.5786524885652,989.037695298688
1000000,16,0.15,every,10,45-64,0.634091,0.6229615520984454,0.5435166235731923,0.7164262286100598,227.82135,230.49926975468247,196.00894990605843,272.14516510865724
1000000,16,0.15,every,10,65+,0.514671,0.5056103399620653,0.4445446223401073,0.5759192178051474,47.385134,48.034740700285056,39.747149586898765,57.9234999863105
1000000,16,0.15,every,11,0-5,1.440226,1.415530725463988,1.2040521552745893,1.6641271824028077,471.477637,474.5330188069506,405.194241689574,556.4295867035198
1000000,16,0.15,every,11,6-11,2.430973,2.4035717721800474,2.0228032656324424,2.859257187632897,2237.552162,2257.2409577274148,1935.9122666154708,2636.28762646637
1000000,16,0.15,every,11,12-17,1.56169,1.5357855971579057,1.3088800287618616,1.8051554688041722,355.644121,358.79325345133884,305.93516901724433,422.5222474247114
1000000,16,0.15,every,11,18-44,0.777724,0.7635582151341094,0.6660285193779824,0.8800420806793657,972.312685,986.4280352109836,841.9537059904214,1162.9899232379057
1000000,16,0.15,every,11,45-64,0.639665,0.627151193531972,0.5470960502671891,0.7211839626191324,263.151482,266.9406723518823,226.69226001888183,314.84028302530146
1000000,16,0.15,every,11,65+,0.519046,0.5090976196374182,0.4478542183491949,0.5798180411311274,52.533007,53.35127039338249,44.33023316806941,64.11230486996772
1000000,16,0.15,every,12,0-5,1.449854,1.4266222652161575,1.2132246208480573,1.6802326052736465,528.737681,533.0030155466911,456.19504982435683,625.2702005436855
1000000,16,0.15,every,12,6-11,2.44033,2.412520170265764,2.027071544330924,2.871789826418392,2736.019,2756.685867619184,2365.1274697667836,3218.6020955255517
1000000,16,0.15,every,12,12-17,1.573314,1.5475003641064662,1.3206716868803852,1.820067127631839,418.153866,422.3070950076735,360.07577524082126,497.78470397090905
1000000,16,0.15,every,12,18-44,0.783872,0.7709430660295415,0.6715910500373711,0.8889626529061958,1151.272675,1166.104030477265,994.5695129237974,1373.816913231367
1000000,16,0.15,every,12,45-64,0.645262,0.6339891659360506,0.5524823201612404,0.7292895136873888,308.236594,312.1538322086408,265.21663009584336,368.5847827799439
1000000,16,0.15,every,12,65+,0.523452,0.5145915374250216,0.45229354561873036,0.5860485156734582,59.98351,60.84042163408105,50.85365478614153,72.93329278792862
1000000,16,0.15,every,13,0-5,1.459311,1.4392372078551008,1.2239424331845268,1.693533665619934,601.464871,606.1183581600808,518.4947268925334,711.6567542171852
1000000,16,0.15,every,13,6-11,2.448882,2.4238916060150517,2.0417000216622347,2.8846448537942835,3343.167296,3364.753154639111,2885.334004778875,3936.824219842998
1000000,16,0.15,every,13,12-17,1.584811,1.5636488270660958,1.3327049577181542,1.8384018065000034,495.047755,499.4026656940273,425.23908281063495,586.238645335457
1000000,16,0.15,every,13,18-44,0.789978,0.7792242884236601,0.6792133439381048,0.8982339938057917,1374.557951,1387.5160309484718,1183.008362206142,1636.2140454081145
1000000,16,0.15,every,13,45-64,0.650872,0.6416379196037836,0.5595549595237029,0.7377097972895839,365.179311,368.6167336973508,314.14278221449496,434.8036610657268
1000000,16,0.15,every,13,65+,0.527885,0.5207362092341141,0.45798833948371137,0.5928661205966791,69.974553,70.74260402776974,59.29400438687958,84.79800609047936
1000000,16,0.15,every,14,0-5,1.468566,1.4502746316879902,1.2351876670581488,1.7096490607791779,693.114377,697.2013743842554,595.5981081046602,818.9693224954308
1000000,16,0.15,every,14,6-11,2.456486,2.4340680093895712,2.0464441547703625,2.898800492389689,4082.728327,4105.463936618649,3521.8907718419287,4806.284644977888
1000000,16,0.15,every,14,12-17,1.596151,1.5776248840883396,1.3490832569140065,1.8480730193463928,589.785973,594.1844404093895,507.26957870368915,696.8028045603996
1000000,16,0.15,every,14,18-44,0.796023,0.7871839032079064,0.6863180267352705,0.9064162179927183,1652.533292,1663.3245440652918,1417.556392956296,1961.0371228228887
1000000,16,0.15,every,14,45-64,0.656485,0.6492136683815122,0.566333961489592,0.7457395620325199,436.643561,438.94599649921565,374.09623457949374,518.3514565144728
1000000,16,0.15,every,14,65+,0.532333,0.5268601519207254,0.4635998700528037,0.5994333393243744,82.893616,83.49989897874275,70.05534942409429,99.7124307801638
1000000,16,0.15,every,15,0-5,1.47758,1.463662493432695,1.2469305208431347,1.7207809206266678,807.946377,811.2062346660196,692.2669692528834,952.8365626888362
1000000,16,0.15,every,15,6-11,2.462969,2.4444839984228723,2.057439931996821,2.9067273878459825,4983.241971,5002.5643485440705,4292.922578152466,5851.841236201801
1000000,16,0.15,every,15,12-17,1.607303,1.593169663502008,1.3603707715430242,1.8686158207767165,706.636978,709.6730573556306,606.6183517586514,833.7162733866157
1000000,16,0.15,every,15,18-44,0.801986,0.7954176814461915,0.6931657259647361,0.9158511415485638,1998.026374,2005.3770398659126,1708.000647046682,2365.86725590035
1000000,16,0.15,every,15,45-64,0.662089,0.6570525806779561,0.5730191134810882,0.7549040095140694,525.977613,527.276147912446,449.26120828129297,621.7408975161193
1000000,16,0.15,every,15,65+,0.536789,0.5332006832693379,0.46902718484885486,0.606631195371297,99.286285,99.63253363396416,83.70860037982186,118.83924860503203
1000000,16,0.15,every,16,0-5,1.486304,1.4753629929288299,1.2565868572787628,1.7335646113669068,951.197058,952.032060784948,814.159161650703,1121.6587918504456
1000000,16,0.15,every,16,6-11,2.468122,2.4501180518431993,2.063882886752174,2.913260478452025,6078.81127,6096.617637826323,5232.592004943213,7136.834934471757
1000000,16,0.15,every,16,12-17,1.618224,1.6072854899745452,1.3739109607869713,1.884788636718317,850.860069,852.7931328933964,729.7520285789451,1000.8117122633676
1000000,16,0.15,every,16,18-44,0.80784,0.8022385517030013,0.7000595229496588,0.925403318475106,2426.872612,2430.2766251108987,2072.6222547649595,2862.6580406726625
1000000,16,0.15,every,16,45-64,0.66767,0.6636786590913544,0.5796159629157328,0.7628321407870331,637.364016,637.6808290876338,543.8254710844394,753.7947144175696
1000000,16,0.15,every,16,65+,0.541239,0.5385625273488668,0.4743432273199216,0.6125016279675926,119.873309,120.02460805293163,101.19089719016529,142.99823761780976
1000000,16,0.15,every,17,0-5,1.494685,1.4843163646522675,1.2646381107152944,1.7438248743323375,1129.277698,1129.930392309313,964.6324012107307,1327.8970455677027
1000000,16,0.15,every,17,6-11,2.471696,2.4523234045972298,2.0678976272084855,2.9181653572590305,7409.847775,7424.299717997979,6385.4550906262375,8687.355032809472
1000000,16,0.15,every,17,12-17,1.628868,1.6180188329749994,1.3822537858409654,1.8995447746578988,1028.921606,1029.8541190498504,881.1567235538278,1208.5843648385671
1000000,16,0.15,every,17,18-44,0.813555,0.8085932670359219,0.7054217923393751,0.9311602307655934,2958.553836,2961.2829644655903,2526.5867335735347,3487.9060586139603
1000000,16,0.15,every,17,45-64,0.673209,0.6697495003130924,0.5845731781034691,0.7692345805705127,776.000016,775.9022674530224,661.9892244076045,916.0020594667576
1000000,16,0.15,every,17,65+,0.54567,0.5432597558888511,0.47825997907607626,0.6178224364509046,145.575978,145.5635412178899,122.94848022322026,173.01386593916573
1000000,16,0.15,every,18,0-5,1.502654,1.492905136580404,1.2729627368873728,1.7510762280958592,1350.001486,1349.643963424308,1151.365768638434,1584.3289367085254
1000000,16,0.15,every,18,6-11,2.473394,2.454813182561826,2.068147560307694,2.9165710956592377,9023.720946,9042.751902358243,7774.407653964925,10563.99095888823
1000000,16,0.15,every,18,12-17,1.639178,1.6296190218900093,1.3935250978561153,1.9114017237792094,1248.747198,1248.9527457217828,1068.1773846789483,1465.9612992528328
1000000,16,0.15,every,18,18-44,0.819096,0.8142354414216375,0.7098891200016765,0.9380963672746496,3616.933377,3616.1441233479163,3086.236202354212,4258.1541830108
1000000,16,0.15,every,18,45-64,0.678688,0.6753599345049617,0.5894505496676719,0.7758690663655184,948.311106,948.4345989817102,808.8748139989775,1115.6496461212791
1000000,16,0.15,every,18,65+,0.550065,0.5477998063015103,0.4823583065344032,0.6228208574935732,177.549463,177.6144089623424,149.94816114706236,210.50853694071748
1000000,16,0.15,every,19,0-5,1.510132,1.4990201065149533,1.2782313335554627,1.758976213836249,1622.834336,1621.9395132450209,1387.832538813709,1903.0957440639795
1000000,16,0.15,every,19,6-11,2.472868,2.449993256976229,2.0633531244740686,2.910952982128691,10975.172743,10999.532131768654,9438.697182360353,12818.801482887255
1000000,16,0.15,every,19,12-17,1.649086,1.6381161053527724,1.4019560208800432,1.9189616298738972,1520.009766,1519.5643144062624,1299.7145409012646,1786.6754827124323
1000000,16,0.15,every,19,18-44,0.824418,0.8190460169975904,0.7138365891946497,0.9438161835644298,4431.080289,4436.715137111954,3787.034508734432,5222.8462656723605
1000000,16,0.15,every,19,45-64,0.684081,0.6803826627709113,0.5935376960002876,0.7812948626968953,1162.198633,1162.4919331196616,991.4487911568258,1368.4585418225768
1000000,16,0.15,every,19,65+,0.554406,0.5519165755416239,0.48593128674810027,0.627518189889157,217.223561,217.37819030042942,184.16022642885832,257.17775730992435
1000000,16,0.15,every,20,0-5,1.517023,1.5042616701431326,1.2825634116031128,1.7638843536309157,1959.160279,1958.493584250211,1680.2744443629256,2294.84849068322
1000000,16,0.15,every,20,6-11,2.469709,2.4441094450247567,2.06474978943154,2.9017815581817614,13326.287852,13357.476613283943,11469.22477741733,15578.098461138943
1000000,16,0.15,every,20,12-17,1.65851,1.6464168602721347,1.4098216566216208,1.9263526938869495,1854.449136,1855.1825769264651,1587.8123664522227,2180.5620184514864
1000000,16,0.15,every,20,18-44,0.829473,0.8231372559834855,0.7171799848667122,0.9486797652061812,5436.159,5443.985278333243,4640.336018237544,6415.383495535307
1000000,16,0.15,every,20,45-64,0.689363,0.6849490395048968,0.5973605246349911,0.7871599630834425,1427.319119,1428.9989569232075,1217.6940467702416,1682.032176124524
1000000,16,0.15,every,20,65+,0.558669,0.5556483205617839,0.4890787150305519,0.6319690485362619,266.34977,266.81258476429093,226.29446437919978,315.32147872667383
1000000,16,0.15,every,21,0-5,1.523216,1.5108334740777836,1.2873600474830929,1.770115461489104,2372.543472,2372.5252370157687,2035.099200356617,2785.1351599967165
1000000,16,0.15,every,21,6-11,2.463448,2.4363254847548745,2.0555615655097608,2.8903475810742445,16145.720016,16179.404036464257,13884.728475510332,18919.194167266454
1000000,16,0.15,every,21,12-17,1.667356,1.6559126442537555,1.4154964052985273,1.939892896672975,2266.211961,2268.057107727147,1940.5868111292893,2665.246662286536
1000000,16,0.15,every,21,18-44,0.8342,0.8276931005594348,0.7210680571489897,0.9557586197321468,6674.335155,6685.748779608695,5708.645392922481,7863.27391546069
1000000,16,0.15,every,21,45-64,0.694499,0.6901688413988071,0.6018523336607355,0.7941148699670781,1755.387594,1759.2612501636177,1498.69672644624,2068.6262382474215
1000000,16,0.15,every,21,65+,0.56283,0.5597809280615283,0.4927651558624962,0.6370583779914715,327.052749,327.771237471924,278.477363588486,387.2488449655725
1000000,16,0.15,every,22,0-5,1.528579,1.5134707995812668,1.291379909927166,1.7735229768407557,2878.956344,2883.1915751264532,2465.6786043875436,3385.297273792228
1000000,16,0.15,every,22,6-11,2.453554,2.419586894993507,2.041714094459181,2.8711710900461136,19506.770976,19554.11433794396,16784.05887018454,22873.058498658807
1000000,16,0.15,every,22,12-17,1.675512,1.6614399713368444,1.420608122717342,1.943865160578269,2772.190309,2778.905361635294,2374.043396210047,3256.010847519741
1000000,16,0.15,every,22,18-44,0.838535,0.8303395078087901,0.7233201775009804,0.9590809801605915,8195.610922,8212.771799509595,7022.317990245028,9662.45056101522
1000000,16,0.15,every,22,45-64,0.699454,0.6938298369285512,0.6051644167174142,0.7978954960573723,2160.488931,2165.265412461338,1849.999349530768,2549.4753954992175
1000000,16,0.15,every,22,65+,0.566857,0.562819075011399,0.4954809381329157,0.640342647631364,401.882688,403.47941354311615,342.92435806720823,475.2359021128327
1000000,16,0.15,every,23,0-5,1.532962,1.5156480610074845,1.2946350114734597,1.7763576565058745,3496.926404,3500.495819224532,2997.1197736509384,4110.35369550141
1000000,16,0.15,every,23,6-11,2.439441,2.402062972709537,2.0304616277225684,2.8411043166789014,23483.816704,23544.63881446168,20204.718860560286,27528.861779238097
1000000,16,0.15,every,23,12-17,1.682849,1.6682217899327603,1.4275760773746193,1.9511976601005139,3392.32232,3399.653689398201,2904.998012753138,3982.968309054737
1000000,16,0.15,every,23,18-44,0.842399,0.833702022521005,0.7265298106482335,0.9613354393172047,10058.451204,10081.857259052522,8603.6258342347,11860.163964626794
1000000,16,0.15,every,23,45-64,0.704184,0.6982522987820983,0.6092603328080797,0.8021847879989021,2659.369155,2664.8939377388015,2275.7256634653004,3141.62914282987
1000000,16,0.15,every,23,65+,0.570717,0.5663924802956659,0.4987766642643604,0.6439172522968886,493.862942,495.6333431545877,421.7280973388929,584.3482508486723
1000000,16,0.15,every,24,0-5,1.536191,1.5177220639109386,1.2969062784360015,1.7774167691762945,4247.53248,4252.693391499361,3642.4841850272787,4983.916566682641
1000000,16,0.15,every,24,6-11,2.420485,2.378738696073661,2.0137449667243734,2.8121628044100135,28146.510063,28213.091176343703,24267.02882981606,32947.58693718638
1000000,16,0.15,every,24,12-17,1.68922,1.671836260321438,1.4303220365042106,1.9589228895279582,4149.798326,4157.172213398342,3562.439544794426,4873.336571783788
1000000,16,0.15,every,24,18-44,0.84571,0.8361529564262202,0.7285631086286682,0.9647869367724002,12329.995522,12353.724258713097,10548.914577288131,14547.728966587936
1000000,16,0.15,every,24,45-64,0.708641,0.7020596459545065,0.6122993722788808,0.8068852328707625,3271.66235,3280.1157426862483,2802.787890699583,3853.493983853008
1000000,16,0.15,every,24,65+,0.574373,0.5694605065114716,0.5013595234471236,0.6476586084073638,606.524284,608.3605782134373,518.3539259763156,717.654007369707
1000000,16,0.15,every,25,0-5,1.538076,1.518460102295328,1.297040760098813,1.7783137183244198,5154.156091,5160.847231767351,4420.04714291617,6051.150571071386
1000000,16,0.15,every,25,6-11,2.396044,2.347947004940569,1.9876270047742577,2.7717139038943435,33551.219506,33644.87612932641,28932.24632372652,39314.21341532715
1000000,16,0.15,every,25,12-17,1.694459,1.6748523311421528,1.434917305900052,1.9600255631003087,5071.091004,5082.807445203904,4349.180433859281,5964.688203365313
1000000,16,0.15,every,25,18-44,0.848378,0.8382166072036761,0.7295686848896654,0.9677805580738478,15085.572494,15117.315070541503,12914.467079590948,17761.115166348856
1000000,16,0.15,every,25,45-64,0.712775,0.7056933586235236,0.6152508216838771,0.811681985123807,4019.988369,4027.7474795790768,3448.814097394177,4731.099914618619
1000000,16,0.15,every,25,65+,0.577785,0.5725099049221617,0.5038897050604838,0.6513161872602702,743.91342,745.8446927636996,635.4992227764851,878.1236688076351
1000000,16,0.15,every,26,0-5,1.538409,1.5177289799798663,1.2946152892287113,1.7768435603461603,6241.868991,6248.085743033716,5359.684693238989,7337.821991273522
1000000,16,0.15,every,26,6-11,2.365505,2.3105554325533717,1.9591780384581599,2.7290333911784277,39729.377274,39861.226620980946,34260.00339222158,46579.31972951876
1000000,16,0.15,every,26,12-17,1.698384,1.6788251689949671,1.4379189003337733,1.9631442170481976,6185.700699,6199.23322394981,5303.2847207441555,7260.54922766675
1000000,16,0.15,every,26,18-44,0.850308,0.8393008902693386,0.7302525943322382,0.968996592109633,18407.156202,18445.98981213369,15786.732279984732,21674.881557066226
1000000,16,0.15,every,26,45-64,0.716529,0.7090879740706306,0.6179685341499908,0.8154129157554774,4929.833728,4941.708345130875,4228.867246196543,5809.619465962471
1000000,16,0.15,every,26,65+,0.58091,0.5753292375281158,0.5062839207827777,0.6545966334634306,910.559366,913.0910156482714,779.9518263583859,1072.3184189770564
1000000,16,0.15,every,27,0-5,1.536973,1.5143167034884835,1.2917967719916965,1.773765624014982,7536.321247,7541.582024773248,6474.448726980758,8850.188464576633
1000000,16,0.15,every,27,6-11,2.328335,2.264868296937763,1.9227022450219082,2.677326667383828,46672.912574,46872.99899041408,40263.39838297336,54652.402993766766
1000000,16,0.15,every,27,12-17,1.700803,1.6795999734653433,1.4403318137008556,1.9631609685136417,7525.482085,7542.219138864173,6456.939395554968,8835.586503131482
1000000,16,0.15,every,27,18-44,0.851409,0.839155636870361,0.7301439483971394,0.9693280767144682,22380.349545,22430.097318625616,19131.74722819362,26378.284427447186
1000000,16,0.15,every,27,45-64,0.719848,0.7117242443365897,0.6201095890329911,0.8183373021641697,6029.107041,6044.908549900796,5164.166956068806,7105.477736252062
1000000,16,0.15,every,27,65+,0.583707,0.5775295846243288,0.5080716389622274,0.6571343108890075,1111.377766,1114.0476909802328,953.030344985702,1308.692202110712
1000000,16,0.15,every,28,0-5,1.533549,1.5107223909231295,1.2877443102214332,1.7682065547878008,9061.997971,9068.090546788713,7779.655640682002,10615.33950412189
1000000,16,0.15,every,28,6-11,2.284154,2.216215694273269,1.8828492696087966,2.6108153016049274,54317.819328,54559.38783561764,46838.572467448015,63631.80307383195
1000000,16,0.15,every,28,12-17,1.701519,1.6801630979999436,1.4400507303086232,1.9627191996317968,9123.405142,9144.015578178114,7850.548819202719,10683.794884055897
1000000,16,0.15,every,28,18-44,0.851597,0.8387390481626019,0.7296897684038273,0.9698402776405779,27089.486627,27145.866622088142,23162.727863827924,31840.42708007843
1000000,16,0.15,every,28,45-64,0.722678,0.7142626930544853,0.6226388173142869,0.8219109159719471,7347.248756,7367.766749993221,6292.260652264045,8660.626837419986
1000000,16,0.15,every,28,65+,0.586138,0.5798548969883007,0.5101320979355018,0.6600289575014939,1351.491718,1355.0548470534086,1158.3011051788826,1590.6509242937245
1000000,16,0.15,every,29,0-5,1.527933,1.5021324653897352,1.2826956053996084,1.7600580829266852,10839.753381,10861.302562009805,9320.599441505132,12697.18035535756
1000000,16,0.15,every,29,6-11,2.232815,2.1588195779978534,1.833665319906447,2.5406523319092265,62528.143683,62798.34470698284,53938.59785001399,73204.56552265637
1000000,16,0.15,every,29,12-17,1.700336,1.6768104975160094,1.4365486658815403,1.9614032762938056,11011.615446,11036.17178082178,9489.316576151316,12882.390666800668
1000000,16,0.15,every,29,18-44,0.850805,0.8369035062214124,0.7276208824309668,0.9677038755672821,32610.565163,32673.231892345357,27934.630527764355,38282.29869115559
