weight,day,age_group,true_Rj,Rj_med,Rj_lo,Rj_hi,true_dR,dR_med,dR_lo,dR_hi,obs
Poisson,23,12-17,1.682849,2.6150155869988425,2.6150155869988425,2.6150155869988425,3392.32232,3389.4393593551613,3389.4393593551613,3389.4393593551613,3371
Poisson,23,18-44,0.842399,1.2321122889406089,1.2321122889406089,1.2321122889406089,10058.451204,5824.408926362434,5824.408926362434,5824.408926362434,9591
Poisson,23,45-64,0.704184,0.979485112186622,0.979485112186622,0.979485112186622,2659.369155,2388.69156590943,2388.69156590943,2388.69156590943,2688
Poisson,23,65+,0.570717,0.7620154442004127,0.7620154442004127,0.7620154442004127,493.862942,382.90078451893123,382.90078451893123,382.90078451893123,300
Poisson,24,0-5,1.536191,4.719426717127718,4.719426717127718,4.719426717127718,4247.53248,4093.720400344104,4093.720400344104,4093.720400344104,5167
Poisson,24,6-11,2.420485,4.11428521274668,4.11428521274668,4.11428521274668,28146.510063,12645.941321334481,12645.941321334481,12645.941321334481,28095
Poisson,24,12-17,1.68922,3.3983318187446194,3.3983318187446194,3.3983318187446194,4149.798326,4606.04541160159,4606.04541160159,4606.04541160159,5040
Poisson,24,18-44,0.84571,2.055272165220594,2.055272165220594,2.055272165220594,12329.995522,9473.845880827517,9473.845880827517,9473.845880827517,10481
Poisson,24,45-64,0.708641,1.4810304087899033,1.4810304087899033,1.4810304087899033,3271.66235,2604.534349785128,2604.534349785128,2604.534349785128,2132
Poisson,24,65+,0.574373,1.1267345685543155,1.1267345685543155,1.1267345685543155,606.524284,466.1950513360189,466.1950513360189,466.1950513360189,618
Poisson,25,0-5,1.538076,5.2111896978551,5.2111896978551,5.2111896978551,5154.156091,7142.614883062026,7142.614883062026,7142.614883062026,4399
Poisson,25,6-11,2.396044,7.100686841257754,7.100686841257754,7.100686841257754,33551.219506,16542.335450023762,16542.335450023762,16542.335450023762,36326
Poisson,25,12-17,1.694459,4.354479096310166,4.354479096310166,4.354479096310166,5071.091004,6569.761005291941,6569.761005291941,6569.761005291941,4725
Poisson,25,18-44,0.848378,3.2970952866510954,3.2970952866510954,3.2970952866510954,15085.572494,19518.937208101474,19518.937208101474,19518.937208101474,24166
Poisson,25,45-64,0.712775,2.3928945451293586,2.3928945451293586,2.3928945451293586,4019.988369,2882.8219230342947,2882.8219230342947,2882.8219230342947,2560
Poisson,25,65+,0.577785,1.7427708027455482,1.7427708027455482,1.7427708027455482,743.91342,607.9870948757989,607.9870948757989,607.9870948757989,521
Poisson,26,0-5,1.538409,3.009078920072432,3.009078920072432,3.009078920072432,6241.868991,10562.884929886939,10562.884929886939,10562.884929886939,5006
Poisson,26,6-11,2.365505,7.125808262330124,7.125808262330124,7.125808262330124,39729.377274,30772.36017728789,30772.36017728789,30772.36017728789,31574
Poisson,26,12-17,1.698384,2.5976266419912726,2.5976266419912726,2.5976266419912726,6185.700699,8884.459097265313,8884.459097265313,8884.459097265313,4891
Poisson,26,18-44,0.850308,2.0427391196488154,2.0427391196488154,2.0427391196488154,18407.156202,41536.01458590367,41536.01458590367,41536.01458590367,12223
Poisson,26,45-64,0.716529,1.5105469752435279,1.5105469752435279,1.5105469752435279,4929.833728,3835.813845574081,3835.813845574081,3835.813845574081,5062
Poisson,26,65+,0.58091,1.1736895789047985,1.1736895789047985,1.1736895789047985,910.559366,837.0249724407686,837.0249724407686,837.0249724407686,852
Poisson,27,0-5,1.536973,1.968056600143772,1.968056600143772,1.968056600143772,7536.321247,13556.136585399065,13556.136585399065,13556.136585399065,6060
Poisson,27,6-11,2.328335,4.512170996642386,4.512170996642386,4.512170996642386,46672.912574,65350.78102977591,65350.78102977591,65350.78102977591,54682
Poisson,27,12-17,1.700803,1.730166298496411,1.730166298496411,1.730166298496411,7525.482085,10396.485349171548,10396.485349171548,10396.485349171548,5777
Poisson,27,18-44,0.851409,1.3588304667239552,1.3588304667239552,1.3588304667239552,22380.349545,63812.424471012724,63812.424471012724,63812.424471012724,29791
Poisson,27,45-64,0.719848,1.1767386044470236,1.1767386044470236,1.1767386044470236,6029.107041,7170.667836576413,7170.667836576413,7170.667836576413,7752
Poisson,27,65+,0.583707,0.9180239369535023,0.9180239369535023,0.9180239369535023,1111.377766,1192.0288749134133,1192.0288749134133,1192.0288749134133,1282
Poisson,28,0-5,1.533549,1.002847400163891,1.002847400163891,1.002847400163891,9061.997971,16195.556954364467,16195.556954364467,16195.556954364467,10006
Poisson,28,6-11,2.284154,2.230260950504675,2.230260950504675,2.230260950504675,54317.819328,109798.8880840037,109798.8880840037,109798.8880840037,43608
Poisson,28,12-17,1.701519,0.9288952860223437,0.9288952860223437,0.9288952860223437,9123.405142,10766.46653589946,10766.46653589946,10766.46653589946,6770
Poisson,28,18-44,0.851597,0.7238439170486418,0.7238439170486418,0.7238439170486418,27089.486627,79970.06674443602,79970.06674443602,79970.06674443602,24184
Poisson,28,45-64,0.722678,0.6610656051284,0.6610656051284,0.6610656051284,7347.248756,14779.127907738988,14779.127907738988,14779.127907738988,10254
Poisson,28,65+,0.586138,0.5380633719825992,0.5380633719825992,0.5380633719825992,1351.491718,1621.1418409078015,1621.1418409078015,1621.1418409078015,835
Poisson,29,0-5,1.527933,0.5166466973188363,0.5166466973188363,0.5166466973188363,10839.753381,17005.564369198895,17005.564369198895,17005.564369198895,9731
Poisson,29,6-11,2.232815,1.0441993107527041,1.0441993107527041,1.0441993107527041,62528.143683,140178.23676416825,140178.23676416825,140178.23676416825,65516
Poisson,29,12-17,1.700336,0.6452016084918785,0.6452016084918785,0.6452016084918785,11011.615446,10261.263953275193,10261.263953275193,10261.263953275193,9714
Poisson,29,18-44,0.850805,0.37923521442300767,0.37923521442300767,0.37923521442300767,32610.565163,86132.59341418772,86132.59341418772,86132.59341418772,36598
Poisson,29,45-64,0.724969,0.3562131552600407,0.3562131552600407,0.3562131552600407,8913.784102,21795.624532805254,21795.624532805254,21795.624532805254,14148
Poisson,29,65+,0.588169,0.28370280759985494,0.28370280759985494,0.28370280759985494,1635.950409,2066.842608959166,2066.842608959166,2066.842608959166,1649
Poisson,30,0-5,1.51995,0.2970767936636491,0.2970767936636491,0.2970767936636491,12883.625658,15868.292414397962,15868.292414397962,15868.292414397962,7810
Poisson,30,6-11,2.174479,0.5737876255113138,0.5737876255113138,0.5737876255113138,71084.065893,145102.8570398928,145102.8570398928,145102.8570398928,67054
Poisson,30,12-17,1.697079,0.6383185900597376,0.6383185900597376,0.6383185900597376,13218.712345,9952.381123160972,9952.381123160972,9952.381123160972,16339
Poisson,30,18-44,0.848988,0.2274711301438822,0.2274711301438822,0.2274711301438822,39002.002914,82284.54913730716,82284.54913730716,82284.54913730716,45006
Poisson,30,45-64,0.726683,0.22513984459003236,0.22513984459003236,0.22513984459003236,10756.25137,24667.489246044745,24667.489246044745,24667.489246044745,9346
