day,date,wk,age_group,obs,dR_med,dR_lo,dR_hi,Rj_med,Rj_lo,Rj_hi,Rj_renewal
92,2017-12-03,49,12-17,774.5714,758.4661,651.1845,876.5988,1.9039,1.6206,2.2371,2.0799
92,2017-12-03,49,18-44,775.1429,751.7410,642.0472,879.7511,0.8403,0.7432,0.9487,0.9093
92,2017-12-03,49,45-64,431.8571,425.1004,362.1441,495.4049,0.7808,0.6865,0.8878,0.8509
92,2017-12-03,49,65+,190.2857,181.0899,152.7013,212.2106,0.7757,0.6768,0.8922,0.8572
93,2017-12-04,49,0-5,650.4286,636.5939,544.4944,743.1247,1.6297,1.3786,1.9335,1.7690
93,2017-12-04,49,6-11,1342.0000,1324.2408,1139.5295,1541.6518,2.1070,1.7944,2.4968,2.2569
93,2017-12-04,49,12-17,887.7143,868.0507,744.0759,1006.9830,1.8500,1.5766,2.1802,2.0430
93,2017-12-04,49,18-44,898.7143,863.9806,739.8735,1010.1326,0.8161,0.7219,0.9251,0.8983
93,2017-12-04,49,45-64,501.1429,485.9852,416.5082,565.6962,0.7570,0.6653,0.8627,0.8426
93,2017-12-04,49,65+,218.0000,204.2712,173.7053,240.2670,0.7484,0.6522,0.8593,0.8482
94,2017-12-05,49,0-5,745.4286,730.8946,625.1173,849.0668,1.6008,1.3596,1.8866,1.7381
94,2017-12-05,49,6-11,1538.4286,1532.7311,1328.0014,1781.6280,2.0613,1.7579,2.4415,2.2105
94,2017-12-05,49,12-17,1012.7143,988.4972,846.6534,1145.8396,1.8056,1.5340,2.1173,1.9960
94,2017-12-05,49,18-44,1025.4286,987.6712,846.2870,1160.4183,0.7945,0.7052,0.9008,0.8766
94,2017-12-05,49,45-64,567.7143,554.8323,477.1688,648.5074,0.7359,0.6491,0.8367,0.8172
94,2017-12-05,49,65+,231.0000,229.8555,195.1743,271.7166,0.7248,0.6354,0.8301,0.8078
95,2017-12-06,49,0-5,842.2857,834.4496,717.9291,974.6966,1.5717,1.3293,1.8528,1.6906
95,2017-12-06,49,6-11,1758.1429,1763.3282,1528.0286,2059.7510,2.0418,1.7287,2.4153,2.1603
95,2017-12-06,49,12-17,1125.5714,1115.6115,964.2814,1303.4107,1.7822,1.5188,2.1033,1.9225
95,2017-12-06,49,18-44,1135.5714,1123.9112,966.3612,1321.3494,0.7820,0.6923,0.8851,0.8484
95,2017-12-06,49,45-64,636.1429,633.4536,543.7459,745.1615,0.7253,0.6381,0.8264,0.7905
95,2017-12-06,49,65+,259.4286,257.7639,219.2079,303.9314,0.7120,0.6217,0.8153,0.7843
96,2017-12-07,49,0-5,921.8571,948.8994,823.6116,1108.9599,1.5518,1.3187,1.8386,1.5961
96,2017-12-07,49,6-11,1912.8571,2028.6613,1753.3055,2363.9731,2.0295,1.7247,2.3955,2.0262
96,2017-12-07,49,12-17,1183.0000,1258.2580,1086.6526,1475.2362,1.7737,1.5097,2.0964,1.7719
96,2017-12-07,49,18-44,1206.0000,1275.1138,1091.9094,1495.2949,0.7759,0.6872,0.8770,0.7896
96,2017-12-07,49,45-64,673.1429,723.0072,622.6577,845.1348,0.7205,0.6337,0.8202,0.7317
96,2017-12-07,49,65+,272.1429,288.3841,247.1236,340.0292,0.7040,0.6159,0.8050,0.7251
97,2017-12-08,49,0-5,1076.7143,1076.2860,923.8147,1247.9331,1.5485,1.3147,1.8298,1.6589
97,2017-12-08,49,6-11,2365.0000,2326.2803,1999.9326,2700.9777,2.0241,1.7193,2.3833,2.1772
97,2017-12-08,49,12-17,1420.7143,1414.2011,1228.1512,1648.5458,1.7816,1.5163,2.1108,1.8937
97,2017-12-08,49,18-44,1405.7143,1435.8239,1231.5942,1676.2810,0.7771,0.6885,0.8778,0.8333
97,2017-12-08,49,45-64,818.1429,822.2232,705.9298,960.4924,0.7231,0.6348,0.8239,0.7774
97,2017-12-08,49,65+,322.4286,321.1937,276.1029,377.3407,0.7043,0.6151,0.8066,0.7693
98,2017-12-09,49,0-5,1211.8571,1213.9164,1043.8650,1410.5604,1.5528,1.3129,1.8240,1.6395
98,2017-12-09,49,6-11,2696.2857,2650.3145,2275.0631,3088.5606,2.0143,1.7197,2.3727,2.1543
98,2017-12-09,49,12-17,1614.2857,1596.2255,1383.5203,1855.3267,1.7972,1.5268,2.1225,1.8882
98,2017-12-09,49,18-44,1586.8571,1612.0353,1384.9257,1881.1572,0.7807,0.6928,0.8833,0.8233
98,2017-12-09,49,45-64,914.4286,929.1246,790.4017,1089.7668,0.7282,0.6414,0.8297,0.7665
98,2017-12-09,49,65+,349.8571,356.0176,306.1045,417.6751,0.7063,0.6196,0.8071,0.7513
99,2017-12-10,50,0-5,1353.8571,1369.2472,1170.0946,1594.6886,1.5559,1.3222,1.8453,1.6131
99,2017-12-10,50,6-11,3029.8571,3014.4062,2578.3630,3510.4934,2.0094,1.7123,2.3698,2.1106
99,2017-12-10,50,12-17,1801.7143,1802.3095,1551.8026,2098.2967,1.8058,1.5397,2.1231,1.8597
99,2017-12-10,50,18-44,1795.1429,1811.5933,1560.6713,2119.1212,0.7844,0.6925,0.8887,0.8132
99,2017-12-10,50,45-64,1036.1429,1051.9114,895.6424,1234.4067,0.7332,0.6443,0.8367,0.7590
99,2017-12-10,50,65+,392.7143,395.2306,339.5205,462.3262,0.7097,0.6205,0.8099,0.7438
100,2017-12-11,50,0-5,1517.1429,1545.3031,1329.4509,1789.7878,1.5698,1.3249,1.8602,1.5998
100,2017-12-11,50,6-11,3393.4286,3408.8001,2921.2890,3951.7643,2.0179,1.7290,2.3996,2.0796
100,2017-12-11,50,12-17,2031.4286,2035.4105,1758.8707,2388.8221,1.8313,1.5550,2.1568,1.8547
100,2017-12-11,50,18-44,2047.0000,2050.0410,1764.4743,2386.5262,0.7933,0.7015,0.8983,0.8113
100,2017-12-11,50,45-64,1193.4286,1191.3729,1014.0268,1399.5458,0.7440,0.6539,0.8482,0.7600
100,2017-12-11,50,65+,436.7143,440.0821,377.9453,514.2041,0.7179,0.6306,0.8199,0.7406
101,2017-12-12,50,0-5,1727.1429,1747.2745,1499.8402,2021.3965,1.5902,1.3488,1.8712,1.6109
101,2017-12-12,50,6-11,3842.2857,3857.3154,3311.9014,4511.5731,2.0486,1.7382,2.4147,2.0795
101,2017-12-12,50,12-17,2313.5714,2312.3628,1985.3751,2725.1365,1.8593,1.5793,2.1798,1.8694
101,2017-12-12,50,18-44,2336.0000,2328.2572,1994.4781,2727.3269,0.8052,0.7148,0.9127,0.8178
101,2017-12-12,50,45-64,1377.2857,1358.9211,1155.9988,1605.5222,0.7570,0.6666,0.8629,0.7683
101,2017-12-12,50,65+,499.7143,491.9946,423.3654,572.0359,0.7303,0.6394,0.8378,0.7489
102,2017-12-13,50,0-5,1947.2857,1980.4092,1700.2433,2303.9860,1.6154,1.3640,1.9093,1.5995
102,2017-12-13,50,6-11,4293.8571,4379.6350,3774.0792,5113.2945,2.0809,1.7680,2.4602,2.0499
102,2017-12-13,50,12-17,2580.0000,2635.6773,2261.7031,3098.3818,1.9042,1.6182,2.2365,1.8433
102,2017-12-13,50,18-44,2611.4286,2640.6483,2262.9239,3086.1210,0.8243,0.7303,0.9330,0.8079
102,2017-12-13,50,45-64,1553.2857,1559.3480,1323.5962,1834.6877,0.7774,0.6841,0.8861,0.7586
102,2017-12-13,50,65+,549.4286,553.9692,477.2057,646.6591,0.7492,0.6553,0.8560,0.7360
103,2017-12-14,50,0-5,2130.7143,2255.5478,1945.5293,2613.4430,1.6442,1.3981,1.9596,1.5335
103,2017-12-14,50,6-11,4603.1429,4983.1501,4307.6592,5839.9975,2.1154,1.8067,2.4916,1.9399
103,2017-12-14,50,12-17,2716.7143,3026.3241,2589.3997,3552.5152,1.9534,1.6627,2.2938,1.7233
103,2017-12-14,50,18-44,2780.4286,3023.1502,2582.4105,3524.5946,0.8466,0.7497,0.9579,0.7618
103,2017-12-14,50,45-64,1637.5714,1800.9071,1531.2466,2110.2165,0.8028,0.7041,0.9146,0.7105
103,2017-12-14,50,65+,574.7143,629.5736,541.2991,738.6276,0.7737,0.6769,0.8871,0.6876
104,2017-12-15,50,0-5,2611.4286,2571.0613,2213.1955,2993.7426,1.6554,1.4002,1.9554,1.6921
104,2017-12-15,50,6-11,5682.1429,5685.5549,4883.5025,6680.9047,2.1161,1.8071,2.4759,2.1570
104,2017-12-15,50,12-17,3441.7143,3490.0452,2999.9266,4099.3642,1.9640,1.6765,2.3083,1.9562
104,2017-12-15,50,18-44,3460.5714,3468.8311,2987.4778,4044.4192,0.8586,0.7610,0.9703,0.8530
104,2017-12-15,50,45-64,2090.4286,2089.4344,1787.9795,2437.8502,0.8192,0.7204,0.9343,0.8015
104,2017-12-15,50,65+,709.0000,720.4614,618.0816,849.2510,0.7932,0.6948,0.9081,0.7714
105,2017-12-16,50,0-5,2981.0000,2931.2997,2504.1541,3415.5405,1.6482,1.3975,1.9406,1.7023
105,2017-12-16,50,6-11,6563.0000,6471.0937,5563.6359,7602.1569,2.0933,1.7844,2.4524,2.1913
105,2017-12-16,50,12-17,4095.4286,4020.3603,3486.5458,4684.5363,1.9466,1.6645,2.2824,2.0237
105,2017-12-16,50,18-44,4001.8571,3971.9436,3427.5971,4628.6272,0.8585,0.7612,0.9681,0.8673
105,2017-12-16,50,45-64,2429.8571,2427.9033,2083.4060,2827.7015,0.8236,0.7235,0.9360,0.8184
105,2017-12-16,50,65+,827.5714,828.0972,710.6099,969.8882,0.8005,0.7010,0.9129,0.7876
106,2017-12-17,51,0-5,3384.5714,3338.5792,2859.8501,3893.2704,1.6122,1.3609,1.8984,1.6954
106,2017-12-17,51,6-11,7428.1429,7320.4225,6318.8132,8580.4073,2.0229,1.7283,2.3775,2.1794
106,2017-12-17,51,12-17,4760.7143,4597.5237,3999.7556,5304.6544,1.8814,1.6155,2.2059,2.0396
106,2017-12-17,51,18-44,4671.8571,4556.7840,3942.4949,5290.7514,0.8411,0.7462,0.9507,0.8752
106,2017-12-17,51,45-64,2893.1429,2826.1719,2445.1852,3283.6749,0.8101,0.7124,0.9231,0.8318
106,2017-12-17,51,65+,967.1429,956.2511,820.5044,1119.4509,0.7928,0.6940,0.9088,0.8002
107,2017-12-18,51,0-5,3819.1429,3778.6832,3248.2593,4453.3855,1.5591,1.3201,1.8370,1.6786
107,2017-12-18,51,6-11,8313.8571,8204.9126,7104.4604,9569.9095,1.9449,1.6636,2.2792,2.1466
107,2017-12-18,51,12-17,5398.1429,5208.9023,4500.0041,6018.6963,1.7886,1.5172,2.0950,2.0113
107,2017-12-18,51,18-44,5441.7143,5227.7487,4511.8085,6076.9104,0.8143,0.7211,0.9210,0.8756
107,2017-12-18,51,45-64,3410.1429,3302.7596,2844.0605,3856.1777,0.7850,0.6906,0.8961,0.8369
107,2017-12-18,51,65+,1147.5714,1113.4284,961.3929,1306.4402,0.7733,0.6773,0.8848,0.8102
108,2017-12-19,51,0-5,4323.0000,4261.9185,3644.7615,4990.2109,1.5111,1.2795,1.7846,1.6699
108,2017-12-19,51,6-11,9218.5714,9105.2350,7899.6860,10602.6194,1.8639,1.5971,2.1898,2.1126
108,2017-12-19,51,12-17,6056.1429,5791.8880,5027.6720,6687.7941,1.6891,1.4513,1.9784,1.9814
108,2017-12-19,51,18-44,6312.8571,5968.2858,5147.3456,6923.2194,0.7834,0.6929,0.8867,0.8793
108,2017-12-19,51,45-64,4070.1429,3841.4567,3317.2358,4467.8575,0.7565,0.6630,0.8647,0.8473
108,2017-12-19,51,65+,1378.2857,1299.8703,1124.6201,1519.9926,0.7498,0.6556,0.8593,0.8274
109,2017-12-20,51,0-5,4857.0000,4772.3639,4098.2040,5593.7273,1.4661,1.2376,1.7420,1.6466
109,2017-12-20,51,6-11,10231.5714,9960.6781,8614.7005,11573.7994,1.7900,1.5341,2.0951,2.0750
109,2017-12-20,51,12-17,6659.1429,6336.2849,5489.1398,7280.5296,1.6061,1.3754,1.8826,1.9253
109,2017-12-20,51,18-44,7121.4286,6769.2866,5835.1209,7875.3022,0.7577,0.6710,0.8562,0.8693
109,2017-12-20,51,45-64,4737.1429,4422.1207,3838.2829,5167.4508,0.7324,0.6434,0.8364,0.8417
109,2017-12-20,51,65+,1608.7143,1505.0672,1298.3330,1758.5436,0.7289,0.6380,0.8359,0.8270
110,2017-12-21,51,0-5,5242.8571,5301.4626,4573.5846,6196.2773,1.4320,1.2154,1.6951,1.5536
110,2017-12-21,51,6-11,10781.0000,10779.0064,9321.0150,12637.4709,1.7370,1.4839,2.0227,1.9378
110,2017-12-21,51,12-17,6918.2857,6801.7731,5918.2501,7775.8597,1.5466,1.3167,1.8149,1.7731
110,2017-12-21,51,18-44,7544.4286,7567.3079,6538.0092,8818.4753,0.7433,0.6573,0.8430,0.8103
110,2017-12-21,51,45-64,5040.7143,5045.5961,4357.6941,5913.9163,0.7216,0.6314,0.8260,0.7817
110,2017-12-21,51,65+,1720.4286,1730.1724,1493.1520,2018.0623,0.7210,0.6295,0.8284,0.7691
111,2017-12-22,51,0-5,5445.7143,5852.7926,5035.2392,6825.4281,1.4077,1.1933,1.6634,1.4175
111,2017-12-22,51,6-11,10464.8571,11540.0722,9989.9700,13486.1970,1.6860,1.4402,1.9715,1.7076
111,2017-12-22,51,12-17,6430.7143,7216.6917,6260.4042,8301.4423,1.5030,1.2869,1.7484,1.5196
111,2017-12-22,51,18-44,7475.2857,8413.6545,7302.3109,9782.3454,0.7387,0.6523,0.8391,0.7202
111,2017-12-22,51,45-64,5035.2857,5726.5476,4924.0691,6711.8713,0.7219,0.6307,0.8279,0.6915
111,2017-12-22,51,65+,1739.4286,1971.7315,1698.8602,2312.8851,0.7256,0.6326,0.8326,0.6849
112,2017-12-23,51,0-5,6456.7143,6389.6559,5526.3462,7451.8732,1.3765,1.1639,1.6315,1.5629
112,2017-12-23,51,6-11,12382.4286,12207.5712,10528.7733,14217.0255,1.6278,1.3880,1.9177,1.9019
112,2017-12-23,51,12-17,7505.5714,7543.6398,6526.9474,8643.9371,1.4561,1.2476,1.7058,1.6966
112,2017-12-23,51,18-44,9100.8571,9263.5870,8031.3700,10796.6660,0.7344,0.6465,0.8346,0.8146
112,2017-12-23,51,45-64,6416.4286,6416.1059,5496.8960,7523.1740,0.7239,0.6311,0.8294,0.7940
112,2017-12-23,51,65+,2249.2857,2228.2999,1926.2102,2613.3264,0.7323,0.6370,0.8421,0.7955
113,2017-12-24,52,0-5,6963.4286,6860.7165,5963.1370,7988.9718,1.3326,1.1351,1.5843,1.5347
113,2017-12-24,52,6-11,13013.5714,12672.7273,10998.0251,14755.4967,1.5619,1.3327,1.8399,1.8586
113,2017-12-24,52,12-17,7847.7143,7742.9971,6707.1037,8890.2285,1.4107,1.2054,1.6442,1.6622
113,2017-12-24,52,18-44,9980.8571,10086.7549,8715.7599,11731.7707,0.7267,0.6401,0.8300,0.8045
113,2017-12-24,52,45-64,6970.0000,7072.4999,6045.6979,8274.7491,0.7237,0.6295,0.8328,0.7845
113,2017-12-24,52,65+,2434.5714,2472.0915,2140.9291,2901.6004,0.7354,0.6383,0.8487,0.7838
114,2017-12-25,52,0-5,7403.2857,7266.2738,6304.6788,8454.7076,1.2918,1.0967,1.5180,1.4965
114,2017-12-25,52,6-11,13212.5714,12974.1927,11262.7557,14984.6126,1.4962,1.2849,1.7507,1.7846
114,2017-12-25,52,12-17,7912.2857,7829.0658,6780.8349,9004.5142,1.3591,1.1715,1.5789,1.6017
114,2017-12-25,52,18-44,10982.0000,10889.8145,9414.8156,12663.3864,0.7188,0.6337,0.8180,0.7952
114,2017-12-25,52,45-64,7693.4286,7734.4863,6635.9799,9040.6151,0.7225,0.6306,0.8317,0.7807
114,2017-12-25,52,65+,2719.7143,2718.9426,2349.6453,3177.7652,0.7381,0.6410,0.8521,0.7846
115,2017-12-26,52,0-5,7727.1429,7591.5438,6560.6745,8828.1141,1.2573,1.0656,1.4803,1.4524
115,2017-12-26,52,6-11,13142.7143,13018.7929,11313.4491,14988.8146,1.4393,1.2399,1.6826,1.7073
115,2017-12-26,52,12-17,7704.7143,7796.9928,6763.5698,8982.3095,1.3149,1.1300,1.5283,1.5282
115,2017-12-26,52,18-44,11989.2857,11730.4854,10112.0767,13634.9151,0.7138,0.6279,0.8149,0.7867
115,2017-12-26,52,45-64,8521.5714,8402.0472,7247.5448,9735.7355,0.7252,0.6316,0.8346,0.7799
115,2017-12-26,52,65+,3042.1429,2983.1949,2579.8845,3497.2933,0.7445,0.6463,0.8573,0.7901
116,2017-12-27,52,0-5,7964.1429,7825.8267,6758.6548,9071.6802,1.2238,1.0405,1.4458,1.4069
116,2017-12-27,52,6-11,12898.0000,12873.5389,11163.7940,14874.2150,1.3919,1.1985,1.6286,1.6345
116,2017-12-27,52,12-17,7563.2857,7659.7632,6672.8766,8866.4468,1.2688,1.0941,1.4710,1.4742
116,2017-12-27,52,18-44,12841.1429,12545.7392,10825.5559,14575.6291,0.7099,0.6229,0.8124,0.7749
116,2017-12-27,52,45-64,9236.2857,9094.9380,7896.5580,10565.6275,0.7274,0.6327,0.8399,0.7741
116,2017-12-27,52,65+,3306.2857,3252.9996,2803.2790,3797.0691,0.7529,0.6513,0.8684,0.7866
117,2017-12-28,52,0-5,8096.1429,7972.7827,6912.6231,9235.0648,1.2037,1.0207,1.4126,1.3536
117,2017-12-28,52,6-11,12830.4286,12534.6798,10938.9380,14498.4881,1.3570,1.1714,1.5720,1.5788
117,2017-12-28,52,12-17,7544.2857,7415.6784,6463.2971,8556.1654,1.2316,1.0608,1.4271,1.4312
117,2017-12-28,52,18-44,13260.0000,13314.1792,11541.6569,15482.6350,0.7121,0.6243,0.8132,0.7521
117,2017-12-28,52,45-64,9600.7143,9790.8423,8550.0200,11380.2085,0.7367,0.6393,0.8486,0.7530
117,2017-12-28,52,65+,3442.1429,3535.3322,3035.5089,4106.1410,0.7682,0.6662,0.8828,0.7637
118,2017-12-29,52,0-5,8028.5714,8044.2567,7010.6208,9306.6760,1.1985,1.0228,1.4092,1.2962
118,2017-12-29,52,6-11,12409.7143,12043.7552,10549.6100,14007.4381,1.3314,1.1502,1.5402,1.5150
118,2017-12-29,52,12-17,7364.7143,7066.1931,6168.7644,8150.3073,1.2026,1.0423,1.3901,1.3852
118,2017-12-29,52,18-44,13620.2857,14014.5877,12153.8933,16321.3780,0.7197,0.6309,0.8213,0.7327
118,2017-12-29,52,45-64,9969.1429,10493.2818,9141.7729,12188.9279,0.7507,0.6514,0.8654,0.7383
118,2017-12-29,52,65+,3630.0000,3840.1944,3288.8408,4441.1962,0.7876,0.6838,0.9102,0.7518
119,2017-12-30,52,0-5,7932.7143,8074.3535,7016.6620,9315.4995,1.1992,1.0235,1.4077,1.2768
119,2017-12-30,52,6-11,11311.0000,11478.3415,10043.6010,13294.5180,1.3155,1.1378,1.5284,1.4555
119,2017-12-30,52,12-17,6658.7143,6633.8498,5788.7697,7604.4497,1.1807,1.0230,1.3641,1.3408
119,2017-12-30,52,18-44,14644.8571,14667.3806,12710.8649,17017.0744,0.7292,0.6372,0.8368,0.7505
119,2017-12-30,52,45-64,11245.1429,11222.3541,9779.4819,13007.4810,0.7657,0.6632,0.8845,0.7724
119,2017-12-30,52,65+,4163.7143,4141.5047,3570.4433,4795.8997,0.8095,0.7002,0.9344,0.7995
120,2017-12-31,1,0-5,7879.1429,8052.3040,7014.7928,9308.0202,1.2126,1.0318,1.4240,1.2563
120,2017-12-31,1,6-11,10564.4286,10860.3819,9485.4589,12560.4652,1.3098,1.1332,1.5180,1.4115
120,2017-12-31,1,12-17,6039.0000,6175.8262,5363.1637,7062.8066,1.1601,1.0098,1.3382,1.2884
120,2017-12-31,1,18-44,15097.0000,15243.7527,13179.1234,17686.2863,0.7396,0.6478,0.8503,0.7484
120,2017-12-31,1,45-64,11848.4286,11914.9328,10291.8941,13819.5047,0.7796,0.6759,0.9018,0.7759
120,2017-12-31,1,65+,4468.1429,4435.0368,3837.4505,5141.5006,0.8277,0.7157,0.9573,0.8095
121,2018-01-01,1,0-5,7881.7143,8032.2819,6971.2251,9286.5227,1.2287,1.0493,1.4425,1.2508
121,2018-01-01,1,6-11,9983.7143,10205.4748,8878.8222,11798.2646,1.3053,1.1298,1.5103,1.3909
121,2018-01-01,1,12-17,5515.8571,5668.0353,4946.0425,6513.1475,1.1450,0.9943,1.3164,1.2564
121,2018-01-01,1,18-44,15474.4286,15665.8548,13519.5665,18194.6277,0.7515,0.6547,0.8631,0.7516
121,2018-01-01,1,45-64,12432.7143,12516.8388,10860.4951,14459.8764,0.7927,0.6814,0.9195,0.7829
121,2018-01-01,1,65+,4729.2857,4731.3832,4108.5894,5503.6088,0.8430,0.7254,0.9782,0.8198
122,2018-01-02,1,0-5,7836.7143,7999.3625,6958.0611,9292.3800,1.2470,1.0571,1.4678,1.2447
122,2018-01-02,1,6-11,9410.2857,9558.2178,8304.2548,11049.5985,1.3023,1.1290,1.5064,1.3749
122,2018-01-02,1,12-17,5053.7143,5154.8941,4497.3175,5877.1883,1.1284,0.9819,1.2996,1.2347
122,2018-01-02,1,18-44,15704.4286,16045.3307,13834.7108,18616.9508,0.7608,0.6624,0.8742,0.7552
122,2018-01-02,1,45-64,12964.0000,13068.7124,11344.0023,15171.2928,0.8032,0.6930,0.9316,0.7912
122,2018-01-02,1,65+,5019.8571,5010.7161,4340.5703,5816.9088,0.8562,0.7401,0.9908,0.8331
123,2018-01-03,1,0-5,7761.0000,8004.8057,6979.1387,9246.6189,1.2562,1.0673,1.4721,1.2358
123,2018-01-03,1,6-11,8728.7143,8914.0166,7761.3937,10305.3061,1.2952,1.1199,1.4914,1.3484
123,2018-01-03,1,12-17,4512.5714,4646.2568,4080.4986,5303.7298,1.1042,0.9598,1.2703,1.1995
123,2018-01-03,1,18-44,15838.1429,16275.4585,14051.3899,18898.9851,0.7618,0.6623,0.8768,0.7537
123,2018-01-03,1,45-64,13288.2857,13536.1587,11732.3472,15699.2693,0.8037,0.6919,0.9347,0.7920
123,2018-01-03,1,65+,5211.5714,5255.8310,4550.8772,6088.7671,0.8591,0.7412,0.9969,0.8363
124,2018-01-04,1,0-5,7759.2857,8008.8517,7004.1453,9248.7636,1.2584,1.0734,1.4786,1.2325
124,2018-01-04,1,6-11,8232.7143,8302.3421,7235.5901,9612.1356,1.2803,1.1061,1.4800,1.3318
124,2018-01-04,1,12-17,4205.7143,4161.2300,3643.3611,4751.2159,1.0753,0.9348,1.2315,1.1806
124,2018-01-04,1,18-44,15794.7143,16378.7996,14237.1212,18985.5749,0.7569,0.6583,0.8689,0.7471
124,2018-01-04,1,45-64,13249.5714,13814.8058,11978.1825,16057.4518,0.7977,0.6875,0.9234,0.7823
124,2018-01-04,1,65+,5193.2857,5474.3325,4754.7421,6300.9051,0.8544,0.7365,0.9879,0.8220
125,2018-01-05,1,0-5,8480.2857,8033.6819,6988.3342,9263.0959,1.2488,1.0610,1.4637,1.3749
125,2018-01-05,1,6-11,8461.1429,7719.4195,6746.3466,8932.4968,1.2625,1.0907,1.4564,1.4770
125,2018-01-05,1,12-17,4251.7143,3700.8990,3235.6153,4228.4741,1.0399,0.9064,1.1965,1.3165
125,2018-01-05,1,18-44,17881.7143,16366.4445,14252.9411,18941.5169,0.7442,0.6484,0.8558,0.8507
125,2018-01-05,1,45-64,15516.2857,13986.1699,12165.1432,16191.7705,0.7825,0.6751,0.9106,0.9004
125,2018-01-05,1,65+,6205.2857,5627.0104,4886.4324,6471.2341,0.8369,0.7228,0.9707,0.9535
126,2018-01-06,1,0-5,8128.7143,8037.2903,6997.1187,9298.7730,1.2396,1.0563,1.4615,1.2747
126,2018-01-06,1,6-11,7077.1429,7211.4672,6281.4813,8315.3427,1.2509,1.0836,1.4489,1.3080
126,2018-01-06,1,12-17,3216.8571,3270.4415,2862.3304,3753.2747,1.0079,0.8762,1.1609,1.1259
126,2018-01-06,1,18-44,16575.5714,16193.8589,14032.5511,18658.5348,0.7288,0.6353,0.8406,0.7678
126,2018-01-06,1,45-64,14188.5714,14038.2522,12212.5590,16163.9442,0.7632,0.6565,0.8889,0.8063
126,2018-01-06,1,65+,5763.4286,5713.8967,4969.8463,6582.6574,0.8166,0.7029,0.9478,0.8554
127,2018-01-07,2,0-5,8097.4286,8046.0930,7014.1441,9347.5207,1.2349,1.0463,1.4516,1.2614
127,2018-01-07,2,6-11,6542.0000,6773.0599,5912.2165,7826.3530,1.2443,1.0739,1.4377,1.2798
127,2018-01-07,2,12-17,2780.0000,2905.3047,2547.2965,3351.7935,0.9820,0.8538,1.1297,1.0859
127,2018-01-07,2,18-44,16334.1429,15983.0965,13835.3310,18349.0036,0.7157,0.6233,0.8223,0.7592
127,2018-01-07,2,45-64,14264.4286,13998.8493,12148.9296,16086.1352,0.7460,0.6408,0.8656,0.7993
127,2018-01-07,2,65+,5857.7143,5760.6933,5011.2075,6632.2403,0.7975,0.6852,0.9241,0.8508
128,2018-01-08,2,0-5,8016.5714,8095.6507,7050.9135,9340.8565,1.2278,1.0413,1.4457,1.2425
128,2018-01-08,2,6-11,6162.4286,6403.4383,5553.8878,7387.5319,1.2470,1.0778,1.4389,1.2594
128,2018-01-08,2,12-17,2453.0000,2580.4438,2257.7132,2990.4515,0.9625,0.8384,1.1063,1.0515
128,2018-01-08,2,18-44,15739.5714,15673.5736,13624.1425,18033.3303,0.7053,0.6140,0.8097,0.7443
128,2018-01-08,2,45-64,13986.5714,13819.7425,11989.7230,15895.6659,0.7329,0.6308,0.8514,0.7839
128,2018-01-08,2,65+,5811.5714,5758.6997,4999.0219,6615.9154,0.7823,0.6726,0.9095,0.8361
129,2018-01-09,2,0-5,8026.7143,8125.0992,7045.2081,9388.3701,1.2232,1.0345,1.4396,1.2348
129,2018-01-09,2,6-11,5897.8571,6104.1942,5311.1510,7083.7477,1.2546,1.0830,1.4521,1.2486
129,2018-01-09,2,12-17,2209.0000,2303.4523,2012.0602,2670.0456,0.9525,0.8281,1.0963,1.0223
129,2018-01-09,2,18-44,15074.0000,15255.4762,13270.7492,17589.2712,0.6977,0.6073,0.8019,0.7284
129,2018-01-09,2,45-64,13402.5714,13539.4041,11752.6072,15620.3739,0.7241,0.6224,0.8445,0.7632
129,2018-01-09,2,65+,5625.7143,5705.9926,4932.0070,6548.0991,0.7717,0.6640,0.8997,0.8132
130,2018-01-10,2,0-5,8060.2857,8122.2167,7082.9296,9395.9783,1.2231,1.0335,1.4402,1.2361
130,2018-01-10,2,6-11,5756.5714,5888.4211,5105.4397,6823.7314,1.2622,1.0901,1.4640,1.2550
130,2018-01-10,2,12-17,2015.8571,2069.1573,1812.4000,2399.0613,0.9429,0.8200,1.0855,1.0072
130,2018-01-10,2,18-44,14426.2857,14710.1769,12776.6511,16990.7642,0.6934,0.6020,0.7969,0.7203
130,2018-01-10,2,45-64,12945.7143,13210.7302,11451.4285,15220.5299,0.7178,0.6166,0.8378,0.7525
130,2018-01-10,2,65+,5487.4286,5602.7038,4823.6224,6435.9541,0.7652,0.6583,0.8889,0.8023
131,2018-01-11,2,0-5,8035.7143,8102.5384,7048.6148,9362.2090,1.2164,1.0271,1.4369,1.2442
131,2018-01-11,2,6-11,5694.0000,5703.7546,4954.9176,6594.1606,1.2679,1.0879,1.4737,1.2809
131,2018-01-11,2,12-17,1923.5714,1870.5786,1632.0116,2160.1544,0.9352,0.8113,1.0768,1.0211
131,2018-01-11,2,18-44,14081.4286,14157.5423,12256.4601,16303.6355,0.6889,0.5974,0.7946,0.7262
131,2018-01-11,2,45-64,12732.5714,12769.9783,11096.7163,14742.0484,0.7137,0.6101,0.8337,0.7588
131,2018-01-11,2,65+,5426.7143,5446.1711,4702.5936,6272.2024,0.7618,0.6533,0.8876,0.8085
132,2018-01-12,2,0-5,8085.1429,8074.7110,7050.5174,9356.3360,1.2052,1.0156,1.4289,1.2379
