weight,day,age_group,true_Rj,Rj_med,Rj_lo,Rj_hi,true_dR,dR_med,dR_lo,dR_hi,obs
Poisson,136,12-17,0.972187,0.6301959930265078,0.5587351267770747,0.7092573053511689,46.398926,38.27315636537969,34.16426507150754,43.26313687255606,38
Poisson,136,18-44,0.69253,0.39247286256759933,0.35226084485074327,0.4227218012145233,479.663699,698.2961657252163,697.2274017212912,699.0174866737798,413
Poisson,136,45-64,0.722372,0.4147023198589126,0.37422954032774897,0.4579826193603791,334.673781,391.62973889289424,390.2476478894241,392.84053914714605,264
Poisson,136,65+,0.672745,0.42421602519246093,0.37695873001517843,0.4790085100810724,88.524231,87.70914567424916,80.0028313382063,96.46459480223712,107
Poisson,137,0-5,0.783759,0.49453301692396023,0.43409803841527295,0.5692529447253086,24.656583,27.15045800828375,23.358434555120766,31.396548556163907,24
Poisson,137,6-11,0.83314,0.5028534552288897,0.4502979786076555,0.5663098176435293,11.551884,10.626927489880472,8.47058988083154,12.946942077949643,9
Poisson,137,12-17,0.967295,0.6670923172151024,0.5848052870316139,0.7657923776943435,42.275956,36.420495733618736,32.17159991036169,41.18659886927344,35
Poisson,137,18-44,0.689849,0.39652241668348837,0.35732704681246474,0.44215375715927824,440.557122,596.7783316420391,591.3823556434363,600.719346457161,461
Poisson,137,45-64,0.720053,0.4219803969305309,0.3765934811688539,0.46920122738424275,308.308765,335.9847614746541,330.3231352623552,341.53175412816927,249
Poisson,137,65+,0.671138,0.42710127638982853,0.37690524969474876,0.4829309538321978,81.825754,83.20950771687785,76.03818853729172,91.17036084999563,74
Poisson,138,0-5,0.779407,0.5782526787720383,0.5005150807945251,0.6729581927703001,22.437656,25.229584550717846,21.62862185947597,29.286033754004166,26
Poisson,138,6-11,0.828972,0.5948357487831278,0.5257602079065022,0.6832860544793637,10.5109,9.942267779726535,7.949800132773817,12.143986023962498,10
Poisson,138,12-17,0.962323,0.7835093276320826,0.6844044729175964,0.8995668608840045,38.487065,34.90116726537235,30.8055591811426,39.17806036071852,28
Poisson,138,18-44,0.687094,0.48075657231768376,0.42699366778100417,0.5528534655633979,404.271635,494.4122225791216,485.7698106188327,502.9110239809379,424
Poisson,138,45-64,0.717652,0.503083699854191,0.4443366737890117,0.5686565960878963,283.760499,284.66532958764583,276.3216216494329,292.1193336476572,288
Poisson,138,65+,0.669451,0.4869022760730384,0.4275926347092554,0.5528882020859512,75.564369,76.8646530630067,70.04866336128907,84.58044726366643,63
Poisson,139,0-5,0.774999,0.684087311792661,0.5774251001176228,0.7768781606022467,20.401075,22.904496760340407,19.607065435964614,26.73278316692449,15
Poisson,139,6-11,0.824745,0.7100075965873427,0.6085109372566184,0.7934276947139877,9.556504,9.03769891615957,7.181229664944112,11.116756589151919,7
Poisson,139,12-17,0.957272,0.9132339704625368,0.7982612833079777,1.036470376940752,35.00756,33.50255384598859,29.392002443782985,37.96398529736325,27
Poisson,139,18-44,0.684266,0.5883856735023417,0.502548100774627,0.6548613148536141,370.628847,414.3384576095268,398.843746076338,427.0158004825935,483
Poisson,139,45-64,0.715168,0.6074291665457485,0.5283209254976945,0.676221428818906,260.921034,242.24527690419927,231.86228580307215,251.59552556602284,251
Poisson,139,65+,0.667682,0.5617685755136563,0.4937700366518561,0.6326285747210346,69.716007,69.56367473473074,62.82744218443986,76.28216789057478,62
Poisson,140,0-5,0.770536,0.7568459588526838,0.653562749579098,0.8874867197198247,18.533188,20.496990439947695,17.49393602949567,24.00776646635495,20
Poisson,140,6-11,0.82046,0.7938081615511337,0.6963934548599238,0.9213160568040972,8.682046,8.064497685991228,6.343347036046907,9.949962730053812,9
Poisson,140,12-17,0.952143,1.027355725393107,0.8935995677505703,1.1824146522047978,31.814459,32.123904370935634,27.89726627524942,36.7104502976872,33
Poisson,140,18-44,0.681367,0.6739347602597519,0.5884683268102382,0.7821065180890381,339.460598,352.7223739689216,336.1181645523757,366.85781853832304,287
Poisson,140,45-64,0.712603,0.7121014636430747,0.6170979605917892,0.8180755125680107,239.688162,211.8089636238292,198.89673381252214,219.84468993078917,166
Poisson,140,65+,0.665834,0.639681275243702,0.556965637700414,0.7323172857380232,64.257765,62.0273378547281,55.87086546601495,68.06411757564638,82
Poisson,141,0-5,0.766019,0.8000115348620493,0.7016361539048473,0.9211703043171888,16.821292,18.21643424849026,15.465895790141076,21.45295548093271,15
Poisson,141,6-11,0.816119,0.8469416195048909,0.7532994464546048,0.9628088495075355,7.88136,7.095656290650368,5.547698666341603,8.876893307082355,6
Poisson,141,12-17,0.94694,1.0761526602530394,0.9431248733399391,1.2302535928476357,28.886373,30.61870039976202,26.553788867313415,34.73149988777004,39
Poisson,141,18-44,0.678397,0.7268941436298659,0.6451544634872751,0.8262914232827411,310.608334,309.06112904381007,297.1825902685523,321.2576713897288,285
Poisson,141,45-64,0.709958,0.7696366719218182,0.6787618220878174,0.885184806848577,219.96508,191.71538195293397,179.36396426474676,199.40650706598535,182
Poisson,141,65+,0.663906,0.6909990685731637,0.607729747037136,0.7889014067636289,59.16784,54.928293224656954,49.299616865231656,60.79826633428456,56
Poisson,142,0-5,0.761452,0.7724165245250225,0.6912030431347368,0.8837413614459741,15.253572,16.06189297651872,13.504566818708554,19.00917019159533,23
Poisson,142,6-11,0.811725,0.816120808339631,0.7417748973144771,0.9237373107055089,7.148721,6.16837868001312,4.775045769754797,7.7997446046210825,8
Poisson,142,12-17,0.941664,1.0346189830553905,0.9048891353625728,1.1799300623887474,26.203389,28.46330014639534,24.78959030797705,32.52379839099012,21
Poisson,142,18-44,0.675358,0.6991146491197656,0.6317347458782565,0.7910058851610818,283.92254,273.2472895793617,258.33690191153437,287.56801960710436,320
Poisson,142,45-64,0.707233,0.7573006649141074,0.6637849050063269,0.8643000896943421,201.66009,178.34030925109982,165.52879516687244,192.08243927452713,198
Poisson,142,65+,0.661899,0.6949644004336246,0.6097211823353521,0.793513204690335,54.42547,48.2895690780133,43.2733016408165,53.83661249594297,38
Poisson,143,0-5,0.756835,0.7627409075269884,0.6764158493709246,0.8696305695842077,13.819034,14.132870875298977,11.79293139182846,16.863917134935036,14
Poisson,143,6-11,0.807278,0.8009417757355659,0.7220684198494404,0.9018533516839304,6.478823,5.381694268900901,4.1315267332829535,6.916404927149415,4
Poisson,143,12-17,0.936317,0.9734489472512562,0.8552584381865823,1.1079632785602713,23.746972,25.917869539698586,22.519929732661694,29.977385089732707,36
Poisson,143,18-44,0.67225,0.6774814550844618,0.6113092159698479,0.7600260654123161,259.262205,245.25944790244102,226.89508462697268,256.8862287979573,271
Poisson,143,45-64,0.70443,0.7276312358651362,0.6413753112347166,0.8240081455661881,184.686306,166.60055057005957,155.54304076731205,180.73698670463637,165
Poisson,143,65+,0.659815,0.6894771428453921,0.6049392279929645,0.784131055340161,50.01088,42.95910918305162,38.18410781916464,48.40245699917432,35
Poisson,144,0-5,0.752171,0.7665015035711704,0.6692591417224374,0.8671582841495937,12.507451,12.665285434573889,10.470440149772912,15.284163603855987,11
Poisson,144,6-11,0.802781,0.7973191525594285,0.7042450355253125,0.8853853734782043,5.86674,4.8176258485764265,3.6534886355511844,6.309997652389566,4
Poisson,144,12-17,0.930902,0.9128864600403518,0.8004472959609329,1.0393319716073035,21.499872,23.40193147258833,20.184698639204726,27.222294185310602,31
Poisson,144,18-44,0.669076,0.6635677027933998,0.5872971270111038,0.7323710520219591,236.494338,219.8513003392145,202.4457412129268,229.72144235111773,253
Poisson,144,45-64,0.701551,0.6947264800683988,0.6140813511529868,0.7827875736284213,168.961403,155.45920329215005,144.74068927019835,168.86885607149452,168
Poisson,144,65+,0.657654,0.6796192033860681,0.5966792381539725,0.7732622474684364,45.905229,39.536351689195726,34.941338840697426,44.87435319280485,53
Poisson,145,0-5,0.747461,0.7949982628546762,0.7058222001417437,0.9289535234177123,11.309312,11.591287209885195,9.470640876563266,14.206062088103492,8
Poisson,145,6-11,0.798236,0.8197536457014074,0.7424416845312652,0.9459755040582637,5.307907,4.449639449361712,3.29541138606146,5.982494925148785,3
Poisson,145,12-17,0.925421,0.8903892963775839,0.7817309336328927,1.0217293634361484,19.446032,20.91769916447811,17.71482440107502,24.505480542080477,23
Poisson,145,18-44,0.665837,0.672477938844616,0.6153658600104217,0.7723760851999147,215.493513,200.22637290507555,185.06955664604902,205.5178292291239,181
Poisson,145,45-64,0.698596,0.6892106232256455,0.6154238411060294,0.7805902348331193,154.407369,143.63285546097904,132.91362595418468,155.67472682334483,166
Poisson,145,65+,0.655417,0.6910664170544853,0.6051551212892955,0.7892352743274098,42.090568,37.85326097521465,33.211635444604326,43.16355850797845,21
Poisson,146,0-5,0.742708,0.8683059624665472,0.7175488835238892,1.0350952167028291,10.215773,10.77479829150252,8.622568482998759,13.41693356144242,13
Poisson,146,6-11,0.793643,0.8972096753277146,0.7549602528414681,1.0507898597037821,4.798089,4.210779138375074,3.0126191980438306,5.813597827323234,4
Poisson,146,12-17,0.919875,0.9183179926716817,0.7775768932978884,1.076894003014702,17.57051,18.548605722375214,15.568537908839062,22.0112404350657,20
Poisson,146,18-44,0.662533,0.7339531663097847,0.6219755707201717,0.8533069578744014,196.141451,184.76168687082827,173.2253133431077,190.43940005078912,113
Poisson,146,45-64,0.695566,0.7246890191918183,0.6197917881016117,0.8396733351064298,140.950286,130.53106378857046,120.42853359738365,141.33657920127735,138
Poisson,146,65+,0.653105,0.7231147967802978,0.6153126530463878,0.8442683406097213,38.549793,37.23572539392626,32.55708748176257,42.63249748310773,45
Poisson,147,0-5,0.737913,0.8360308718241717,0.6935931384139918,0.9931407014080027,9.218612,9.959912124322727,7.7103527875151485,12.778805350197928,15
Poisson,147,6-11,0.789006,0.8687074409587772,0.7347482472223638,1.0064135301124288,4.333361,3.9796132408082485,2.727811527019367,5.6733930497430265,5
Poisson,147,12-17,0.914269,0.9030089264782939,0.758206335673468,1.0743160633778426,15.859408,16.336028939811513,13.441259504528716,19.79491922082379,9
Poisson,147,18-44,0.659167,0.7083099754966853,0.6013461939133237,0.8090475635711618,178.326635,172.9980210084468,164.73611096013337,186.55715791974217,238
Poisson,147,45-64,0.692463,0.7151643973382795,0.6060620511311097,0.8340846319135199,128.520122,116.40348056517541,107.04667855938897,126.90298342797905,95
Poisson,147,65+,0.650718,0.7211162334726432,0.6002051101454507,0.8625361017789799,35.266612,36.93662828585366,31.926141184940935,42.42651244439185,38
Poisson,148,0-5,0.733079,0.7950124164204504,0.6391236707553875,0.9830547024173301,8.310187,9.085034296149388,6.766238023649203,12.131286952854127,4
Poisson,148,6-11,0.784327,0.8312851467268487,0.683390620769378,0.9964855693440475,3.910085,3.716020694701001,2.4386767302639782,5.509272653609514,0
Poisson,148,12-17,0.908603,0.8860496578879511,0.7149180897683964,1.1001362078757975,14.299798,14.252776648383588,11.36374268680811,17.88575757201761,12
Poisson,148,18-44,0.65574,0.6776077541152081,0.5574740452419741,0.8051941286412629,161.943946,162.53861536737531,156.63856126647443,181.66950390257406,211
Poisson,148,45-64,0.689288,0.6997020212698142,0.568773233041599,0.8615259852440346,117.050545,103.19100446626544,93.5446807413944,114.22050944529474,86
Poisson,148,65+,0.648259,0.7138103157106379,0.5677010328244977,0.8979552481326599,32.225503,36.14593557722401,30.473610152145557,42.577348955224444,40
Poisson,149,0-5,0.728208,0.8006878294721622,0.6219797730826869,1.052564207251808,7.4834,8.416073661996052,5.938695689913584,11.916265808977187,11
Poisson,149,6-11,0.779606,0.836585243292362,0.6675061035050759,1.0688017828044447,3.524892,3.5150263532996178,2.1836306868121027,5.509386170655489,9
Poisson,149,12-17,0.90288,0.8975482906643413,0.6959144711571263,1.1681895349680516,12.87966,12.487116583506577,9.520385339774657,16.532886386383325,12
Poisson,149,18-44,0.652252,0.6806450011065595,0.5413170424127125,0.8716914059051196,146.894326,149.28481582924724,144.7130611250177,170.35948681626468,93
Poisson,149,45-64,0.686043,0.709579059086421,0.5502899121683408,0.9240989482092494,106.478739,93.30475615523756,81.54922517202795,107.45973104471341,108
Poisson,149,65+,0.645728,0.7224126302739513,0.5480481618338137,0.956348871956708,29.411685,34.907771044934634,28.15316994128516,43.02754196791938,35
NB30,1,0-5,1.339049,1.268732752634762,1.034510231807825,1.5558716814631957,330.93133,328.6510168756706,306.53029490313145,348.9228881549683,293
NB30,1,6-11,2.311691,1.8884803908861179,1.7041438809438645,2.0699118808723926,263.808763,262.4034814267801,243.9218401246534,265.39320896474374,337
NB30,1,12-17,1.442413,1.4346369843266278,1.1884517591949757,1.7054181034432978,106.22455,105.54919899688103,92.40457119028488,116.92915889623623,97
NB30,1,18-44,0.716412,0.7475167754053369,0.6244952652900044,0.8984440046523672,378.044663,379.5939239255727,358.4687674553577,403.66271790845485,443
NB30,1,45-64,0.585959,0.6574627803972414,0.5429307572150771,0.7953637670172697,166.399298,168.87471756732404,153.92739690080236,183.48932034904266,183
NB30,1,65+,0.477594,0.5338328611206038,0.44233588608332697,0.644371331675158,120.274235,120.01745352345868,108.35557412140311,132.54632228355104,156
NB30,2,0-5,1.349362,1.3199124199641536,1.1112304022250972,1.5597479986223237,328.081813,318.8607472637683,297.86222852819907,342.6062007945784,377
NB30,2,6-11,2.32493,2.082645836354312,1.7925455557914298,2.2896855755177925,319.737799,276.6719116952086,271.7222963431101,296.72084859442054,209
NB30,2,12-17,1.454397,1.5665487939084326,1.320516219958687,1.8365505469458674,114.303266,111.01215697554963,101.05110289224694,124.3323027613946,85
NB30,2,18-44,0.722411,0.7648019812237864,0.6592323513202463,0.8906256390232322,387.435862,397.14285113411586,366.81502883384564,432.0099265419618,348
NB30,2,45-64,0.591069,0.6633215138525608,0.5681391388340586,0.7752947388263141,160.825,170.2378683827936,156.05091043788715,187.80626320740512,173
NB30,2,65+,0.481464,0.5352644111744441,0.45821268761939826,0.6262913432665407,105.073442,104.9081676823564,96.37406224566676,114.0448110938708,104
NB30,3,0-5,1.35966,1.3776035593711313,1.1768828870639685,1.6122079524979593,325.648649,308.94423796401566,280.74631014951046,343.7734031461946,265
NB30,3,6-11,2.337983,2.190196997173109,1.9785531159473528,2.399854384764598,404.900079,321.47024191820867,299.8596954316604,350.96323578852264,402
NB30,3,12-17,1.466397,1.6377188360506363,1.4089019431018643,1.941165097029732,126.230268,125.05964797868967,112.335927957212,147.3044583847921,127
NB30,3,18-44,0.728456,0.7795622314896549,0.6823015351297873,0.9016206827587541,403.551557,414.85732496895423,366.48220363097187,470.31914113290827,282
NB30,3,45-64,0.596248,0.6682676323783907,0.5799285263674306,0.7738249405865618,154.978536,170.74045655071075,151.09766990869434,195.32359927591716,177
NB30,3,65+,0.485405,0.5382884239969259,0.4670760183437403,0.6218744083786214,86.724254,86.93966214886504,79.35301009618567,96.21222010006952,57
NB30,4,0-5,1.369933,1.4516990421962492,1.241761559763211,1.7022253017637232,325.535413,303.519566258547,267.1174020066966,344.90754052251805,233
NB30,4,6-11,2.350811,2.4863489857761145,2.1229931314137476,2.905486421973819,511.765541,401.1847190422278,358.76920788975394,423.38763904263624,411
NB30,4,12-17,1.478402,1.702088829704171,1.4416505396180432,2.0015445782353307,140.616838,144.10200855727282,123.1901704774574,166.82567826359366,177
NB30,4,18-44,0.734541,0.8100992333203643,0.7055316752697134,0.9329141036447919,426.652422,426.683248749398,367.0845241126365,495.0862852928592,395
NB30,4,45-64,0.601493,0.6784645260723824,0.5883223889803186,0.7825975371319539,151.630782,168.70529088580986,144.0127978576905,197.74549104253276,141
NB30,4,65+,0.489412,0.5478744408696015,0.47625279487860994,0.6300164837216701,70.729754,70.88865934354868,63.66393284724046,80.51903562346354,52
NB30,5,0-5,1.380172,1.4889476943882194,1.272517684900292,1.7456417472773886,328.803048,301.9302537478152,260.3162337043575,347.83494412115715,381
NB30,5,6-11,2.363382,2.622361285880565,2.2240265432975903,3.071457964925597,641.288651,509.3712504459081,454.81807195680744,549.1381198631666,622
NB30,5,12-17,1.490403,1.7149864599205487,1.4630660348589115,2.0259500700636845,157.442095,164.09929420199353,139.2515929552218,190.365742528473,174
NB30,5,18-44,0.740661,0.8171296364245569,0.7131017356165565,0.9406895697636765,458.18697,438.4328768805599,375.4029613379821,515.5695444626583,625
NB30,5,45-64,0.606798,0.6743219452554419,0.5880540818305433,0.7770665989345731,151.953184,162.94886039784978,136.54720140265113,191.8523095779733,194
NB30,5,65+,0.493482,0.5464737137294365,0.47812867106400747,0.6264038758933291,58.632153,58.26030148414429,50.9897096922719,67.57572742806059,63
NB30,6,0-5,1.390367,1.5170245205082025,1.2915243709293844,1.7852348111115437,336.258969,307.1175585253334,263.80169464394135,357.6036745123588,268
NB30,6,6-11,2.375661,2.627038023072517,2.2246751276040206,3.1008303809405255,797.509134,654.2094719616778,575.7630907222083,734.9582515626273,836
NB30,6,12-17,1.502389,1.7063782665124694,1.448512601053932,2.022400785655041,177.211626,187.01800146169717,159.39484744990602,218.84270079114606,148
NB30,6,18-44,0.746809,0.8179114961270612,0.7136567398485983,0.9430140847641711,500.142645,457.49910873887893,394.00869883357086,540.1963314741947,331
NB30,6,45-64,0.612161,0.6691650218635322,0.5829274694663925,0.7691641187277769,156.522133,159.7434766020383,134.6873262831939,188.32837749276405,136
NB30,6,65+,0.497614,0.5426505781654651,0.4760121237680327,0.6193247855322237,50.434243,49.33498543053844,42.18900593272707,58.77383680696289,38
NB30,7,0-5,1.400506,1.5291408408988185,1.3033736192261223,1.8107575627793047,348.722026,322.32073525537226,274.64055615674056,376.350486785509,357
NB30,7,6-11,2.387607,2.6071697783358396,2.2110596329464016,3.062457527787047,986.178421,846.1000173142377,732.0068016205782,976.5439456180402,748
NB30,7,12-17,1.514351,1.6489529224866595,1.3990796444088092,1.9544587353044667,200.705671,216.6157447131635,183.00845824032444,253.42303186095592,276
NB30,7,18-44,0.75298,0.8126819648575814,0.70942878786385,0.9351466287072433,554.951997,500.6759296491632,429.6588842588235,588.3723215667947,529
NB30,7,45-64,0.617576,0.656518856300484,0.5727740858374744,0.7544634111400139,165.778997,163.82265429013887,138.82451492621158,192.76674881082863,141
NB30,7,65+,0.501802,0.5328080965512815,0.46793001409755725,0.606972543423066,45.661614,44.51025606076905,37.46853286510543,53.427838302370674,47
NB30,8,0-5,1.410578,1.5395785943084652,1.3068942712758247,1.8162759731599505,367.150294,346.97991243395336,296.9462826758622,405.8035574188708,316
NB30,8,6-11,2.399174,2.555898412085737,2.1562910799783497,3.022566181673667,1214.55463,1078.698853411869,922.4016008750186,1265.1885841588619,1246
NB30,8,12-17,1.526277,1.587005847866337,1.347059285582544,1.8529402558126153,228.921981,250.32681553793282,212.82352308209886,292.56560463493634,218
NB30,8,18-44,0.759166,0.8022531894086158,0.6994907635503441,0.924795682172987,625.557947,573.6562520029602,492.25348268792095,673.938920118193,503
NB30,8,45-64,0.62304,0.6393544236975488,0.5570403696764444,0.7353058256731845,180.240433,172.72097534448903,147.0700462677469,201.90844270018488,216
NB30,8,65+,0.506044,0.5169536987684226,0.45377707107961884,0.5901004369504356,43.799297,42.545842775678466,35.36456282536062,51.55170223505934,43
NB30,9,0-5,1.420567,1.5362413651209859,1.3076397707289529,1.8123509020671853,392.719535,381.3400212416309,325.9797294666978,447.66759366490305,434
NB30,9,6-11,2.410305,2.516327051772124,2.120962320171327,2.982083487172397,1491.567128,1366.337578867996,1177.4571963071207,1602.7195272539493,1282
NB30,9,12-17,1.538152,1.5033164540097248,1.2700513264169468,1.7719960202226905,263.089568,285.52553172585885,241.64229643531098,332.44158030924905,308
NB30,9,18-44,0.765359,0.7881319825375961,0.685774683167151,0.9127659566002614,715.545323,674.5287381969397,577.9402184991927,790.6581818885738,772
NB30,9,45-64,0.628547,0.6194024878099958,0.5383963885947324,0.7162218377502072,200.604819,185.5378066502958,157.97221181720033,217.80109724464637,215
NB30,9,65+,0.510336,0.49976681226725367,0.4381976179031658,0.5715951088389971,44.451362,42.63654292223771,35.48994057540165,51.83624400074723,70
NB30,10,0-5,1.430456,1.5406738984151418,1.31415716061348,1.8041097769638765,426.889988,429.10822631057545,362.51690345576344,504.6661892562324,371
NB30,10,6-11,2.420932,2.481089753796873,2.083538843301324,2.9484295127700455,1828.130648,1713.8950582986736,1473.3468595286822,1986.5438815621228,1728
NB30,10,12-17,1.549963,1.444442981052467,1.2288146027742097,1.701060214980151,304.714202,322.5896971238021,275.1232739411025,376.6827992042229,448
NB30,10,18-44,0.771548,0.7808499407152957,0.6790172654462183,0.8992086339708352,829.317096,811.5929410236822,692.0261861370163,951.7626981617686,770
NB30,10,45-64,0.634091,0.6100148407137225,0.5309690040208764,0.7013135086169078,227.82135,202.4955623255728,172.54369299666632,238.31253037053398,191
NB30,10,65+,0.514671,0.49183107521728625,0.43179287196682864,0.5599297548172034,47.385134,44.69021328664621,37.12942917957798,54.10074734704892,44
NB30,11,0-5,1.440226,1.5330228198293891,1.2964137679524321,1.8010124972207529,471.477637,489.9822443892008,418.326062383142,578.4070312257982,492
NB30,11,6-11,2.430973,2.446709567811399,2.0593750198226464,2.913279013013485,2237.552162,2135.1690995178315,1835.9852075438484,2477.094989613952,2077
NB30,11,12-17,1.56169,1.448534443482715,1.2319781100732903,1.688434088673365,355.644121,362.90298973697713,309.31679290114994,424.66978173400435,321
NB30,11,18-44,0.777724,0.7752931614174419,0.6760515724423699,0.8954194677833459,972.312685,983.7094853778444,837.4872818389313,1158.414474123353,1094
NB30,11,45-64,0.639665,0.6085677641764169,0.5309351123953429,0.7010319600505263,263.151482,226.94624493998117,193.03198694761613,269.8008735847643,192
NB30,11,65+,0.519046,0.49087219401226245,0.4321383320956197,0.55895175996381,52.533007,48.74553014522746,40.25903619093128,59.10524102489774,38
NB30,12,0-5,1.449854,1.5148141362232594,1.2876800953302245,1.7863162456800006,528.737681,567.9123612709564,486.2976366734906,664.8082526278831,568
NB30,12,6-11,2.44033,2.436890467224617,2.055075189444934,2.8879902261151797,2736.019,2635.1753623245186,2262.992605066973,3084.433059701436,3334
NB30,12,12-17,1.573314,1.4943816493199071,1.2770477510892104,1.7519285416921246,418.153866,411.1072580161426,350.22006264087804,479.9137541799336,294
NB30,12,18-44,0.783872,0.7821239776677835,0.6796469833316343,0.9070201400651419,1151.272675,1187.8861984313762,1006.7787308204506,1392.5732727033057,1072
NB30,12,45-64,0.645262,0.6218509591686489,0.5412234614737247,0.7184080159373695,308.236594,264.7807142188219,224.34764792495002,312.81037822135386,206
NB30,12,65+,0.523452,0.5009591694993272,0.4393968981155305,0.5717073477935241,59.98351,55.16847567807349,45.42224746311456,66.94230039829779,33
NB30,13,0-5,1.459311,1.499762633865781,1.2790816013630308,1.7618713651226412,601.464871,660.9765595281006,566.2158074477984,776.4644604528785,782
NB30,13,6-11,2.448882,2.4900842111400654,2.095018004638912,2.9444163181675855,3343.167296,3228.3775320602945,2771.2016605385434,3809.5993002805517,2093
NB30,13,12-17,1.584811,1.544503047917059,1.326536580228544,1.8033108611241475,495.047755,476.34614383642975,407.0455250097454,557.7159273762785,371
NB30,13,18-44,0.789978,0.7943967977675608,0.6928812920464361,0.9115179002498224,1374.557951,1437.6379072142927,1220.0166629665146,1683.4699028133036,1526
NB30,13,45-64,0.650872,0.6366018138186742,0.5561044014103209,0.7295167419450408,365.179311,317.2240796006122,269.8248960307242,374.3338915032941,329
NB30,13,65+,0.527885,0.5120423160193007,0.4511125756464093,0.581361264876776,69.974553,64.47206217311339,53.519041477758265,77.88674972531555,76
NB30,14,0-5,1.468566,1.5055745407494707,1.2753289757088426,1.7715985473940605,693.114377,770.8040416510858,659.2357460905441,905.129013888507,756
NB30,14,6-11,2.456486,2.5342731491591843,2.13854141691966,3.052166945898454,4082.728327,3992.9506133672585,3433.248020727784,4673.988995484,4126
NB30,14,12-17,1.596151,1.5775869745660493,1.3431098322658215,1.855310845726984,589.785973,567.9021573314849,485.24073756241296,662.4872359697001,595
NB30,14,18-44,0.796023,0.8105737876303183,0.7040951578065482,0.9370142598039954,1652.533292,1758.2156020816838,1489.1138287490348,2070.7947446015914,1661
NB30,14,45-64,0.656485,0.6528554477943056,0.5681566005882299,0.7522621344867461,436.643561,388.428074225174,331.8238922403152,457.4576317475394,384
NB30,14,65+,0.532333,0.5250394650003753,0.46076681477133136,0.5984491683781215,82.893616,77.19661447722387,64.38208501115969,93.20467351026798,87
NB30,15,0-5,1.47758,1.52300760210522,1.2938110816111177,1.7819172470393534,807.946377,887.3617983197419,763.365069562712,1039.514617121924,738
NB30,15,6-11,2.462969,2.5621952910649997,2.1419516425531806,3.0271640560284117,4983.241971,4960.930867347655,4256.471432553899,5775.697037311515,3959
NB30,15,12-17,1.607303,1.586533778162397,1.347936377073651,1.8651087000452768,706.636978,672.8427360130968,574.4090256877025,785.8166248577982,946
NB30,15,18-44,0.801986,0.8277042699872436,0.7180877084311741,0.9571338084170155,1998.026374,2112.476333905144,1801.4849925636845,2485.3714316622318,1916
NB30,15,45-64,0.662089,0.669139637577634,0.5808806076721348,0.770851396220397,525.977613,468.3748646932195,397.69739568143723,553.0164810185515,539
NB30,15,65+,0.536789,0.5392718055939782,0.4726030510638572,0.6146704304913662,99.286285,91.25692100498281,76.51601552726231,109.03418909910908,74
NB30,16,0-5,1.486304,1.5306188765280198,1.2988339570119183,1.7979510800420622,951.197058,1025.4981448451217,876.8982711680565,1202.2834569317874,1098
NB30,16,6-11,2.468122,2.51478066594238,2.10541198065885,2.9919254446117005,6078.81127,6143.7698343019365,5260.311782722903,7245.767464488883,8139
NB30,16,12-17,1.618224,1.6155397044109763,1.3807209723338605,1.8900133154106984,850.860069,798.400945888071,684.5520476477068,946.2620059106594,702
NB30,16,18-44,0.80784,0.8389396631271009,0.7280610070838123,0.9706163010761116,2426.872612,2554.443255823264,2163.6942853530945,3002.946371288128,2519
NB30,16,45-64,0.66767,0.6854332009460564,0.5962464293967059,0.790316414444808,637.364016,564.7605355434057,478.092470815418,668.2827370172754,586
NB30,16,65+,0.541239,0.5532753533171728,0.48599109450343064,0.6315683539789685,119.873309,109.25473150268635,92.16196581553868,129.5898828164395,115
NB30,17,0-5,1.494685,1.5294273374802658,1.298042220792768,1.7922790792031065,1129.277698,1190.9085512133015,1027.1617990160066,1402.1954263789357,1187
NB30,17,6-11,2.471696,2.4583857313831206,2.074176813162824,2.931448855318022,7409.847775,7526.113319944394,6468.147922047472,8913.701982224957,8099
NB30,17,12-17,1.628868,1.6693295764863252,1.4356292158605897,1.9495393448351892,1028.921606,957.4513839053261,813.7530424129227,1137.2635056489435,691
NB30,17,18-44,0.813555,0.8484615278203973,0.7371247999935668,0.98050726384645,2958.553836,3127.2715383722443,2657.753122268594,3692.713233658671,3231
NB30,17,45-64,0.673209,0.7056605680095662,0.613975395730275,0.8117097140074521,776.000016,699.7154513158239,590.9319522184906,829.928710177519,478
NB30,17,65+,0.54567,0.5700341729415457,0.5008361094037158,0.6486103818703388,145.575978,134.3005196568406,113.15858690780124,158.28856798472452,130
NB30,18,0-5,1.502654,1.5230706144825965,1.3076938095380384,1.774397782038665,1350.001486,1423.6447664655461,1219.0404059419907,1673.3460770456277,1355
NB30,18,6-11,2.473394,2.442283173906907,2.059384384240593,2.8992802245371303,9023.720946,9118.731286696835,7791.2021856707215,10649.66328818899,8351
NB30,18,12-17,1.639178,1.693931754835114,1.447232090815834,1.974355190107469,1248.747198,1190.6386329300922,1027.9632144867974,1403.929189988603,1324
NB30,18,18-44,0.819096,0.8535204481904004,0.7441825697921903,0.9788949107917505,3616.933377,3977.0316706544545,3372.7633766371073,4678.452825608063,4905
NB30,18,45-64,0.678688,0.7186449404236057,0.6278547129661448,0.8223547912314998,948.311106,919.3495413913743,778.4821831656482,1085.608871930207,904
NB30,18,65+,0.550065,0.5834709030184433,0.5145963624048641,0.6617172335941446,177.549463,172.70202235080023,146.00824449187098,204.74039152158048,179
