day,date,wk,age_group,obs,dR_med,dR_lo,dR_hi,Rj_med,Rj_lo,Rj_hi,Rj_renewal
94,2015-12-01,49,65+,33.0000,34.3886,28.7219,41.6166,1.0363,0.8783,1.2208,1.0020
95,2015-12-02,49,0-5,19.0000,19.1439,15.5364,23.8655,1.3818,1.1652,1.6454,1.3171
95,2015-12-02,49,6-11,19.4286,18.5842,15.1007,22.7476,1.5493,1.3242,1.8122,1.5404
95,2015-12-02,49,12-17,12.8571,12.9673,10.4019,16.3009,1.3857,1.1862,1.6191,1.3624
95,2015-12-02,49,18-44,60.7143,59.9992,50.7687,71.6971,0.8876,0.7676,1.0286,0.8721
95,2015-12-02,49,45-64,58.8571,58.9695,49.6188,69.7069,0.9466,0.8096,1.1066,0.9301
95,2015-12-02,49,65+,33.4286,34.4167,28.7069,41.4066,1.0446,0.8858,1.2298,1.0244
96,2015-12-03,49,0-5,20.7143,20.0256,16.2686,24.9010,1.3977,1.1716,1.6610,1.3465
96,2015-12-03,49,6-11,19.4286,19.1260,15.5624,23.3370,1.5581,1.3334,1.8223,1.5155
96,2015-12-03,49,12-17,12.5714,12.9889,10.3109,16.2522,1.3981,1.1976,1.6358,1.3407
96,2015-12-03,49,18-44,59.2857,60.8026,51.2102,71.8165,0.8905,0.7681,1.0306,0.8624
96,2015-12-03,49,45-64,59.0000,59.9864,50.5249,70.7268,0.9490,0.8127,1.1085,0.9205
96,2015-12-03,49,65+,34.0000,34.4690,28.5895,41.6836,1.0478,0.8878,1.2347,1.0227
97,2015-12-04,49,0-5,21.0000,21.0008,17.1479,25.8317,1.4058,1.1810,1.6613,1.3639
97,2015-12-04,49,6-11,20.7143,19.6475,16.0188,24.0540,1.5693,1.3478,1.8280,1.5747
97,2015-12-04,49,12-17,13.2857,13.1215,10.4400,16.4625,1.4101,1.2062,1.6450,1.3984
97,2015-12-04,49,18-44,62.5714,61.5336,52.1045,72.5875,0.8907,0.7699,1.0292,0.8916
97,2015-12-04,49,45-64,60.8571,60.9958,51.3519,72.1923,0.9491,0.8129,1.1083,0.9533
97,2015-12-04,49,65+,36.1429,34.7179,28.7860,41.9596,1.0480,0.8896,1.2359,1.0659
98,2015-12-05,49,0-5,22.0000,22.0468,18.0178,26.8385,1.4140,1.1908,1.6769,1.3797
98,2015-12-05,49,6-11,20.5714,20.3410,16.4930,24.9032,1.5855,1.3581,1.8521,1.5578
98,2015-12-05,49,12-17,13.0000,13.3604,10.5951,16.7358,1.4220,1.2173,1.6564,1.3936
98,2015-12-05,49,18-44,64.4286,62.2181,53.0252,73.5597,0.8894,0.7711,1.0301,0.8991
98,2015-12-05,49,45-64,63.8571,62.0272,52.3304,73.2625,0.9464,0.8129,1.1062,0.9621
98,2015-12-05,49,65+,35.2857,35.0738,29.0901,42.1956,1.0464,0.8907,1.2383,1.0581
99,2015-12-06,50,0-5,23.7143,23.2513,18.7790,28.1608,1.4230,1.1977,1.6875,1.4032
99,2015-12-06,50,6-11,20.2857,21.1469,17.0494,25.7980,1.6077,1.3743,1.8742,1.5308
99,2015-12-06,50,12-17,13.8571,13.7324,10.8794,17.1151,1.4286,1.2248,1.6719,1.4181
99,2015-12-06,50,18-44,64.8571,63.2311,53.7468,74.8702,0.8895,0.7677,1.0293,0.8973
99,2015-12-06,50,45-64,65.4286,63.0344,53.3381,74.5016,0.9439,0.8090,1.1017,0.9616
99,2015-12-06,50,65+,35.5714,35.5486,29.4790,42.7842,1.0460,0.8853,1.2336,1.0542
100,2015-12-07,50,0-5,24.2857,24.4965,20.0129,29.5881,1.4277,1.2026,1.6899,1.3860
100,2015-12-07,50,6-11,22.0000,22.1912,18.0183,27.0621,1.6304,1.4004,1.8975,1.5595
100,2015-12-07,50,12-17,14.7143,14.1879,11.3053,17.5438,1.4408,1.2327,1.6794,1.4338
100,2015-12-07,50,18-44,64.7143,64.2892,54.3170,76.0484,0.8883,0.7717,1.0271,0.8883
100,2015-12-07,50,45-64,66.1429,64.0159,54.1961,75.6637,0.9413,0.8080,1.0936,0.9518
100,2015-12-07,50,65+,35.5714,36.1063,30.0742,43.6522,1.0462,0.8878,1.2289,1.0409
101,2015-12-08,50,0-5,26.8571,25.7709,21.0435,31.1188,1.4267,1.2045,1.6920,1.4306
101,2015-12-08,50,6-11,22.8571,23.4653,18.8900,28.5512,1.6584,1.4225,1.9352,1.5675
101,2015-12-08,50,12-17,15.0000,14.7408,11.8005,18.4117,1.4601,1.2518,1.7032,1.4241
101,2015-12-08,50,18-44,65.1429,65.4561,55.2068,77.8937,0.8924,0.7741,1.0256,0.8873
101,2015-12-08,50,45-64,66.2857,64.9789,55.1708,76.6129,0.9444,0.8116,1.0972,0.9470
101,2015-12-08,50,65+,37.2857,36.8361,30.6665,44.5475,1.0523,0.8965,1.2319,1.0496
102,2015-12-09,50,0-5,29.0000,27.0953,22.1715,32.6569,1.4391,1.2196,1.7122,1.4456
102,2015-12-09,50,6-11,24.8571,25.0380,20.2957,30.4719,1.6998,1.4562,1.9787,1.5870
102,2015-12-09,50,12-17,14.7143,15.4662,12.3756,19.1417,1.4922,1.2762,1.7434,1.3733
102,2015-12-09,50,18-44,65.1429,66.9890,56.9377,80.1559,0.9009,0.7834,1.0392,0.8682
102,2015-12-09,50,45-64,64.1429,66.0143,56.2210,77.7281,0.9519,0.8178,1.1060,0.9142
102,2015-12-09,50,65+,36.7143,37.8442,31.6314,45.7742,1.0573,0.9007,1.2386,1.0149
103,2015-12-10,50,0-5,26.8571,28.3903,23.2500,34.3761,1.4562,1.2333,1.7212,1.3479
103,2015-12-10,50,6-11,25.1429,26.8425,21.9410,32.6328,1.7423,1.4878,2.0358,1.5549
103,2015-12-10,50,12-17,15.1429,16.3368,13.1340,20.2840,1.5269,1.3124,1.7813,1.3703
103,2015-12-10,50,18-44,66.5714,68.8772,58.3467,82.1780,0.9119,0.7926,1.0507,0.8520
103,2015-12-10,50,45-64,64.2857,67.2175,56.9136,78.9336,0.9616,0.8276,1.1185,0.9038
103,2015-12-10,50,65+,36.5714,38.8745,32.6485,46.8699,1.0684,0.9090,1.2517,1.0000
104,2015-12-11,50,0-5,30.0000,29.8369,24.6819,36.1771,1.4746,1.2498,1.7488,1.4448
104,2015-12-11,50,6-11,30.2857,29.0568,23.9091,35.2958,1.7804,1.5243,2.0794,1.7197
104,2015-12-11,50,12-17,16.5714,17.3762,14.0456,21.5989,1.5537,1.3299,1.8135,1.4573
104,2015-12-11,50,18-44,70.8571,71.0977,60.5203,84.5376,0.9200,0.8006,1.0621,0.9018
104,2015-12-11,50,45-64,67.8571,68.5055,57.8289,80.7891,0.9667,0.8330,1.1235,0.9491
104,2015-12-11,50,65+,38.2857,39.9885,33.6989,47.8342,1.0718,0.9121,1.2580,1.0458
105,2015-12-12,50,0-5,31.5714,31.3699,25.9129,38.0103,1.4995,1.2676,1.7776,1.4675
105,2015-12-12,50,6-11,32.8571,31.6741,26.1216,38.2734,1.8099,1.5539,2.1136,1.7627
105,2015-12-12,50,12-17,18.5714,18.6128,15.0913,23.0343,1.5815,1.3566,1.8521,1.5262
105,2015-12-12,50,18-44,73.8571,73.4922,62.4335,87.2624,0.9286,0.8056,1.0693,0.9207
105,2015-12-12,50,45-64,69.8571,70.0359,59.2335,83.0044,0.9708,0.8350,1.1272,0.9725
105,2015-12-12,50,65+,41.5714,41.0966,34.6299,48.8592,1.0712,0.9134,1.2548,1.0857
106,2015-12-13,51,0-5,32.2857,33.0874,27.4290,40.4345,1.5251,1.2884,1.8034,1.4409
106,2015-12-13,51,6-11,35.1429,34.6129,28.5529,41.5593,1.8405,1.5752,2.1578,1.7519
106,2015-12-13,51,12-17,19.8571,20.0396,16.2340,24.6110,1.6005,1.3688,1.8743,1.5268
106,2015-12-13,51,18-44,75.2857,76.3587,65.0447,90.8551,0.9290,0.8071,1.0710,0.9075
106,2015-12-13,51,45-64,70.1429,71.6180,60.3263,84.9809,0.9652,0.8305,1.1212,0.9594
106,2015-12-13,51,65+,43.2857,42.1892,35.4296,50.2522,1.0580,0.9025,1.2406,1.0799
107,2015-12-14,51,0-5,34.5714,35.2083,29.0506,43.0902,1.5502,1.3152,1.8338,1.4726
107,2015-12-14,51,6-11,37.8571,37.9758,31.6507,45.3399,1.8679,1.6049,2.1867,1.7777
107,2015-12-14,51,12-17,22.2857,21.6927,17.6337,26.7651,1.6181,1.3892,1.8824,1.5883
107,2015-12-14,51,18-44,79.8571,79.7310,67.5451,94.8486,0.9287,0.8105,1.0687,0.9254
107,2015-12-14,51,45-64,74.2857,73.3025,62.0969,86.9804,0.9567,0.8251,1.1100,0.9774
107,2015-12-14,51,65+,44.1429,43.2056,36.0991,51.7158,1.0382,0.8873,1.2184,1.0863
108,2015-12-15,51,0-5,37.1429,37.8884,31.3396,46.2700,1.5755,1.3361,1.8700,1.5006
108,2015-12-15,51,6-11,43.2857,41.9748,34.9128,50.0340,1.9041,1.6206,2.2278,1.8404
108,2015-12-15,51,12-17,22.7143,23.6491,19.0517,28.9546,1.6243,1.3919,1.9059,1.5598
108,2015-12-15,51,18-44,84.4286,83.3077,70.4352,99.1295,0.9236,0.8057,1.0640,0.9300
108,2015-12-15,51,45-64,75.7143,75.4333,63.9040,89.6054,0.9417,0.8141,1.0910,0.9718
108,2015-12-15,51,65+,45.5714,43.8980,36.7502,52.5765,1.0118,0.8656,1.1809,1.0814
109,2015-12-16,51,0-5,39.0000,41.1948,34.3435,49.7715,1.6024,1.3573,1.8963,1.5037
109,2015-12-16,51,6-11,44.7143,46.7818,38.9060,55.8392,1.9376,1.6589,2.2589,1.8137
109,2015-12-16,51,12-17,25.8571,25.8348,20.9139,31.5360,1.6261,1.3948,1.8984,1.6204
109,2015-12-16,51,18-44,90.2857,87.2730,73.8456,104.4316,0.9160,0.7973,1.0524,0.9400
109,2015-12-16,51,45-64,80.4286,77.5418,65.5493,92.0000,0.9224,0.7947,1.0668,0.9857
109,2015-12-16,51,65+,46.8571,44.3603,37.2302,53.1964,0.9787,0.8357,1.1411,1.0854
110,2015-12-17,51,0-5,44.5714,45.1190,38.0598,54.3192,1.6117,1.3626,1.9211,1.5474
110,2015-12-17,51,6-11,49.1429,52.5459,43.9158,62.9550,1.9608,1.6785,2.3029,1.8109
110,2015-12-17,51,12-17,27.0000,28.3397,23.0404,34.3113,1.6185,1.3829,1.8894,1.5748
110,2015-12-17,51,18-44,91.4286,91.5581,78.1569,108.4713,0.9025,0.7857,1.0351,0.9186
110,2015-12-17,51,45-64,80.8571,79.7105,67.0361,94.3104,0.8983,0.7751,1.0408,0.9507
110,2015-12-17,51,65+,46.2857,44.5754,37.4628,53.6233,0.9418,0.8076,1.1023,1.0415
111,2015-12-18,51,0-5,50.2857,49.7305,42.0595,60.1522,1.6172,1.3660,1.9311,1.5900
111,2015-12-18,51,6-11,56.7143,59.4140,49.8865,71.1749,1.9721,1.6749,2.3074,1.8722
111,2015-12-18,51,12-17,30.7143,31.1215,25.6127,37.6032,1.5901,1.3627,1.8648,1.6122
111,2015-12-18,51,18-44,94.1429,95.8794,81.5001,113.9298,0.8846,0.7720,1.0115,0.9148
111,2015-12-18,51,45-64,82.2857,81.6575,69.0940,95.7557,0.8709,0.7524,1.0077,0.9358
111,2015-12-18,51,65+,45.8571,44.3894,37.3664,53.4133,0.9055,0.7775,1.0529,1.0139
112,2015-12-19,51,0-5,55.5714,55.1720,46.5317,66.2836,1.6166,1.3586,1.9152,1.6263
112,2015-12-19,51,6-11,67.7143,67.6136,56.7461,80.8428,1.9505,1.6629,2.3040,1.9808
112,2015-12-19,51,12-17,36.4286,33.9304,28.0672,40.9934,1.5589,1.3299,1.8211,1.6934
112,2015-12-19,51,18-44,102.2857,100.5193,85.4044,119.0369,0.8621,0.7533,0.9861,0.9258
112,2015-12-19,51,45-64,83.0000,83.3617,70.7978,98.0156,0.8430,0.7282,0.9780,0.9285
112,2015-12-19,51,65+,43.5714,44.0278,36.8474,52.6208,0.8729,0.7480,1.0181,0.9782
113,2015-12-20,52,0-5,62.0000,61.3318,52.0051,73.6311,1.5995,1.3425,1.8887,1.6583
113,2015-12-20,52,6-11,80.5714,76.7429,64.5657,91.3457,1.9183,1.6319,2.2527,2.0659
113,2015-12-20,52,12-17,39.1429,36.8354,30.5798,44.1540,1.5164,1.2956,1.7718,1.6888
113,2015-12-20,52,18-44,109.7143,104.5917,88.9604,123.4134,0.8356,0.7317,0.9557,0.9344
113,2015-12-20,52,45-64,86.8571,85.0809,71.7725,99.9705,0.8128,0.7037,0.9402,0.9285
113,2015-12-20,52,65+,43.7143,43.5337,36.4197,51.8096,0.8394,0.7197,0.9785,0.9703
114,2015-12-21,52,0-5,73.1429,68.2316,57.8983,81.8121,1.5716,1.3287,1.8694,1.7365
114,2015-12-21,52,6-11,93.8571,86.5811,72.7573,103.1042,1.8711,1.5968,2.1963,2.1173
114,2015-12-21,52,12-17,42.1429,39.7459,32.8562,47.6608,1.4760,1.2667,1.7284,1.6867
114,2015-12-21,52,18-44,117.8571,108.3849,92.4235,127.3445,0.8100,0.7120,0.9255,0.9486
114,2015-12-21,52,45-64,92.8571,86.9512,72.9190,101.8651,0.7859,0.6829,0.9116,0.9371
114,2015-12-21,52,65+,45.5714,43.0751,36.1699,50.9816,0.8115,0.6973,0.9449,0.9799
115,2015-12-22,52,0-5,72.8571,76.0655,64.2765,90.8345,1.5502,1.3004,1.8375,1.5241
115,2015-12-22,52,6-11,92.1429,96.8521,81.7862,114.7015,1.8238,1.5501,2.1511,1.8249
115,2015-12-22,52,12-17,42.5714,42.6358,35.2591,51.0376,1.4503,1.2401,1.7004,1.4972
115,2015-12-22,52,18-44,108.8571,112.7389,96.3792,132.2411,0.7909,0.6938,0.9021,0.8144
115,2015-12-22,52,45-64,83.8571,88.8219,74.6460,104.5143,0.7681,0.6658,0.8885,0.7995
115,2015-12-22,52,65+,39.0000,42.8240,35.9053,50.8620,0.7938,0.6821,0.9236,0.8238
116,2015-12-23,52,0-5,87.7143,84.3819,71.2368,100.3419,1.5329,1.2910,1.8216,1.6420
116,2015-12-23,52,6-11,111.7143,107.4825,91.4320,126.4868,1.7868,1.5232,2.0992,1.9539
116,2015-12-23,52,12-17,44.8571,45.6306,37.8245,54.5220,1.4364,1.2257,1.6704,1.5087
116,2015-12-23,52,18-44,116.7143,117.6708,100.8781,138.1934,0.7786,0.6829,0.8901,0.8440
116,2015-12-23,52,45-64,88.7143,91.3974,77.0567,107.5199,0.7578,0.6570,0.8781,0.8191
116,2015-12-23,52,65+,41.5714,42.9802,35.8350,50.9366,0.7836,0.6748,0.9138,0.8510
117,2015-12-24,52,0-5,87.7143,93.1016,79.0509,109.6613,1.5218,1.2785,1.8012,1.5237
117,2015-12-24,52,6-11,114.2857,117.6987,100.6068,138.0109,1.7575,1.4983,2.0598,1.8316
117,2015-12-24,52,12-17,46.4286,48.6041,40.1827,58.4765,1.4312,1.2257,1.6787,1.4644
117,2015-12-24,52,18-44,119.4286,122.7461,104.3314,144.7818,0.7738,0.6782,0.8827,0.8080
117,2015-12-24,52,45-64,90.7143,94.1647,79.7507,111.3334,0.7550,0.6540,0.8731,0.7959
117,2015-12-24,52,65+,42.5714,43.4445,36.2035,51.5485,0.7825,0.6720,0.9098,0.8329
118,2015-12-25,52,0-5,103.4286,102.0198,87.2305,119.9855,1.5076,1.2684,1.7983,1.6129
118,2015-12-25,52,6-11,129.8571,127.5458,109.1836,149.5804,1.7450,1.4846,2.0327,1.8899
118,2015-12-25,52,12-17,53.2857,51.6260,42.9084,61.7641,1.4398,1.2311,1.6815,1.5368
118,2015-12-25,52,18-44,126.7143,128.4327,109.5595,152.5253,0.7737,0.6784,0.8841,0.8247
118,2015-12-25,52,45-64,95.1429,97.2733,82.8921,115.5647,0.7577,0.6560,0.8767,0.8035
118,2015-12-25,52,65+,41.5714,44.2141,36.7195,52.7270,0.7877,0.6755,0.9139,0.8241
119,2015-12-26,52,0-5,115.2857,110.8497,94.4628,130.3102,1.4967,1.2669,1.7874,1.6191
119,2015-12-26,52,6-11,138.4286,136.9564,116.6219,160.2339,1.7304,1.4775,2.0245,1.8475
119,2015-12-26,52,12-17,53.4286,54.7950,46.1075,65.4047,1.4430,1.2321,1.6914,1.4822
119,2015-12-26,52,18-44,130.1429,135.3305,115.1722,159.8464,0.7775,0.6837,0.8877,0.8136
119,2015-12-26,52,45-64,100.7143,101.0498,85.3785,119.1566,0.7629,0.6638,0.8810,0.7961
119,2015-12-26,52,65+,43.4286,45.3855,37.6563,54.1980,0.7952,0.6861,0.9237,0.8231
120,2015-12-27,1,0-5,122.5714,119.2634,102.1022,140.4546,1.4908,1.2630,1.7761,1.5895
120,2015-12-27,1,6-11,145.4286,146.3818,125.4546,171.2363,1.7201,1.4752,2.0178,1.8118
120,2015-12-27,1,12-17,56.5714,58.1274,49.2844,69.1362,1.4501,1.2414,1.6976,1.4842
120,2015-12-27,1,18-44,140.7143,143.5973,122.5083,169.7467,0.7829,0.6881,0.8978,0.8134
120,2015-12-27,1,45-64,106.2857,105.1454,88.9276,123.3660,0.7710,0.6687,0.8903,0.8016
120,2015-12-27,1,65+,46.4286,47.0678,39.0296,56.2956,0.8055,0.6925,0.9376,0.8338
121,2015-12-28,1,0-5,128.2857,127.7984,109.8508,151.0178,1.4898,1.2621,1.7693,1.5493
121,2015-12-28,1,6-11,153.8571,155.1457,132.9586,183.0019,1.7173,1.4695,2.0166,1.7861
121,2015-12-28,1,12-17,60.5714,61.5283,52.0643,73.2440,1.4656,1.2520,1.7127,1.4821
121,2015-12-28,1,18-44,152.7143,154.0450,130.3359,180.7698,0.7939,0.6967,0.9072,0.8044
121,2015-12-28,1,45-64,107.5714,109.7384,92.7816,128.9896,0.7833,0.6800,0.9010,0.7902
121,2015-12-28,1,65+,48.2857,49.1814,41.0800,59.0587,0.8184,0.7051,0.9523,0.8227
122,2015-12-29,1,0-5,136.4286,136.0843,116.9976,160.7851,1.4966,1.2585,1.7597,1.5247
122,2015-12-29,1,6-11,159.5714,163.5413,141.2544,192.7680,1.7220,1.4692,2.0126,1.7413
122,2015-12-29,1,12-17,60.8571,65.2309,55.1933,77.8891,1.4747,1.2662,1.7321,1.4359
122,2015-12-29,1,18-44,159.1429,166.3699,141.0838,194.7512,0.8064,0.7057,0.9196,0.7929
122,2015-12-29,1,45-64,113.0000,115.1230,97.6799,134.7010,0.7968,0.6904,0.9177,0.7840
122,2015-12-29,1,65+,52.4286,51.8828,43.7183,62.0543,0.8312,0.7161,0.9649,0.8286
123,2015-12-30,1,0-5,144.1429,144.4898,123.8001,169.7590,1.5026,1.2735,1.7758,1.5267
123,2015-12-30,1,6-11,167.4286,171.3828,147.7107,201.8104,1.7147,1.4796,1.9983,1.7493
123,2015-12-30,1,12-17,70.1429,69.0896,58.0788,81.9947,1.4767,1.2683,1.7291,1.5183
123,2015-12-30,1,18-44,176.7143,180.2858,153.3426,211.5722,0.8178,0.7165,0.9329,0.8091
123,2015-12-30,1,45-64,119.5714,121.4789,102.9844,141.8362,0.8085,0.7012,0.9324,0.7999
123,2015-12-30,1,65+,54.4286,54.8549,46.4546,65.8870,0.8398,0.7233,0.9771,0.8342
124,2015-12-31,1,0-5,151.8571,152.7682,130.5827,179.3009,1.5051,1.2781,1.7673,1.5159
124,2015-12-31,1,6-11,179.1429,179.1931,154.2382,209.8959,1.6981,1.4623,1.9898,1.7567
124,2015-12-31,1,12-17,74.4286,72.7727,61.4008,85.8943,1.4638,1.2598,1.6989,1.5110
124,2015-12-31,1,18-44,189.5714,195.8864,166.7427,229.0811,0.8226,0.7217,0.9400,0.8053
124,2015-12-31,1,45-64,122.8571,128.6895,108.8772,150.5592,0.8140,0.7069,0.9400,0.7912
124,2015-12-31,1,65+,56.4286,58.0743,49.2636,69.3105,0.8438,0.7267,0.9781,0.8232
125,2016-01-01,1,0-5,162.5714,161.2959,137.8001,189.1757,1.5105,1.2789,1.7918,1.5687
125,2016-01-01,1,6-11,196.1429,186.0365,160.6553,218.0635,1.6732,1.4391,1.9400,1.8442
125,2016-01-01,1,12-17,80.2857,75.9507,64.5214,89.8748,1.4344,1.2349,1.6700,1.5769
125,2016-01-01,1,18-44,219.7143,212.7427,181.7593,247.4307,0.8236,0.7213,0.9421,0.8603
125,2016-01-01,1,45-64,140.1429,137.0210,116.0244,160.7244,0.8151,0.7071,0.9390,0.8523
125,2016-01-01,1,65+,66.2857,61.4626,51.9369,72.8663,0.8404,0.7249,0.9735,0.8971
126,2016-01-02,1,0-5,169.0000,170.5215,145.9226,199.6478,1.5167,1.2745,1.8107,1.5392
126,2016-01-02,1,6-11,202.1429,192.0127,165.8715,225.7947,1.6469,1.4121,1.9119,1.7994
126,2016-01-02,1,12-17,83.1429,78.5733,66.6551,92.9165,1.3969,1.2058,1.6223,1.5388
126,2016-01-02,1,18-44,236.2857,229.9189,196.6003,268.4800,0.8200,0.7174,0.9362,0.8484
126,2016-01-02,1,45-64,147.7143,146.2078,124.5735,171.3873,0.8091,0.7026,0.9300,0.8391
126,2016-01-02,1,65+,68.8571,64.5371,54.5672,76.6397,0.8298,0.7166,0.9590,0.8789
127,2016-01-03,2,0-5,182.5714,180.9229,155.8012,212.2637,1.5342,1.2923,1.8177,1.5492
127,2016-01-03,2,6-11,202.7143,196.6696,170.2087,230.4487,1.6287,1.3928,1.9023,1.7392
127,2016-01-03,2,12-17,83.4286,80.5850,68.6346,95.4333,1.3666,1.1763,1.5871,1.4836
127,2016-01-03,2,18-44,255.5714,247.9627,211.5519,289.8780,0.8172,0.7162,0.9372,0.8406
127,2016-01-03,2,45-64,157.4286,156.8838,133.9560,184.0119,0.8041,0.6973,0.9324,0.8258
127,2016-01-03,2,65+,68.8571,67.7808,57.4214,80.6252,0.8206,0.7088,0.9538,0.8513
128,2016-01-04,2,0-5,187.4286,193.2053,166.8495,227.8867,1.5587,1.3176,1.8510,1.5011
128,2016-01-04,2,6-11,198.5714,200.8414,173.5711,234.1872,1.6258,1.3932,1.8939,1.6574
128,2016-01-04,2,12-17,84.2857,82.0036,69.2444,96.6807,1.3429,1.1571,1.5615,1.4381
128,2016-01-04,2,18-44,266.4286,266.1923,227.6915,310.4682,0.8162,0.7144,0.9382,0.8206
128,2016-01-04,2,45-64,167.8571,168.6458,144.0996,198.5916,0.7995,0.6929,0.9249,0.8114
128,2016-01-04,2,65+,71.1429,71.0299,60.3119,84.1994,0.8122,0.6995,0.9407,0.8338
129,2016-01-05,2,0-5,215.1429,208.5352,179.8399,244.5549,1.6036,1.3498,1.8958,1.6175
129,2016-01-05,2,6-11,213.8571,205.7217,176.5473,240.2733,1.6456,1.4128,1.9138,1.7433
129,2016-01-05,2,12-17,90.1429,82.8730,70.5220,98.0148,1.3296,1.1459,1.5425,1.5029
129,2016-01-05,2,18-44,300.4286,283.9245,245.1957,333.1957,0.8213,0.7180,0.9412,0.8738
129,2016-01-05,2,45-64,190.7143,180.9805,155.4167,212.7780,0.7974,0.6907,0.9222,0.8616
129,2016-01-05,2,65+,77.2857,74.2767,62.6906,87.8082,0.8072,0.6979,0.9340,0.8780
130,2016-01-06,2,0-5,224.5714,227.1711,195.2410,266.6870,1.6665,1.4083,1.9639,1.5516
130,2016-01-06,2,6-11,206.0000,211.6731,181.1439,248.8532,1.6916,1.4569,1.9648,1.6252
130,2016-01-06,2,12-17,83.0000,83.5842,70.6780,98.7168,1.3359,1.1559,1.5499,1.3723
130,2016-01-06,2,18-44,297.0000,301.1444,259.8621,353.1043,0.8351,0.7311,0.9543,0.8231
130,2016-01-06,2,45-64,195.8571,193.3084,165.7845,226.3107,0.8039,0.6968,0.9271,0.8128
130,2016-01-06,2,65+,77.4286,77.2033,65.5316,91.4664,0.8121,0.7021,0.9409,0.8299
131,2016-01-07,2,0-5,236.0000,250.7860,214.4610,295.0473,1.7420,1.4654,2.0555,1.5166
131,2016-01-07,2,6-11,210.7143,220.8434,189.3073,260.2662,1.7628,1.5151,2.0605,1.5897
131,2016-01-07,2,12-17,79.7143,84.7388,72.0029,100.0780,1.3598,1.1759,1.5820,1.3032
131,2016-01-07,2,18-44,299.7143,320.6304,274.2929,375.6335,0.8582,0.7512,0.9835,0.7944
131,2016-01-07,2,45-64,199.4286,204.6900,175.4763,239.6206,0.8184,0.7085,0.9448,0.7809
131,2016-01-07,2,65+,76.8571,80.5998,68.2393,95.9094,0.8238,0.7117,0.9528,0.7940
132,2016-01-08,2,0-5,273.5714,281.0206,240.3916,328.2263,1.8187,1.5386,2.1720,1.6325
132,2016-01-08,2,6-11,221.8571,234.5398,200.6492,275.9194,1.8596,1.5961,2.1652,1.6497
132,2016-01-08,2,12-17,78.2857,86.2968,73.5941,101.9686,1.4039,1.2148,1.6241,1.3099
132,2016-01-08,2,18-44,331.5714,342.2647,292.1057,401.0922,0.8878,0.7774,1.0174,0.8300
132,2016-01-08,2,45-64,212.2857,216.3593,184.8939,252.9076,0.8383,0.7276,0.9675,0.8051
132,2016-01-08,2,65+,80.4286,84.1244,70.9446,100.0731,0.8413,0.7266,0.9716,0.8137
133,2016-01-09,2,0-5,312.0000,316.3688,270.9461,369.0975,1.9046,1.6082,2.2596,1.7176
133,2016-01-09,2,6-11,239.1429,253.2947,216.6259,297.2007,1.9625,1.6840,2.2891,1.7177
133,2016-01-09,2,12-17,82.2857,88.8508,75.3340,104.8042,1.4549,1.2613,1.6886,1.3503
133,2016-01-09,2,18-44,361.8571,365.8888,312.4678,427.6417,0.9205,0.8073,1.0522,0.8581
133,2016-01-09,2,45-64,223.1429,227.7042,195.1812,264.3552,0.8624,0.7500,0.9929,0.8241
133,2016-01-09,2,65+,84.8571,87.8816,74.3589,104.4797,0.8606,0.7477,0.9910,0.8301
134,2016-01-10,3,0-5,353.8571,361.1651,308.7551,421.3954,1.9784,1.6776,2.3451,1.7677
134,2016-01-10,3,6-11,265.8571,278.7304,239.9004,328.0946,2.0652,1.7711,2.4000,1.7857
134,2016-01-10,3,12-17,89.0000,92.3586,78.3106,109.3793,1.4949,1.2982,1.7295,1.3895
134,2016-01-10,3,18-44,384.4286,393.4953,336.8182,460.3095,0.9471,0.8308,1.0849,0.8692
134,2016-01-10,3,45-64,232.2857,239.5061,205.2723,277.4748,0.8808,0.7662,1.0159,0.8282
134,2016-01-10,3,65+,89.0000,91.7907,77.6593,108.5677,0.8752,0.7594,1.0109,0.8325
135,2016-01-11,3,0-5,409.5714,415.9093,355.9605,486.3932,2.0271,1.7056,2.4200,1.8405
135,2016-01-11,3,6-11,303.1429,314.3132,269.4726,367.0904,2.1330,1.8325,2.4890,1.8759
135,2016-01-11,3,12-17,93.8571,97.0523,82.2907,114.5447,1.5134,1.3103,1.7481,1.4123
135,2016-01-11,3,18-44,421.0000,426.6229,367.6941,500.5005,0.9608,0.8419,1.1002,0.8891
135,2016-01-11,3,45-64,243.0000,252.2127,216.4998,294.7806,0.8865,0.7703,1.0236,0.8365
135,2016-01-11,3,65+,94.2857,96.3784,81.6622,113.2564,0.8748,0.7601,1.0094,0.8395
136,2016-01-12,3,0-5,486.4286,482.3320,413.5056,566.4668,2.0331,1.7213,2.4000,1.9592
136,2016-01-12,3,6-11,363.7143,360.3566,308.4477,420.7051,2.1571,1.8467,2.5114,2.0406
136,2016-01-12,3,12-17,105.4286,102.9722,87.9443,120.7875,1.5054,1.3008,1.7424,1.5067
136,2016-01-12,3,18-44,482.2857,467.0954,404.3690,546.1707,0.9554,0.8386,1.0894,0.9454
136,2016-01-12,3,45-64,272.4286,267.4253,229.5592,314.2079,0.8758,0.7613,1.0069,0.8861
136,2016-01-12,3,65+,105.8571,101.4380,86.2713,119.6296,0.8602,0.7482,0.9876,0.8884
137,2016-01-13,3,0-5,577.1429,560.8940,480.5453,658.0675,2.0055,1.6965,2.3946,2.0276
