Np,day,age_group,ess,resampled
1000000,94,12-17,503703.8666787288,false
1000000,94,18-44,907450.7537445409,false
1000000,94,45-64,761045.7795594702,false
1000000,94,65+,915619.0868953867,false
1000000,95,0-5,519582.77028670965,false
1000000,95,6-11,540326.801507976,false
1000000,95,12-17,408708.0127700397,true
1000000,95,18-44,755056.145199071,false
1000000,95,45-64,623330.0616709138,false
1000000,95,65+,776549.7027663126,false
1000000,96,0-5,426511.9979663918,true
1000000,96,6-11,447883.97298303316,true
1000000,96,12-17,910660.185412629,false
1000000,96,18-44,612876.2344041675,false
1000000,96,45-64,508188.56170412933,false
1000000,96,65+,644047.487329465,false
1000000,97,0-5,914334.3419780516,false
1000000,97,6-11,920097.7088917684,false
1000000,97,12-17,761195.412516894,false
1000000,97,18-44,494027.34796319256,true
1000000,97,45-64,413135.39088098565,true
1000000,97,65+,528469.4933408655,false
1000000,98,0-5,770702.5972347262,false
1000000,98,6-11,784769.1359809191,false
1000000,98,12-17,620733.9331256906,false
1000000,98,18-44,905477.9423772384,false
1000000,98,45-64,908741.7935359197,false
1000000,98,65+,430929.18666916125,true
1000000,99,0-5,636682.178421388,false
1000000,99,6-11,656840.595036616,false
1000000,99,12-17,504246.0228133957,false
1000000,99,18-44,751981.9274867274,false
1000000,99,45-64,760518.6557356741,false
1000000,99,65+,916616.300683104,false
1000000,100,0-5,524123.705897115,false
1000000,100,6-11,547674.9154704964,false
1000000,100,12-17,410271.5433131026,true
1000000,100,18-44,610482.1127303758,false
1000000,100,45-64,623605.0126032705,false
1000000,100,65+,777985.3746433061,false
1000000,101,0-5,430076.19424294133,true
1000000,101,6-11,454968.4289984145,true
1000000,101,12-17,911406.1579972475,false
1000000,101,18-44,492392.4166688179,true
1000000,101,45-64,507458.5763218654,false
1000000,101,65+,644203.9475782394,false
1000000,102,0-5,913069.1535419684,false
1000000,102,6-11,920425.4556387962,false
1000000,102,12-17,763367.1837400191,false
1000000,102,18-44,905510.2783671,false
1000000,102,45-64,411115.62736257736,true
1000000,102,65+,527379.605458858,false
1000000,103,0-5,771710.2815842007,false
1000000,103,6-11,788560.9999476154,false
1000000,103,12-17,624366.9323280393,false
1000000,103,18-44,750964.8364251447,false
1000000,103,45-64,911133.14846184,false
1000000,103,65+,431043.6213157209,true
1000000,104,0-5,640059.867326209,false
1000000,104,6-11,663375.6421175587,false
1000000,104,12-17,508522.767571336,false
1000000,104,18-44,608992.1166313117,false
1000000,104,45-64,763918.9052762276,false
1000000,104,65+,918351.2111334684,false
1000000,105,0-5,526998.9785623418,false
1000000,105,6-11,554131.6262956371,false
1000000,105,12-17,414160.13301294355,true
1000000,105,18-44,491640.442962237,true
1000000,105,45-64,624678.7609464101,false
1000000,105,65+,780586.660553551,false
1000000,106,0-5,431707.93365990906,true
1000000,106,6-11,460491.65770519123,true
1000000,106,12-17,911466.5361496567,false
1000000,106,18-44,906143.877227075,false
1000000,106,45-64,506421.1300326328,false
1000000,106,65+,646397.5752956998,false
1000000,107,0-5,917570.2142954969,false
1000000,107,6-11,925774.4734660676,false
1000000,107,12-17,764391.6910721915,false
1000000,107,18-44,751810.0992508332,false
1000000,107,45-64,411205.754671291,true
1000000,107,65+,530225.6239464689,false
1000000,108,0-5,779391.7699490993,false
1000000,108,6-11,798513.3239120764,false
1000000,108,12-17,626901.283683392,false
1000000,108,18-44,609159.2736675575,false
1000000,108,45-64,911596.5250901651,false
1000000,108,65+,434256.25712620287,true
1000000,109,0-5,646431.8440002099,false
1000000,109,6-11,672915.1606167385,false
1000000,109,12-17,511817.0076251358,false
1000000,109,18-44,491827.6523692022,true
1000000,109,45-64,763690.837657083,false
1000000,109,65+,917594.2724266622,false
1000000,110,0-5,531486.5742073334,false
1000000,110,6-11,562292.1452637165,false
1000000,110,12-17,417651.40523190267,true
1000000,110,18-44,907844.6410414907,false
1000000,110,45-64,624196.2920014478,false
1000000,110,65+,778954.9783429244,false
1000000,111,0-5,437842.11785219435,true
1000000,111,6-11,470858.4897708142,true
1000000,111,12-17,914089.7666671576,false
1000000,111,18-44,754604.5702417317,false
1000000,111,45-64,508194.60215170454,false
1000000,111,65+,646265.366018493,false
1000000,112,0-5,920534.0793299858,false
1000000,112,6-11,929765.2806467512,false
1000000,112,12-17,769836.5304220545,false
1000000,112,18-44,611482.6275034982,false
1000000,112,45-64,414143.6178008019,true
1000000,112,65+,531478.9486543996,false
1000000,113,0-5,783538.9506899193,false
1000000,113,6-11,805980.6070021851,false
1000000,113,12-17,632765.2567120082,false
1000000,113,18-44,492470.4277235784,true
1000000,113,45-64,910763.4787190513,false
1000000,113,65+,435474.1487016837,true
1000000,114,0-5,650891.7494834209,false
1000000,114,6-11,682648.4842868242,false
1000000,114,12-17,517307.2761484325,false
1000000,114,18-44,907478.2595020875,false
1000000,114,45-64,762461.0695986893,false
1000000,114,65+,917528.1907090484,false
1000000,115,0-5,539383.7907470254,false
1000000,115,6-11,576191.9850409639,false
1000000,115,12-17,423657.01856414735,true
1000000,115,18-44,755586.1308288364,false
1000000,115,45-64,624596.8539408047,false
1000000,115,65+,780957.5278153693,false
1000000,116,0-5,448118.83730652154,true
1000000,116,6-11,487632.356795331,true
1000000,116,12-17,916117.0951871778,false
1000000,116,18-44,614611.6149184455,false
1000000,116,45-64,509450.7961844937,false
1000000,116,65+,650372.4486763141,false
1000000,117,0-5,922139.224670347,false
1000000,117,6-11,933278.786690975,false
1000000,117,12-17,773256.4749033005,false
1000000,117,18-44,496287.05197996605,true
1000000,117,45-64,414421.9002442074,true
1000000,117,65+,536171.2549820532,false
1000000,118,0-5,788386.8044673043,false
1000000,118,6-11,815316.5373467084,false
1000000,118,12-17,637286.6479184554,false
1000000,118,18-44,905999.4682518244,false
1000000,118,45-64,909516.4447266812,false
1000000,118,65+,439589.8451482059,true
1000000,119,0-5,661234.6707162666,false
1000000,119,6-11,699850.6536817505,false
1000000,119,12-17,523688.6024130551,false
1000000,119,18-44,753189.9663642619,false
1000000,119,45-64,762229.5746768806,false
1000000,119,65+,920384.9073531445,false
1000000,120,0-5,552733.0861901059,false
1000000,120,6-11,598828.1484284702,false
1000000,120,12-17,431354.3852031735,true
1000000,120,18-44,612743.6130837725,false
1000000,120,45-64,625947.0314356415,false
1000000,120,65+,785922.3285593783,false
1000000,121,0-5,461009.1677389173,true
1000000,121,6-11,511717.296395363,false
1000000,121,12-17,919300.1037925696,false
1000000,121,18-44,495343.1154948124,true
1000000,121,45-64,510519.0368249587,false
1000000,121,65+,654853.1987358412,false
1000000,122,0-5,923876.827629582,false
1000000,122,6-11,436419.7331162209,true
1000000,122,12-17,780615.2485994799,false
1000000,122,18-44,906620.9460062287,false
1000000,122,45-64,414853.71862521867,true
1000000,122,65+,539550.2759337119,false
1000000,123,0-5,796807.0031678277,false
1000000,123,6-11,940892.5519947661,false
1000000,123,12-17,648139.1630549763,false
1000000,123,18-44,753300.5328291871,false
1000000,123,45-64,912963.843695626,false
1000000,123,65+,443660.91516694956,true
1000000,124,0-5,675566.6703852034,false
1000000,124,6-11,836474.1707530866,false
1000000,124,12-17,536450.9908800608,false
1000000,124,18-44,612440.3616430149,false
1000000,124,45-64,767975.4336363095,false
1000000,124,65+,921666.4131709426,false
1000000,125,0-5,569098.5019949448,false
1000000,125,6-11,729420.8398139714,false
1000000,125,12-17,444416.05780449504,true
1000000,125,18-44,495945.41353378387,true
1000000,125,45-64,630315.8453571699,false
1000000,125,65+,788829.6679967857,false
1000000,126,0-5,477681.95360116917,true
1000000,126,6-11,630845.599038347,false
1000000,126,12-17,922809.3914922968,false
1000000,126,18-44,908293.7940063071,false
1000000,126,45-64,512988.9141588836,false
1000000,126,65+,658953.0976273725,false
1000000,127,0-5,932370.3442186883,false
1000000,127,6-11,546726.9863312539,false
1000000,127,12-17,790168.9675519962,false
1000000,127,18-44,756413.4860368056,false
1000000,127,45-64,418115.25069626403,true
1000000,127,65+,546135.9461151188,false
1000000,128,0-5,814096.2673428439,false
1000000,128,6-11,475101.2747345505,true
1000000,128,12-17,661613.7779875022,false
1000000,128,18-44,615172.0578268449,false
1000000,128,45-64,913976.8724339163,false
1000000,128,65+,451898.3199810697,true
1000000,129,0-5,695443.4720133302,false
1000000,129,6-11,950226.6338882305,false
1000000,129,12-17,551149.6180386409,false
1000000,129,18-44,498331.31406939385,true
1000000,129,45-64,769091.0658285117,false
1000000,129,65+,924304.9606741976,false
1000000,130,0-5,589811.2346329796,false
1000000,130,6-11,856966.620021045,false
1000000,130,12-17,459588.7584521928,true
1000000,130,18-44,909999.2845014104,false
1000000,130,45-64,631408.3387174038,false
1000000,130,65+,795171.8577097143,false
1000000,131,0-5,501693.448544284,false
1000000,131,6-11,759763.7907861567,false
1000000,131,12-17,928221.0616523772,false
1000000,131,18-44,760182.8157765928,false
1000000,131,45-64,516060.68985781533,false
1000000,131,65+,668595.7548610262,false
1000000,132,0-5,428559.7134584824,true
1000000,132,6-11,670171.2416311936,false
1000000,132,12-17,802634.1671939067,false
1000000,132,18-44,619831.3264002157,false
1000000,132,45-64,422059.5655729851,true
1000000,132,65+,557907.8926864683,false
1000000,133,0-5,940343.4992452302,false
1000000,133,6-11,592505.9435440868,false
1000000,133,12-17,678586.7739793784,false
1000000,133,18-44,501834.1441282949,false
1000000,133,45-64,914164.9009462838,false
1000000,133,65+,463489.3834179173,true
1000000,134,0-5,831319.5208449949,false
1000000,134,6-11,522500.6034287901,false
1000000,134,12-17,570694.2861385315,false
1000000,134,18-44,406918.4879852557,true
1000000,134,45-64,770128.0736740669,false
1000000,134,65+,926727.0072634937,false
1000000,135,0-5,719161.4741106519,false
1000000,135,6-11,462262.3037448887,true
1000000,135,12-17,480314.16344698,true
1000000,135,18-44,912246.8306360046,false
1000000,135,45-64,633156.8191398771,false
1000000,135,65+,800655.9947879023,false
1000000,136,0-5,620418.1672398817,false
1000000,136,6-11,962495.8659578068,false
1000000,136,12-17,933695.509481574,false
1000000,136,18-44,765056.1023709569,false
1000000,136,45-64,518977.1405044547,false
1000000,136,65+,677392.9717600562,false
1000000,137,0-5,538166.8864214554,false
1000000,137,6-11,889554.663747896,false
1000000,137,12-17,817309.1702707933,false
1000000,137,18-44,625364.4908910722,false
1000000,137,45-64,426268.92425094807,true
1000000,137,65+,569113.8658844035,false
1000000,138,0-5,466944.9291407838,true
1000000,138,6-11,809036.9168703071,false
1000000,138,12-17,700622.6912073814,false
1000000,138,18-44,507342.0744322121,false
1000000,138,45-64,916509.5152570278,false
1000000,138,65+,476478.5454933132,true
1000000,139,0-5,947852.4932035706,false
1000000,139,6-11,730427.284981694,false
1000000,139,12-17,598308.5456118359,false
1000000,139,18-44,412103.67146057455,true
1000000,139,45-64,774398.3106885866,false
1000000,139,65+,930669.4805657004,false
1000000,140,0-5,855817.684872416,false
1000000,140,6-11,657658.7314292731,false
1000000,140,12-17,511203.5592242398,false
1000000,140,18-44,914074.5655385761,false
1000000,140,45-64,638292.4998612974,false
1000000,140,65+,810685.9547806254,false
1000000,141,0-5,759881.101517138,false
1000000,141,6-11,593921.4352382952,false
1000000,141,12-17,438312.41801530495,true
1000000,141,18-44,769121.7147276781,false
1000000,141,45-64,524488.9065977404,false
1000000,141,65+,692217.7729515025,false
1000000,142,0-5,672540.4176263143,false
1000000,142,6-11,538076.3073439054,false
1000000,142,12-17,944159.9695540556,false
1000000,142,18-44,631263.8896607326,false
1000000,142,45-64,431760.2455709694,true
1000000,142,65+,587504.8886042929,false
1000000,143,0-5,595812.8055886127,false
1000000,143,6-11,486400.81703622505,true
1000000,143,12-17,842587.5313612222,false
1000000,143,18-44,514515.5181673559,false
1000000,143,45-64,918974.5366262343,false
1000000,143,65+,497474.042877958,true
1000000,144,0-5,527644.878696596,false
1000000,144,6-11,975010.6155650114,false
1000000,144,12-17,736385.7223645307,false
1000000,144,18-44,420090.40327225433,true
1000000,144,45-64,780739.6830982645,false
1000000,144,65+,936757.0112703185,false
1000000,145,0-5,467341.3493605357,true
1000000,145,6-11,920333.2492627342,false
1000000,145,12-17,640666.0018406585,false
1000000,145,18-44,917023.7915608453,false
1000000,145,45-64,648032.4103242022,false
1000000,145,65+,825178.7122835506,false
1000000,146,0-5,962745.0540372507,false
1000000,146,6-11,862747.8509125276,false
1000000,146,12-17,560405.2382294534,false
1000000,146,18-44,775507.8942981876,false
1000000,146,45-64,536025.5791986708,false
1000000,146,65+,712315.0453816042,false
1000000,147,0-5,891995.7979331424,false
1000000,147,6-11,801634.1998150718,false
1000000,147,12-17,491107.8855042485,true
1000000,147,18-44,639561.0263420324,false
1000000,147,45-64,443933.3915634267,true
1000000,147,65+,612206.5898459041,false
1000000,148,0-5,813774.7071424539,false
1000000,148,6-11,748367.2276356511,false
1000000,148,12-17,953834.9555819534,false
1000000,148,18-44,523870.37194659247,false
1000000,148,45-64,922458.2781039389,false
1000000,148,65+,524970.3336196862,false
1000000,149,0-5,736205.8880385498,false
1000000,149,6-11,698636.4663603957,false
1000000,149,12-17,870509.6346576699,false
1000000,149,18-44,429988.5845820022,true
1000000,149,45-64,789239.1019919717,false
1000000,149,65+,451669.02356203087,true
