day,date,wk,age_group,cases,Rj_med,Rj_lo,Rj_hi
67,2018-11-07,45,18-44,448.5714,0.6961,0.6111,0.7990
67,2018-11-07,45,45-64,175.4286,0.5492,0.4822,0.6285
67,2018-11-07,45,65+,61.7143,0.3709,0.3290,0.4195
68,2018-11-08,45,0-5,310.1429,0.8402,0.7362,0.9578
68,2018-11-08,45,6-11,1120.7143,1.4092,1.2129,1.6315
68,2018-11-08,45,12-17,479.2857,1.4525,1.2646,1.6657
68,2018-11-08,45,18-44,459.2857,0.6930,0.6057,0.7933
68,2018-11-08,45,45-64,177.8571,0.5474,0.4790,0.6262
68,2018-11-08,45,65+,62.2857,0.3682,0.3259,0.4158
69,2018-11-09,45,0-5,339.2857,0.8394,0.7362,0.9577
69,2018-11-09,45,6-11,1186.1429,1.3977,1.2084,1.6270
69,2018-11-09,45,12-17,531.1429,1.4473,1.2601,1.6625
69,2018-11-09,45,18-44,505.2857,0.6969,0.6108,0.7982
69,2018-11-09,45,45-64,198.2857,0.5518,0.4838,0.6311
69,2018-11-09,45,65+,63.7143,0.3700,0.3277,0.4179
70,2018-11-10,45,0-5,356.8571,0.8469,0.7429,0.9674
70,2018-11-10,45,6-11,1209.1429,1.3996,1.2109,1.6195
70,2018-11-10,45,12-17,561.4286,1.4540,1.2674,1.6688
70,2018-11-10,45,18-44,541.0000,0.7096,0.6213,0.8154
70,2018-11-10,45,45-64,212.0000,0.5634,0.4930,0.6464
70,2018-11-10,45,65+,65.0000,0.3766,0.3331,0.4264
71,2018-11-11,46,0-5,365.7143,0.8593,0.7526,0.9829
71,2018-11-11,46,6-11,1241.2857,1.4081,1.2172,1.6396
71,2018-11-11,46,12-17,577.7143,1.4697,1.2779,1.6899
71,2018-11-11,46,18-44,576.0000,0.7267,0.6336,0.8349
71,2018-11-11,46,45-64,229.8571,0.5782,0.5043,0.6625
71,2018-11-11,46,65+,66.1429,0.3856,0.3402,0.4363
72,2018-11-12,46,0-5,382.0000,0.8786,0.7712,1.0026
72,2018-11-12,46,6-11,1274.0000,1.4322,1.2429,1.6571
72,2018-11-12,46,12-17,609.7143,1.5019,1.3073,1.7257
72,2018-11-12,46,18-44,622.1429,0.7491,0.6560,0.8621
72,2018-11-12,46,45-64,248.1429,0.5966,0.5224,0.6841
72,2018-11-12,46,65+,66.7143,0.3978,0.3520,0.4504
73,2018-11-13,46,0-5,404.2857,0.8991,0.7891,1.0236
73,2018-11-13,46,6-11,1328.8571,1.4570,1.2643,1.6833
73,2018-11-13,46,12-17,656.7143,1.5350,1.3364,1.7609
73,2018-11-13,46,18-44,683.8571,0.7752,0.6760,0.8886
73,2018-11-13,46,45-64,268.0000,0.6182,0.5397,0.7077
73,2018-11-13,46,65+,73.0000,0.4120,0.3639,0.4661
74,2018-11-14,46,0-5,427.1429,0.9216,0.8106,1.0503
74,2018-11-14,46,6-11,1374.0000,1.4865,1.2951,1.7203
74,2018-11-14,46,12-17,689.1429,1.5799,1.3782,1.8164
74,2018-11-14,46,18-44,734.0000,0.8051,0.7021,0.9251
74,2018-11-14,46,45-64,286.5714,0.6431,0.5617,0.7373
74,2018-11-14,46,65+,74.8571,0.4287,0.3788,0.4855
75,2018-11-15,46,0-5,438.4286,0.9460,0.8318,1.0753
75,2018-11-15,46,6-11,1408.0000,1.5188,1.3220,1.7480
75,2018-11-15,46,12-17,699.7143,1.6305,1.4217,1.8655
75,2018-11-15,46,18-44,764.2857,0.8382,0.7324,0.9619
75,2018-11-15,46,45-64,293.4286,0.6713,0.5863,0.7695
75,2018-11-15,46,65+,76.4286,0.4477,0.3956,0.5071
76,2018-11-16,46,0-5,459.0000,0.9687,0.8544,1.1019
76,2018-11-16,46,6-11,1489.2857,1.5509,1.3532,1.7857
76,2018-11-16,46,12-17,771.7143,1.6835,1.4704,1.9293
76,2018-11-16,46,18-44,857.2857,0.8697,0.7596,1.0001
76,2018-11-16,46,45-64,325.7143,0.6980,0.6094,0.8001
76,2018-11-16,46,65+,87.8571,0.4657,0.4114,0.5272
77,2018-11-17,46,0-5,486.2857,0.9905,0.8706,1.1258
77,2018-11-17,46,6-11,1552.8571,1.5843,1.3831,1.8234
77,2018-11-17,46,12-17,831.0000,1.7418,1.5210,1.9931
77,2018-11-17,46,18-44,954.8571,0.9004,0.7846,1.0332
77,2018-11-17,46,45-64,355.2857,0.7235,0.6306,0.8287
77,2018-11-17,46,65+,100.5714,0.4821,0.4254,0.5453
78,2018-11-18,47,0-5,521.7143,1.0090,0.8884,1.1493
78,2018-11-18,47,6-11,1599.8571,1.6183,1.4135,1.8621
78,2018-11-18,47,12-17,916.5714,1.8005,1.5680,2.0647
78,2018-11-18,47,18-44,1062.8571,0.9266,0.8091,1.0716
78,2018-11-18,47,45-64,394.1429,0.7444,0.6498,0.8569
78,2018-11-18,47,65+,114.5714,0.4946,0.4368,0.5617
79,2018-11-19,47,0-5,549.8571,1.0241,0.9023,1.1609
79,2018-11-19,47,6-11,1667.5714,1.6486,1.4420,1.8865
79,2018-11-19,47,12-17,1021.8571,1.8579,1.6184,2.1248
79,2018-11-19,47,18-44,1184.1429,0.9514,0.8304,1.0948
79,2018-11-19,47,45-64,436.1429,0.7637,0.6680,0.8759
79,2018-11-19,47,65+,132.8571,0.5054,0.4470,0.5721
80,2018-11-20,47,0-5,585.0000,1.0407,0.9165,1.1796
80,2018-11-20,47,6-11,1746.2857,1.6818,1.4679,1.9274
80,2018-11-20,47,12-17,1166.4286,1.9168,1.6721,2.1954
80,2018-11-20,47,18-44,1302.5714,0.9784,0.8522,1.1225
80,2018-11-20,47,45-64,482.5714,0.7852,0.6849,0.8993
80,2018-11-20,47,65+,139.7143,0.5167,0.4561,0.5847
81,2018-11-21,47,0-5,614.7143,1.0533,0.9305,1.1920
81,2018-11-21,47,6-11,1844.5714,1.7089,1.4980,1.9555
81,2018-11-21,47,12-17,1283.0000,1.9654,1.7203,2.2469
81,2018-11-21,47,18-44,1410.7143,1.0019,0.8754,1.1517
81,2018-11-21,47,45-64,528.0000,0.8045,0.7027,0.9226
81,2018-11-21,47,65+,145.4286,0.5267,0.4658,0.5965
82,2018-11-22,47,0-5,635.0000,1.0648,0.9423,1.2050
82,2018-11-22,47,6-11,1939.2857,1.7340,1.5215,1.9731
82,2018-11-22,47,12-17,1391.8571,2.0122,1.7587,2.2953
82,2018-11-22,47,18-44,1489.1429,1.0256,0.8955,1.1812
82,2018-11-22,47,45-64,558.2857,0.8230,0.7195,0.9446
82,2018-11-22,47,65+,149.5714,0.5362,0.4741,0.6075
83,2018-11-23,47,0-5,706.4286,1.0644,0.9388,1.2062
83,2018-11-23,47,6-11,2243.1429,1.7351,1.5179,1.9849
83,2018-11-23,47,12-17,1783.5714,2.0257,1.7655,2.3227
83,2018-11-23,47,18-44,1828.2857,1.0333,0.9001,1.1939
83,2018-11-23,47,45-64,694.4286,0.8296,0.7234,0.9542
83,2018-11-23,47,65+,172.8571,0.5387,0.4754,0.6110
84,2018-11-24,47,0-5,753.8571,1.0509,0.9282,1.1907
84,2018-11-24,47,6-11,2453.8571,1.7118,1.5017,1.9605
84,2018-11-24,47,12-17,2055.4286,2.0037,1.7498,2.2936
84,2018-11-24,47,18-44,2108.1429,1.0252,0.8919,1.1785
84,2018-11-24,47,45-64,797.5714,0.8234,0.7172,0.9437
84,2018-11-24,47,65+,184.7143,0.5334,0.4705,0.6041
85,2018-11-25,48,0-5,811.5714,1.0319,0.9123,1.1679
85,2018-11-25,48,6-11,2630.4286,1.6818,1.4728,1.9232
85,2018-11-25,48,12-17,2269.2857,1.9670,1.7169,2.2573
85,2018-11-25,48,18-44,2384.0000,1.0089,0.8780,1.1610
85,2018-11-25,48,45-64,894.8571,0.8108,0.7063,0.9306
85,2018-11-25,48,65+,202.1429,0.5248,0.4626,0.5947
86,2018-11-26,48,0-5,867.8571,1.0155,0.8979,1.1497
86,2018-11-26,48,6-11,2845.4286,1.6543,1.4525,1.8905
86,2018-11-26,48,12-17,2539.8571,1.9393,1.6899,2.2252
86,2018-11-26,48,18-44,2655.2857,0.9953,0.8668,1.1488
86,2018-11-26,48,45-64,993.0000,0.8005,0.6976,0.9213
86,2018-11-26,48,65+,208.8571,0.5177,0.4566,0.5880
87,2018-11-27,48,0-5,940.5714,1.0004,0.8857,1.1304
87,2018-11-27,48,6-11,3108.2857,1.6277,1.4330,1.8557
87,2018-11-27,48,12-17,2807.1429,1.9126,1.6721,2.1869
87,2018-11-27,48,18-44,2913.5714,0.9844,0.8587,1.1317
87,2018-11-27,48,45-64,1096.5714,0.7931,0.6916,0.9095
87,2018-11-27,48,65+,234.1429,0.5126,0.4524,0.5804
88,2018-11-28,48,0-5,1010.5714,0.9868,0.8743,1.1149
88,2018-11-28,48,6-11,3392.7143,1.6027,1.4104,1.8243
88,2018-11-28,48,12-17,3123.7143,1.8890,1.6542,2.1589
88,2018-11-28,48,18-44,3203.5714,0.9752,0.8536,1.1230
88,2018-11-28,48,45-64,1220.7143,0.7875,0.6890,0.9047
88,2018-11-28,48,65+,266.4286,0.5085,0.4497,0.5770
89,2018-11-29,48,0-5,1077.7143,0.9773,0.8642,1.1047
89,2018-11-29,48,6-11,3609.4286,1.5807,1.3884,1.8061
89,2018-11-29,48,12-17,3303.7143,1.8702,1.6309,2.1485
89,2018-11-29,48,18-44,3395.2857,0.9720,0.8462,1.1238
89,2018-11-29,48,45-64,1281.7143,0.7866,0.6855,0.9060
89,2018-11-29,48,65+,273.4286,0.5073,0.4476,0.5771
90,2018-11-30,48,0-5,1201.2857,0.9631,0.8499,1.0885
90,2018-11-30,48,6-11,4120.7143,1.5526,1.3555,1.7675
90,2018-11-30,48,12-17,3896.0000,1.8346,1.5942,2.1082
90,2018-11-30,48,18-44,4026.1429,0.9607,0.8336,1.1102
90,2018-11-30,48,45-64,1548.7143,0.7796,0.6781,0.8975
90,2018-11-30,48,65+,313.0000,0.5026,0.4425,0.5703
91,2018-12-01,48,0-5,1311.0000,0.9423,0.8323,1.0685
91,2018-12-01,48,6-11,4439.5714,1.5139,1.3281,1.7273
91,2018-12-01,48,12-17,4250.5714,1.7892,1.5620,2.0551
91,2018-12-01,48,18-44,4514.7143,0.9410,0.8204,1.0872
91,2018-12-01,48,45-64,1751.8571,0.7654,0.6671,0.8823
91,2018-12-01,48,65+,350.2857,0.4935,0.4351,0.5615
92,2018-12-02,49,0-5,1408.8571,0.9235,0.8150,1.0456
92,2018-12-02,49,6-11,4707.8571,1.4786,1.2979,1.6908
92,2018-12-02,49,12-17,4560.0000,1.7462,1.5223,1.9940
92,2018-12-02,49,18-44,4985.7143,0.9212,0.7989,1.0637
92,2018-12-02,49,45-64,1966.4286,0.7505,0.6511,0.8654
92,2018-12-02,49,65+,383.1429,0.4836,0.4250,0.5506
93,2018-12-03,49,0-5,1515.4286,0.9060,0.8008,1.0262
93,2018-12-03,49,6-11,5019.0000,1.4471,1.2720,1.6504
93,2018-12-03,49,12-17,4971.8571,1.7036,1.4889,1.9506
93,2018-12-03,49,18-44,5418.4286,0.9005,0.7848,1.0440
93,2018-12-03,49,45-64,2167.8571,0.7351,0.6402,0.8507
93,2018-12-03,49,65+,421.4286,0.4743,0.4182,0.5420
94,2018-12-04,49,0-5,1603.2857,0.8983,0.7944,1.0163
94,2018-12-04,49,6-11,5334.7143,1.4269,1.2545,1.6267
94,2018-12-04,49,12-17,5329.0000,1.6745,1.4625,1.9167
94,2018-12-04,49,18-44,5794.2857,0.8935,0.7758,1.0274
94,2018-12-04,49,45-64,2337.2857,0.7304,0.6353,0.8399
94,2018-12-04,49,65+,443.7143,0.4717,0.4155,0.5360
95,2018-12-05,49,0-5,1712.8571,0.9008,0.7968,1.0203
95,2018-12-05,49,6-11,5616.4286,1.4259,1.2535,1.6293
95,2018-12-05,49,12-17,5573.5714,1.6665,1.4529,1.9141
95,2018-12-05,49,18-44,6109.7143,0.8936,0.7790,1.0324
95,2018-12-05,49,45-64,2478.5714,0.7322,0.6390,0.8445
95,2018-12-05,49,65+,468.0000,0.4737,0.4179,0.5395
96,2018-12-06,49,0-5,1780.2857,0.9151,0.8098,1.0353
96,2018-12-06,49,6-11,5761.8571,1.4392,1.2659,1.6432
96,2018-12-06,49,12-17,5689.8571,1.6766,1.4627,1.9187
96,2018-12-06,49,18-44,6264.4286,0.9078,0.7895,1.0455
96,2018-12-06,49,45-64,2543.8571,0.7467,0.6502,0.8585
96,2018-12-06,49,65+,482.2857,0.4836,0.4263,0.5494
97,2018-12-07,49,0-5,1967.4286,0.9370,0.8285,1.0590
97,2018-12-07,49,6-11,6254.1429,1.4666,1.2881,1.6663
97,2018-12-07,49,12-17,6069.7143,1.7042,1.4872,1.9500
97,2018-12-07,49,18-44,6844.8571,0.9322,0.8128,1.0734
97,2018-12-07,49,45-64,2848.0000,0.7698,0.6714,0.8847
97,2018-12-07,49,65+,551.1429,0.4992,0.4404,0.5664
98,2018-12-08,49,0-5,2103.5714,0.9674,0.8557,1.0931
98,2018-12-08,49,6-11,6624.1429,1.5052,1.3221,1.7094
98,2018-12-08,49,12-17,6312.0000,1.7430,1.5248,1.9960
98,2018-12-08,49,18-44,7341.8571,0.9647,0.8374,1.1120
98,2018-12-08,49,45-64,3080.8571,0.7994,0.6955,0.9197
98,2018-12-08,49,65+,591.0000,0.5188,0.4571,0.5895
99,2018-12-09,50,0-5,2231.0000,0.9966,0.8812,1.1260
99,2018-12-09,50,6-11,6948.4286,1.5408,1.3556,1.7571
99,2018-12-09,50,12-17,6597.7143,1.7814,1.5595,2.0401
99,2018-12-09,50,18-44,7976.8571,0.9943,0.8638,1.1440
99,2018-12-09,50,45-64,3428.2857,0.8280,0.7185,0.9515
99,2018-12-09,50,65+,651.7143,0.5383,0.4730,0.6114
100,2018-12-10,50,0-5,2411.1429,1.0264,0.9091,1.1619
100,2018-12-10,50,6-11,7445.7143,1.5801,1.3903,1.7991
100,2018-12-10,50,12-17,7008.7143,1.8214,1.5972,2.0796
100,2018-12-10,50,18-44,8748.7143,1.0232,0.8932,1.1801
100,2018-12-10,50,45-64,3829.0000,0.8545,0.7449,0.9846
100,2018-12-10,50,65+,722.7143,0.5563,0.4907,0.6332
101,2018-12-11,50,0-5,2663.1429,1.0536,0.9321,1.1879
101,2018-12-11,50,6-11,8084.7143,1.6138,1.4195,1.8351
101,2018-12-11,50,12-17,7576.4286,1.8513,1.6247,2.1180
101,2018-12-11,50,18-44,9670.4286,1.0487,0.9128,1.2072
101,2018-12-11,50,45-64,4304.1429,0.8784,0.7638,1.0109
101,2018-12-11,50,65+,832.1429,0.5731,0.5047,0.6518
102,2018-12-12,50,0-5,2903.4286,1.0741,0.9493,1.2149
102,2018-12-12,50,6-11,8677.7143,1.6340,1.4387,1.8586
102,2018-12-12,50,12-17,8028.0000,1.8702,1.6388,2.1313
102,2018-12-12,50,18-44,10431.1429,1.0688,0.9285,1.2305
102,2018-12-12,50,45-64,4745.2857,0.8981,0.7811,1.0325
102,2018-12-12,50,65+,907.0000,0.5871,0.5168,0.6670
103,2018-12-13,50,0-5,3115.0000,1.0830,0.9587,1.2244
103,2018-12-13,50,6-11,9169.0000,1.6418,1.4449,1.8680
103,2018-12-13,50,12-17,8299.4286,1.8741,1.6464,2.1319
103,2018-12-13,50,18-44,10916.1429,1.0769,0.9394,1.2463
103,2018-12-13,50,45-64,4953.2857,0.9081,0.7904,1.0486
103,2018-12-13,50,65+,947.1429,0.5954,0.5242,0.6785
104,2018-12-14,50,0-5,3581.4286,1.0776,0.9553,1.2162
104,2018-12-14,50,6-11,10385.8571,1.6227,1.4329,1.8401
104,2018-12-14,50,12-17,9231.2857,1.8498,1.6215,2.1131
104,2018-12-14,50,18-44,12586.5714,1.0736,0.9373,1.2373
104,2018-12-14,50,45-64,5890.4286,0.9075,0.7905,1.0470
104,2018-12-14,50,65+,1150.1429,0.5961,0.5252,0.6793
105,2018-12-15,50,0-5,3918.0000,1.0525,0.9329,1.1891
105,2018-12-15,50,6-11,11112.5714,1.5760,1.3929,1.7910
105,2018-12-15,50,12-17,9814.5714,1.7900,1.5722,2.0412
105,2018-12-15,50,18-44,13929.4286,1.0481,0.9139,1.2093
105,2018-12-15,50,45-64,6545.5714,0.8892,0.7744,1.0252
105,2018-12-15,50,65+,1286.8571,0.5858,0.5165,0.6667
106,2018-12-16,51,0-5,4254.8571,1.0165,0.9004,1.1486
106,2018-12-16,51,6-11,11723.5714,1.5143,1.3402,1.7203
106,2018-12-16,51,12-17,10349.2857,1.7122,1.5052,1.9506
106,2018-12-16,51,18-44,15320.1429,1.0097,0.8785,1.1637
106,2018-12-16,51,45-64,7298.4286,0.8589,0.7459,0.9883
106,2018-12-16,51,65+,1451.1429,0.5679,0.4992,0.6455
107,2018-12-17,51,0-5,4591.5714,0.9719,0.8585,1.0986
107,2018-12-17,51,6-11,12394.5714,1.4354,1.2667,1.6312
107,2018-12-17,51,12-17,10853.1429,1.6089,1.4125,1.8306
107,2018-12-17,51,18-44,16527.7143,0.9591,0.8328,1.1057
107,2018-12-17,51,45-64,7988.8571,0.8177,0.7093,0.9412
107,2018-12-17,51,65+,1633.0000,0.5424,0.4771,0.6165
108,2018-12-18,51,0-5,4932.8571,0.9194,0.8102,1.0416
108,2018-12-18,51,6-11,13044.5714,1.3522,1.1891,1.5380
108,2018-12-18,51,12-17,11291.0000,1.5031,1.3156,1.7114
108,2018-12-18,51,18-44,17627.7143,0.9008,0.7796,1.0419
108,2018-12-18,51,45-64,8654.0000,0.7699,0.6660,0.8882
108,2018-12-18,51,65+,1820.4286,0.5130,0.4499,0.5844
109,2018-12-19,51,0-5,5266.1429,0.8632,0.7616,0.9776
109,2018-12-19,51,6-11,13663.5714,1.2620,1.1077,1.4346
109,2018-12-19,51,12-17,11598.2857,1.3912,1.2167,1.5810
109,2018-12-19,51,18-44,18591.5714,0.8378,0.7268,0.9691
109,2018-12-19,51,45-64,9257.0000,0.7189,0.6231,0.8298
109,2018-12-19,51,65+,1991.0000,0.4814,0.4229,0.5483
110,2018-12-20,51,0-5,5490.2857,0.8152,0.7190,0.9251
110,2018-12-20,51,6-11,13955.0000,1.1786,1.0364,1.3453
110,2018-12-20,51,12-17,11650.8571,1.2857,1.1284,1.4654
110,2018-12-20,51,18-44,18902.1429,0.7849,0.6832,0.9106
110,2018-12-20,51,45-64,9472.4286,0.6762,0.5867,0.7818
110,2018-12-20,51,65+,2042.5714,0.4546,0.3990,0.5186
111,2018-12-21,51,0-5,5851.1429,0.7738,0.6825,0.8775
111,2018-12-21,51,6-11,14160.7143,1.1080,0.9742,1.2598
111,2018-12-21,51,12-17,11344.8571,1.1962,1.0504,1.3656
111,2018-12-21,51,18-44,19401.0000,0.7423,0.6449,0.8606
111,2018-12-21,51,45-64,10080.5714,0.6416,0.5563,0.7411
111,2018-12-21,51,65+,2300.4286,0.4328,0.3800,0.4934
112,2018-12-22,51,0-5,5635.8571,0.7413,0.6521,0.8423
112,2018-12-22,51,6-11,13200.2857,1.0468,0.9206,1.1926
112,2018-12-22,51,12-17,10233.7143,1.1221,0.9852,1.2784
112,2018-12-22,51,18-44,17829.8571,0.7107,0.6158,0.8260
112,2018-12-22,51,45-64,9361.8571,0.6168,0.5332,0.7139
112,2018-12-22,51,65+,2165.8571,0.4174,0.3658,0.4762
113,2018-12-23,52,0-5,5840.2857,0.7153,0.6287,0.8125
113,2018-12-23,52,6-11,13335.8571,0.9966,0.8765,1.1389
113,2018-12-23,52,12-17,9907.5714,1.0633,0.9330,1.2086
113,2018-12-23,52,18-44,18225.2857,0.6879,0.5933,0.7952
113,2018-12-23,52,45-64,9817.4286,0.5992,0.5173,0.6915
113,2018-12-23,52,65+,2367.0000,0.4067,0.3559,0.4633
114,2018-12-24,52,0-5,5829.1429,0.6986,0.6137,0.7945
114,2018-12-24,52,6-11,12741.1429,0.9617,0.8443,1.0970
114,2018-12-24,52,12-17,9035.7143,1.0213,0.8942,1.1649
114,2018-12-24,52,18-44,17592.2857,0.6740,0.5812,0.7837
114,2018-12-24,52,45-64,9500.5714,0.5902,0.5085,0.6837
114,2018-12-24,52,65+,2339.0000,0.4018,0.3507,0.4593
115,2018-12-25,52,0-5,5680.4286,0.6867,0.6026,0.7821
115,2018-12-25,52,6-11,11813.1429,0.9323,0.8199,1.0629
115,2018-12-25,52,12-17,7968.4286,0.9874,0.8651,1.1260
115,2018-12-25,52,18-44,16907.2857,0.6660,0.5745,0.7775
115,2018-12-25,52,45-64,9199.8571,0.5864,0.5054,0.6828
115,2018-12-25,52,65+,2304.7143,0.4008,0.3497,0.4601
116,2018-12-26,52,0-5,5460.1429,0.6805,0.5970,0.7735
116,2018-12-26,52,6-11,10837.5714,0.9123,0.8016,1.0383
116,2018-12-26,52,12-17,7111.8571,0.9632,0.8450,1.0957
116,2018-12-26,52,18-44,16167.1429,0.6643,0.5715,0.7708
116,2018-12-26,52,45-64,8886.2857,0.5882,0.5069,0.6836
116,2018-12-26,52,65+,2268.8571,0.4036,0.3528,0.4629
117,2018-12-27,52,0-5,5264.5714,0.6805,0.5960,0.7741
117,2018-12-27,52,6-11,10212.0000,0.8989,0.7912,1.0210
117,2018-12-27,52,12-17,6689.8571,0.9471,0.8323,1.0765
117,2018-12-27,52,18-44,15825.4286,0.6695,0.5753,0.7794
117,2018-12-27,52,45-64,8749.4286,0.5971,0.5142,0.6931
117,2018-12-27,52,65+,2261.1429,0.4114,0.3589,0.4716
118,2018-12-28,52,0-5,4774.8571,0.6810,0.5971,0.7757
118,2018-12-28,52,6-11,8609.8571,0.8886,0.7812,1.0092
118,2018-12-28,52,12-17,5421.7143,0.9342,0.8189,1.0631
118,2018-12-28,52,18-44,14527.2857,0.6736,0.5791,0.7834
118,2018-12-28,52,45-64,8147.5714,0.6058,0.5213,0.7026
118,2018-12-28,52,65+,2171.2857,0.4197,0.3657,0.4808
119,2018-12-29,52,0-5,4613.4286,0.6847,0.6019,0.7826
119,2018-12-29,52,6-11,8161.1429,0.8802,0.7757,1.0017
119,2018-12-29,52,12-17,5145.4286,0.9228,0.8110,1.0512
119,2018-12-29,52,18-44,14115.0000,0.6801,0.5864,0.7965
119,2018-12-29,52,45-64,8023.0000,0.6160,0.5301,0.7194
119,2018-12-29,52,65+,2179.4286,0.4289,0.3730,0.4934
120,2018-12-30,1,0-5,4312.1429,0.6872,0.6032,0.7839
120,2018-12-30,1,6-11,7285.8571,0.8716,0.7676,0.9893
120,2018-12-30,1,12-17,4489.2857,0.9116,0.8019,1.0374
120,2018-12-30,1,18-44,13120.8571,0.6862,0.5901,0.8010
120,2018-12-30,1,45-64,7631.2857,0.6247,0.5362,0.7267
120,2018-12-30,1,65+,2106.0000,0.4365,0.3793,0.5014
121,2018-12-31,1,0-5,3992.4286,0.6886,0.6056,0.7853
121,2018-12-31,1,6-11,6470.1429,0.8626,0.7604,0.9781
121,2018-12-31,1,12-17,3877.5714,0.8991,0.7915,1.0211
121,2018-12-31,1,18-44,12337.2857,0.6890,0.5943,0.8021
121,2018-12-31,1,45-64,7429.2857,0.6302,0.5426,0.7329
121,2018-12-31,1,65+,2097.4286,0.4425,0.3852,0.5081
122,2019-01-01,1,0-5,3672.4286,0.6896,0.6045,0.7867
122,2019-01-01,1,6-11,5682.1429,0.8548,0.7547,0.9699
122,2019-01-01,1,12-17,3324.8571,0.8851,0.7783,1.0058
122,2019-01-01,1,18-44,11561.5714,0.6866,0.5889,0.7985
122,2019-01-01,1,45-64,7148.2857,0.6303,0.5403,0.7329
122,2019-01-01,1,65+,2064.8571,0.4447,0.3859,0.5110
123,2019-01-02,1,0-5,3397.2857,0.6906,0.6051,0.7879
123,2019-01-02,1,6-11,4979.1429,0.8486,0.7476,0.9640
123,2019-01-02,1,12-17,2856.2857,0.8706,0.7654,0.9917
123,2019-01-02,1,18-44,10847.0000,0.6801,0.5849,0.7940
123,2019-01-02,1,45-64,6803.0000,0.6251,0.5377,0.7295
123,2019-01-02,1,65+,2001.0000,0.4433,0.3859,0.5111
124,2019-01-03,1,0-5,3222.4286,0.6923,0.6053,0.7889
124,2019-01-03,1,6-11,4481.7143,0.8463,0.7443,0.9599
124,2019-01-03,1,12-17,2605.8571,0.8581,0.7531,0.9758
124,2019-01-03,1,18-44,10438.5714,0.6714,0.5758,0.7816
124,2019-01-03,1,45-64,6631.7143,0.6173,0.5296,0.7176
124,2019-01-03,1,65+,1970.7143,0.4398,0.3818,0.5050
125,2019-01-04,1,0-5,2830.8571,0.6960,0.6073,0.7967
125,2019-01-04,1,6-11,3478.0000,0.8472,0.7451,0.9636
125,2019-01-04,1,12-17,1956.8571,0.8469,0.7436,0.9632
125,2019-01-04,1,18-44,9181.1429,0.6614,0.5672,0.7705
125,2019-01-04,1,45-64,5911.7143,0.6077,0.5207,0.7069
125,2019-01-04,1,65+,1801.0000,0.4349,0.3771,0.4996
126,2019-01-05,1,0-5,2785.8571,0.7018,0.6128,0.8010
126,2019-01-05,1,6-11,3328.1429,0.8520,0.7497,0.9673
126,2019-01-05,1,12-17,1901.7143,0.8369,0.7365,0.9509
126,2019-01-05,1,18-44,9240.8571,0.6492,0.5594,0.7575
126,2019-01-05,1,45-64,6048.5714,0.5949,0.5115,0.6937
126,2019-01-05,1,65+,1873.5714,0.4280,0.3720,0.4929
127,2019-01-06,2,0-5,2447.5714,0.7141,0.6240,0.8171
127,2019-01-06,2,6-11,2744.2857,0.8666,0.7625,0.9861
127,2019-01-06,2,12-17,1511.5714,0.8352,0.7344,0.9493
127,2019-01-06,2,18-44,7635.8571,0.6430,0.5532,0.7476
127,2019-01-06,2,45-64,5017.8571,0.5876,0.5052,0.6824
127,2019-01-06,2,65+,1617.0000,0.4242,0.3689,0.4871
128,2019-01-07,2,0-5,2304.4286,0.7301,0.6379,0.8381
128,2019-01-07,2,6-11,2476.5714,0.8840,0.7768,1.0051
128,2019-01-07,2,12-17,1302.2857,0.8348,0.7359,0.9473
128,2019-01-07,2,18-44,6830.8571,0.6385,0.5529,0.7423
128,2019-01-07,2,45-64,4549.5714,0.5818,0.5025,0.6747
128,2019-01-07,2,65+,1512.4286,0.4222,0.3680,0.4842
129,2019-01-08,2,0-5,2222.5714,0.7465,0.6520,0.8575
129,2019-01-08,2,6-11,2300.0000,0.9011,0.7922,1.0250
129,2019-01-08,2,12-17,1121.2857,0.8367,0.7377,0.9491
129,2019-01-08,2,18-44,6005.8571,0.6380,0.5526,0.7395
129,2019-01-08,2,45-64,4081.8571,0.5805,0.5012,0.6721
129,2019-01-08,2,65+,1393.2857,0.4225,0.3682,0.4845
130,2019-01-09,2,0-5,2160.0000,0.7576,0.6596,0.8710
130,2019-01-09,2,6-11,2158.1429,0.9114,0.8013,1.0386
130,2019-01-09,2,12-17,987.4286,0.8325,0.7350,0.9439
130,2019-01-09,2,18-44,5405.8571,0.6333,0.5491,0.7328
130,2019-01-09,2,45-64,3702.8571,0.5746,0.4957,0.6646
130,2019-01-09,2,65+,1300.7143,0.4196,0.3658,0.4806
131,2019-01-10,2,0-5,2105.8571,0.7651,0.6657,0.8832
131,2019-01-10,2,6-11,2057.5714,0.9174,0.8043,1.0476
131,2019-01-10,2,12-17,911.2857,0.8268,0.7275,0.9393
131,2019-01-10,2,18-44,5102.1429,0.6291,0.5448,0.7305
131,2019-01-10,2,45-64,3552.0000,0.5699,0.4909,0.6619
131,2019-01-10,2,65+,1267.1429,0.4176,0.3635,0.4797
132,2019-01-11,2,0-5,2041.5714,0.7683,0.6687,0.8859
132,2019-01-11,2,6-11,1869.4286,0.9199,0.8067,1.0498
132,2019-01-11,2,12-17,725.1429,0.8208,0.7226,0.9304
132,2019-01-11,2,18-44,4367.2857,0.6247,0.5415,0.7215
132,2019-01-11,2,45-64,3031.2857,0.5642,0.4874,0.6540
