day,date,wk,age_group,obs,dR_med,dR_lo,dR_hi,Rj_med,Rj_lo,Rj_hi,Rj_renewal
98,2022-12-03,49,0-5,505.7143,495.7414,422.8071,578.2667,1.4841,1.2634,1.7423,1.3960
98,2022-12-03,49,6-11,1624.8571,1603.3422,1383.7166,1874.2613,2.1174,1.8167,2.4620,1.9523
98,2022-12-03,49,12-17,3503.0000,3491.4316,2994.4839,4088.1330,2.0605,1.7464,2.4432,1.9714
98,2022-12-03,49,18-44,4125.4286,4109.2266,3529.4984,4735.9164,0.9766,0.8324,1.1582,0.9083
98,2022-12-03,49,45-64,599.4286,594.1684,510.0305,694.7968,0.7911,0.6818,0.9246,0.7371
98,2022-12-03,49,65+,162.7143,163.0407,138.0152,190.7381,0.6071,0.5293,0.7005,0.5712
99,2022-12-04,50,0-5,559.0000,541.1871,462.5200,632.7680,1.4634,1.2381,1.7209,1.4434
99,2022-12-04,50,6-11,1828.4286,1820.2492,1565.3656,2122.4619,2.1157,1.8036,2.4720,2.0155
99,2022-12-04,50,12-17,3940.8571,3933.9365,3373.3415,4573.7501,2.0275,1.7141,2.4042,2.0196
99,2022-12-04,50,18-44,4775.5714,4616.2889,3982.9222,5333.8500,0.9657,0.8104,1.1437,0.9467
99,2022-12-04,50,45-64,697.1429,664.5237,570.0555,777.2929,0.7796,0.6642,0.9118,0.7681
99,2022-12-04,50,65+,181.0000,173.5904,148.2154,201.9832,0.5970,0.5151,0.6896,0.5936
100,2022-12-05,50,0-5,617.1429,594.8508,510.7901,697.1775,1.4129,1.2005,1.6557,1.4668
100,2022-12-05,50,6-11,2111.4286,2081.6436,1783.4813,2425.5485,2.0719,1.7712,2.4246,2.0766
100,2022-12-05,50,12-17,4515.5714,4408.0522,3802.0908,5139.6199,1.9586,1.6611,2.3117,2.0687
100,2022-12-05,50,18-44,5468.4286,5196.1301,4497.5288,6029.5319,0.9289,0.7859,1.0980,0.9696
100,2022-12-05,50,45-64,795.2857,748.4045,643.4212,873.9021,0.7488,0.6421,0.8736,0.7856
100,2022-12-05,50,65+,195.0000,187.2192,160.0944,219.4402,0.5727,0.4970,0.6600,0.6025
101,2022-12-06,50,0-5,688.4286,656.9940,563.5862,774.8080,1.3529,1.1525,1.5844,1.4736
101,2022-12-06,50,6-11,2457.8571,2392.5214,2053.6452,2788.6875,2.0147,1.7198,2.3528,2.1169
101,2022-12-06,50,12-17,5143.7143,4919.1598,4240.3818,5713.3912,1.8646,1.5759,2.2190,2.0870
101,2022-12-06,50,18-44,6179.1429,5813.9526,5023.5645,6780.9302,0.8843,0.7486,1.0425,0.9759
101,2022-12-06,50,45-64,898.8571,842.5131,725.3000,986.8832,0.7117,0.6100,0.8280,0.7898
101,2022-12-06,50,65+,216.4286,203.8791,174.2701,239.9327,0.5449,0.4725,0.6264,0.6045
102,2022-12-07,50,0-5,746.2857,729.7442,628.7766,854.1617,1.2926,1.1004,1.5128,1.4162
102,2022-12-07,50,6-11,2777.2857,2749.8528,2364.6997,3215.7355,1.9530,1.6592,2.2803,2.0640
102,2022-12-07,50,12-17,5543.5714,5407.2393,4659.4952,6281.6763,1.7659,1.4985,2.0879,1.9912
102,2022-12-07,50,18-44,6661.0000,6450.3911,5554.8819,7526.5975,0.8381,0.7110,0.9904,0.9348
102,2022-12-07,50,45-64,979.4286,947.5639,813.3587,1106.7228,0.6732,0.5778,0.7851,0.7549
102,2022-12-07,50,65+,228.7143,224.2238,191.7707,261.8757,0.5151,0.4473,0.5938,0.5768
103,2022-12-08,50,0-5,785.2857,812.7070,698.7522,950.5381,1.2403,1.0565,1.4574,1.3209
103,2022-12-08,50,6-11,3008.2857,3153.6456,2711.6550,3689.6069,1.8876,1.6044,2.2201,1.9411
103,2022-12-08,50,12-17,5731.0000,5871.4387,5067.0687,6785.1194,1.6872,1.4234,1.9971,1.8384
103,2022-12-08,50,18-44,6898.0000,7072.2206,6083.6897,8269.3208,0.7974,0.6733,0.9442,0.8661
103,2022-12-08,50,45-64,1006.8571,1056.8174,906.7701,1234.8025,0.6399,0.5473,0.7483,0.6974
103,2022-12-08,50,65+,238.5714,245.3844,210.2648,287.3582,0.4899,0.4241,0.5655,0.5339
104,2022-12-09,50,0-5,899.0000,901.4140,774.9821,1049.3148,1.1900,1.0101,1.3962,1.3648
104,2022-12-09,50,6-11,3719.5714,3588.0642,3095.1680,4174.2297,1.8196,1.5456,2.1376,2.0703
104,2022-12-09,50,12-17,6460.7143,6296.3244,5452.1095,7276.3767,1.6058,1.3533,1.9134,1.8909
104,2022-12-09,50,18-44,7726.1429,7655.6392,6568.2553,8913.5250,0.7569,0.6408,0.8966,0.8920
104,2022-12-09,50,45-64,1159.4286,1170.1236,1000.9918,1366.1404,0.6077,0.5205,0.7111,0.7171
104,2022-12-09,50,65+,268.5714,266.8434,228.7559,310.9803,0.4661,0.4045,0.5381,0.5497
105,2022-12-10,50,0-5,988.5714,988.9006,853.8371,1151.7455,1.1527,0.9800,1.3602,1.3370
105,2022-12-10,50,6-11,4200.0000,4041.5413,3476.7767,4677.1233,1.7634,1.4927,2.0768,2.0370
105,2022-12-10,50,12-17,6830.1429,6648.4237,5751.6642,7720.9430,1.5401,1.2999,1.8317,1.8273
105,2022-12-10,50,18-44,8252.2857,8148.3361,7000.9891,9510.1099,0.7253,0.6140,0.8665,0.8674
105,2022-12-10,50,45-64,1273.7143,1277.3783,1100.4741,1487.4686,0.5828,0.4989,0.6856,0.6971
105,2022-12-10,50,65+,287.0000,285.7221,245.7234,333.8860,0.4476,0.3878,0.5190,0.5350
106,2022-12-11,51,0-5,1075.8571,1083.2308,934.0557,1252.5594,1.1265,0.9600,1.3259,1.2913
106,2022-12-11,51,6-11,4538.7143,4499.2715,3890.3739,5221.1152,1.7167,1.4551,2.0238,1.9434
106,2022-12-11,51,12-17,7009.1429,6960.1072,6021.8258,8049.2331,1.4848,1.2529,1.7832,1.7293
106,2022-12-11,51,18-44,8663.0000,8581.9793,7395.3441,10048.4343,0.7008,0.5963,0.8306,0.8288
106,2022-12-11,51,45-64,1369.8571,1374.8003,1191.6704,1607.6620,0.5639,0.4846,0.6601,0.6658
106,2022-12-11,51,65+,295.7143,303.0899,260.6322,353.3150,0.4341,0.3776,0.5013,0.5105
107,2022-12-12,51,0-5,1157.2857,1181.7496,1020.7971,1360.1966,1.1162,0.9496,1.3111,1.2426
107,2022-12-12,51,6-11,4931.0000,4960.5876,4275.4077,5748.4755,1.6922,1.4405,1.9877,1.8703
107,2022-12-12,51,12-17,7191.0000,7214.3756,6250.8920,8374.6699,1.4612,1.2264,1.7323,1.6507
107,2022-12-12,51,18-44,8915.2857,8973.1911,7723.6428,10477.6060,0.6876,0.5867,0.8149,0.7908
107,2022-12-12,51,45-64,1467.7143,1474.7194,1273.6046,1734.4635,0.5535,0.4772,0.6470,0.6365
107,2022-12-12,51,65+,310.0000,320.2750,273.8594,372.8398,0.4269,0.3723,0.4926,0.4892
108,2022-12-13,51,0-5,1260.1429,1283.1047,1107.7269,1485.1897,1.1191,0.9511,1.3233,1.2139
108,2022-12-13,51,6-11,5385.4286,5415.7664,4682.7829,6291.5079,1.6933,1.4320,2.0008,1.8257
108,2022-12-13,51,12-17,7305.4286,7439.3260,6426.5024,8612.0460,1.4520,1.2195,1.7290,1.5837
108,2022-12-13,51,18-44,9143.4286,9303.5159,8024.3612,10806.0488,0.6838,0.5826,0.8129,0.7617
108,2022-12-13,51,45-64,1540.8571,1572.7819,1352.1094,1844.0668,0.5510,0.4740,0.6467,0.6128
108,2022-12-13,51,65+,330.7143,336.3403,288.3412,393.6411,0.4262,0.3711,0.4933,0.4736
109,2022-12-14,51,0-5,1361.5714,1392.7484,1203.7608,1614.7879,1.1305,0.9604,1.3269,1.1910
109,2022-12-14,51,6-11,5793.1429,5892.5378,5090.8480,6825.5209,1.6964,1.4402,2.0048,1.7831
109,2022-12-14,51,12-17,7437.8571,7646.2442,6614.0583,8880.3088,1.4560,1.2219,1.7303,1.5379
109,2022-12-14,51,18-44,9370.1429,9613.5207,8321.2260,11173.6902,0.6846,0.5847,0.8111,0.7395
109,2022-12-14,51,45-64,1637.0000,1671.1795,1432.7813,1946.0225,0.5528,0.4762,0.6469,0.5958
109,2022-12-14,51,65+,342.5714,352.6040,303.1385,410.5855,0.4286,0.3733,0.4951,0.4611
110,2022-12-15,51,0-5,1430.2857,1505.5769,1306.3461,1741.9415,1.1413,0.9703,1.3414,1.1528
110,2022-12-15,51,6-11,6108.0000,6387.9449,5514.2856,7373.0058,1.7108,1.4513,2.0164,1.7239
110,2022-12-15,51,12-17,7503.7143,7858.3896,6772.4014,9108.3802,1.4595,1.2295,1.7330,1.4868
110,2022-12-15,51,18-44,9475.0000,9919.2290,8619.1848,11567.7783,0.6888,0.5881,0.8142,0.7111
110,2022-12-15,51,45-64,1674.7143,1765.0606,1514.1729,2055.8556,0.5576,0.4806,0.6508,0.5731
110,2022-12-15,51,65+,343.4286,369.3731,316.9735,428.1069,0.4339,0.3788,0.4994,0.4428
111,2022-12-16,51,0-5,1632.0000,1622.2735,1407.2595,1878.6676,1.1519,0.9804,1.3534,1.1944
111,2022-12-16,51,6-11,6944.0000,6908.2446,5942.4321,8014.6043,1.7224,1.4514,2.0203,1.7878
111,2022-12-16,51,12-17,7853.1429,8090.9297,6943.3540,9303.8692,1.4664,1.2342,1.7546,1.5078
111,2022-12-16,51,18-44,9889.1429,10230.2977,8882.2619,11937.4360,0.6919,0.5913,0.8176,0.7214
111,2022-12-16,51,45-64,1806.5714,1860.7841,1602.3279,2170.1909,0.5616,0.4847,0.6552,0.5805
111,2022-12-16,51,65+,372.1429,386.7094,332.3484,448.6245,0.4390,0.3832,0.5053,0.4507
112,2022-12-17,51,0-5,1773.2857,1740.8731,1502.7416,2012.1478,1.1524,0.9809,1.3604,1.2053
112,2022-12-17,51,6-11,7499.1429,7443.4521,6431.4930,8609.5262,1.7206,1.4502,2.0349,1.7917
112,2022-12-17,51,12-17,8211.2857,8326.7552,7197.8132,9585.1833,1.4679,1.2409,1.7399,1.5229
112,2022-12-17,51,18-44,10414.0000,10545.0559,9175.5269,12270.3204,0.6905,0.5895,0.8178,0.7256
112,2022-12-17,51,45-64,1933.8571,1950.9838,1683.2312,2274.0161,0.5617,0.4843,0.6560,0.5857
112,2022-12-17,51,65+,403.2857,405.9885,348.9548,470.2739,0.4408,0.3842,0.5078,0.4562
113,2022-12-18,52,0-5,1883.7143,1869.5129,1611.1320,2153.8469,1.1496,0.9792,1.3605,1.1999
113,2022-12-18,52,6-11,7964.4286,7994.8761,6914.3906,9237.2953,1.7117,1.4511,2.0307,1.7747
113,2022-12-18,52,12-17,8592.0000,8561.9465,7398.4148,9951.5783,1.4626,1.2354,1.7442,1.5336
113,2022-12-18,52,18-44,10987.1429,10884.9027,9403.2820,12656.3448,0.6849,0.5866,0.8136,0.7261
113,2022-12-18,52,45-64,2078.5714,2044.8063,1761.6859,2383.6854,0.5585,0.4823,0.6545,0.5893
113,2022-12-18,52,65+,437.5714,426.6611,367.3819,494.1473,0.4396,0.3839,0.5077,0.4604
114,2022-12-19,52,0-5,2003.4286,1993.5517,1721.4232,2297.8898,1.1426,0.9729,1.3433,1.1908
114,2022-12-19,52,6-11,8570.0000,8569.9755,7408.6498,9936.2452,1.6982,1.4334,2.0034,1.7677
114,2022-12-19,52,12-17,8924.8571,8824.5732,7582.4018,10206.2322,1.4468,1.2217,1.7128,1.5291
114,2022-12-19,52,18-44,11470.1429,11229.2219,9682.3976,13098.6863,0.6770,0.5787,0.8014,0.7210
114,2022-12-19,52,45-64,2200.4286,2148.3241,1853.8946,2497.1360,0.5523,0.4772,0.6451,0.5864
114,2022-12-19,52,65+,461.8571,450.4020,387.7759,518.7816,0.4361,0.3810,0.5022,0.4585
115,2022-12-20,52,0-5,2140.8571,2128.7201,1833.2039,2472.6331,1.1343,0.9620,1.3302,1.1773
115,2022-12-20,52,6-11,9159.5714,9171.6650,7944.6366,10653.6399,1.6752,1.4195,1.9845,1.7474
115,2022-12-20,52,12-17,9138.0000,9071.3836,7836.0264,10471.2467,1.4280,1.1964,1.6985,1.5032
115,2022-12-20,52,18-44,11792.7143,11623.9796,10021.2665,13562.2010,0.6669,0.5699,0.7857,0.7080
115,2022-12-20,52,45-64,2315.7143,2256.4671,1957.2916,2627.8799,0.5449,0.4697,0.6347,0.5765
115,2022-12-20,52,65+,481.8571,476.3186,410.1868,551.9382,0.4316,0.3765,0.4958,0.4515
116,2022-12-21,52,0-5,2264.2857,2277.3811,1964.6860,2647.4614,1.1200,0.9532,1.3123,1.1579
116,2022-12-21,52,6-11,9670.0000,9781.1873,8533.4505,11371.8747,1.6481,1.3966,1.9379,1.7157
116,2022-12-21,52,12-17,9317.0000,9289.4261,8067.0510,10733.6101,1.3979,1.1842,1.6563,1.4728
116,2022-12-21,52,18-44,12059.4286,11986.3618,10398.1547,13951.9307,0.6554,0.5622,0.7641,0.6922
116,2022-12-21,52,45-64,2395.0000,2366.5694,2047.1481,2753.0658,0.5356,0.4633,0.6188,0.5644
116,2022-12-21,52,65+,514.0000,505.0226,435.3690,586.4508,0.4257,0.3722,0.4865,0.4444
117,2022-12-22,52,0-5,2341.5714,2430.7614,2099.8685,2810.9436,1.1007,0.9356,1.2915,1.1221
117,2022-12-22,52,6-11,10009.4286,10367.6815,9054.8998,12052.6530,1.6107,1.3655,1.9058,1.6612
117,2022-12-22,52,12-17,9337.2857,9509.5251,8297.9432,11030.9867,1.3720,1.1555,1.6254,1.4237
117,2022-12-22,52,18-44,12150.7143,12353.1235,10698.8543,14380.0294,0.6412,0.5482,0.7509,0.6678
117,2022-12-22,52,45-64,2423.7143,2481.3344,2144.6387,2882.7036,0.5255,0.4533,0.6086,0.5445
117,2022-12-22,52,65+,522.7143,535.0866,460.2210,619.1247,0.4195,0.3661,0.4797,0.4292
118,2022-12-23,52,0-5,2581.7143,2574.8527,2213.5055,2978.2323,1.0741,0.9133,1.2621,1.1539
118,2022-12-23,52,6-11,11035.0000,10921.2587,9549.2135,12574.6212,1.5590,1.3239,1.8367,1.7108
118,2022-12-23,52,12-17,9674.1429,9689.8421,8468.7309,11276.3910,1.3357,1.1184,1.5919,1.4389
118,2022-12-23,52,18-44,12672.7143,12662.8319,11012.4340,14737.2007,0.6251,0.5362,0.7304,0.6779
118,2022-12-23,52,45-64,2596.4286,2592.4353,2231.6411,3018.8901,0.5143,0.4448,0.5948,0.5524
118,2022-12-23,52,65+,559.7143,566.6040,486.8682,657.8469,0.4130,0.3615,0.4719,0.4371
119,2022-12-24,52,0-5,2733.2857,2709.3698,2331.7083,3151.3459,1.0391,0.8840,1.2218,1.1464
119,2022-12-24,52,6-11,11565.1429,11371.5952,9889.8330,13045.8436,1.4942,1.2751,1.7725,1.6887
119,2022-12-24,52,12-17,9818.4286,9823.4704,8559.8179,11355.1819,1.2871,1.0866,1.5225,1.4201
119,2022-12-24,52,18-44,12987.1429,12926.2164,11285.9797,14980.9054,0.6067,0.5195,0.7144,0.6692
119,2022-12-24,52,45-64,2689.4286,2697.4861,2329.1562,3136.3868,0.5018,0.4339,0.5835,0.5461
119,2022-12-24,52,65+,593.4286,598.3130,513.4713,691.4440,0.4056,0.3547,0.4655,0.4342
120,2022-12-25,53,0-5,2867.0000,2817.1814,2445.4379,3253.8825,0.9962,0.8457,1.1699,1.1307
120,2022-12-25,53,6-11,11879.4286,11673.2435,10089.6807,13363.5716,1.4273,1.2097,1.6869,1.6457
120,2022-12-25,53,12-17,9843.0000,9850.8459,8640.4246,11323.5414,1.2373,1.0419,1.4773,1.3898
120,2022-12-25,53,18-44,13243.1429,13167.6104,11411.5590,15263.7760,0.5861,0.5026,0.6854,0.6569
120,2022-12-25,53,45-64,2791.7143,2795.2318,2414.4698,3243.3688,0.4877,0.4220,0.5644,0.5377
120,2022-12-25,53,65+,629.8571,628.5058,543.1892,725.2314,0.3969,0.3470,0.4537,0.4300
121,2022-12-26,53,0-5,2971.1429,2887.8015,2508.9160,3338.7310,0.9525,0.8095,1.1189,1.1082
121,2022-12-26,53,6-11,11969.4286,11783.6912,10267.3009,13549.3583,1.3529,1.1491,1.5975,1.5894
121,2022-12-26,53,12-17,9723.4286,9808.1052,8581.4019,11250.0097,1.1842,1.0001,1.4128,1.3490
121,2022-12-26,53,18-44,13403.5714,13353.3819,11538.6465,15485.8340,0.5651,0.4840,0.6669,0.6414
121,2022-12-26,53,45-64,2878.7143,2882.7925,2492.7234,3354.3484,0.4734,0.4088,0.5512,0.5270
121,2022-12-26,53,65+,663.2857,661.3862,571.0394,762.1022,0.3877,0.3384,0.4454,0.4241
122,2022-12-27,53,0-5,3017.5714,2913.9937,2526.5905,3365.0813,0.9110,0.7738,1.0748,1.0814
122,2022-12-27,53,6-11,11938.1429,11701.5044,10304.3932,13422.9163,1.2859,1.0909,1.5224,1.5378
122,2022-12-27,53,12-17,9586.7143,9608.7883,8411.1367,11053.8374,1.1324,0.9531,1.3478,1.3157
122,2022-12-27,53,18-44,13541.8571,13460.6027,11619.7465,15579.1777,0.5478,0.4668,0.6435,0.6282
122,2022-12-27,53,45-64,2960.8571,2961.3685,2558.2439,3458.3910,0.4613,0.3974,0.5354,0.5188
122,2022-12-27,53,65+,704.0000,690.6950,595.9719,797.6080,0.3803,0.3314,0.4354,0.4207
123,2022-12-28,53,0-5,2994.2857,2899.6039,2521.4789,3362.9761,0.8777,0.7420,1.0309,1.0484
123,2022-12-28,53,6-11,11834.7143,11464.8618,10027.5943,13161.3558,1.2250,1.0390,1.4498,1.4925
123,2022-12-28,53,12-17,9478.2857,9314.6285,8141.6455,10720.7917,1.0796,0.9147,1.2780,1.2915
123,2022-12-28,53,18-44,13598.1429,13479.7605,11632.8951,15600.5706,0.5315,0.4536,0.6246,0.6153
123,2022-12-28,53,45-64,3032.5714,3016.4284,2586.0680,3501.0581,0.4502,0.3881,0.5226,0.5110
123,2022-12-28,53,65+,715.5714,716.5703,618.6177,831.3803,0.3739,0.3260,0.4285,0.4148
124,2022-12-29,53,0-5,2965.2857,2842.9627,2472.8026,3301.9568,0.8497,0.7187,1.0028,1.0207
124,2022-12-29,53,6-11,11595.8571,11046.6175,9625.1793,12612.5128,1.1684,0.9895,1.3779,1.4483
124,2022-12-29,53,12-17,9376.0000,8923.7940,7801.1361,10245.8728,1.0296,0.8659,1.2159,1.2713
124,2022-12-29,53,18-44,13577.5714,13365.4670,11601.0121,15567.2553,0.5170,0.4411,0.6075,0.6030
124,2022-12-29,53,45-64,3034.2857,3049.8010,2614.4608,3539.1494,0.4399,0.3792,0.5099,0.5025
124,2022-12-29,53,65+,729.0000,739.7778,638.5578,859.2041,0.3683,0.3208,0.4219,0.4088
125,2022-12-30,53,0-5,2763.5714,2761.6785,2394.9935,3206.8363,0.8317,0.7048,0.9853,0.9602
125,2022-12-30,53,6-11,10484.0000,10473.5575,9141.7732,11940.3341,1.1269,0.9567,1.3344,1.3388
125,2022-12-30,53,12-17,8518.5714,8426.3668,7362.6985,9729.5166,0.9816,0.8310,1.1578,1.1845
125,2022-12-30,53,18-44,13297.4286,13195.6902,11528.8995,15341.4396,0.5061,0.4338,0.6002,0.5777
125,2022-12-30,53,45-64,3078.5714,3065.7361,2627.8802,3544.0617,0.4317,0.3734,0.5039,0.4866
125,2022-12-30,53,65+,761.2857,757.7353,652.6370,878.4685,0.3646,0.3184,0.4192,0.4010
126,2022-12-31,53,0-5,2603.8571,2662.5689,2305.5763,3086.9434,0.8268,0.6995,0.9756,0.9178
126,2022-12-31,53,6-11,9634.7143,9817.2968,8580.8118,11188.7257,1.1025,0.9325,1.3051,1.2665
126,2022-12-31,53,12-17,7781.8571,7844.5155,6856.4325,9027.0122,0.9417,0.7972,1.1117,1.1200
126,2022-12-31,53,18-44,12828.1429,12964.5559,11313.7738,14980.9991,0.5010,0.4272,0.5898,0.5571
126,2022-12-31,53,45-64,3040.7143,3056.5054,2637.0997,3534.0966,0.4277,0.3685,0.4966,0.4719
126,2022-12-31,53,65+,763.7143,769.9830,661.4589,890.4640,0.3640,0.3171,0.4169,0.3919
127,2023-01-01,1,0-5,2470.7143,2558.7411,2219.3391,2972.5854,0.8325,0.7018,0.9845,0.8903
127,2023-01-01,1,6-11,8990.8571,9113.9428,7972.8945,10411.4893,1.0841,0.9171,1.2797,1.2245
127,2023-01-01,1,12-17,7111.4286,7195.8185,6298.5525,8266.0882,0.9065,0.7623,1.0707,1.0732
127,2023-01-01,1,18-44,12248.7143,12602.2259,10984.1425,14540.8882,0.4988,0.4236,0.5896,0.5422
127,2023-01-01,1,45-64,2964.5714,3019.5281,2615.9120,3493.8337,0.4253,0.3651,0.4963,0.4608
127,2023-01-01,1,65+,754.8571,774.9660,666.4777,893.4694,0.3647,0.3170,0.4195,0.3851
128,2023-01-02,1,0-5,2343.4286,2454.6031,2126.7629,2852.3172,0.8446,0.7140,0.9959,0.8738
128,2023-01-02,1,6-11,8304.2857,8418.5432,7369.8591,9673.7311,1.0759,0.9116,1.2745,1.1918
128,2023-01-02,1,12-17,6385.5714,6501.3862,5691.1799,7463.3463,0.8787,0.7449,1.0402,1.0312
128,2023-01-02,1,18-44,11732.1429,12141.0020,10582.5245,14019.8933,0.4991,0.4239,0.5868,0.5338
128,2023-01-02,1,45-64,2883.4286,2948.9172,2569.0775,3393.0659,0.4248,0.3648,0.4933,0.4549
128,2023-01-02,1,65+,752.2857,770.7132,662.4906,884.7212,0.3666,0.3187,0.4209,0.3833
129,2023-01-03,1,0-5,2235.7143,2359.3694,2056.1658,2750.6024,0.8637,0.7307,1.0173,0.8677
129,2023-01-03,1,6-11,7589.8571,7729.2955,6774.0604,8886.1939,1.0746,0.9097,1.2729,1.1651
129,2023-01-03,1,12-17,5706.1429,5821.3592,5126.3022,6659.7865,0.8539,0.7239,1.0056,0.9992
129,2023-01-03,1,18-44,11257.7143,11567.3498,10070.6972,13384.1147,0.5013,0.4265,0.5929,0.5304
129,2023-01-03,1,45-64,2793.4286,2847.0228,2476.9270,3271.8780,0.4250,0.3652,0.4958,0.4530
129,2023-01-03,1,65+,746.4286,758.2593,654.2514,870.4583,0.3694,0.3213,0.4247,0.3845
130,2023-01-04,1,0-5,2202.1429,2280.8204,1982.5707,2648.8580,0.8797,0.7419,1.0445,0.8822
130,2023-01-04,1,6-11,6987.5714,7083.4993,6197.3661,8153.2481,1.0735,0.9144,1.2719,1.1561
130,2023-01-04,1,12-17,5169.2857,5148.9240,4538.2425,5880.0652,0.8273,0.7029,0.9695,0.9860
130,2023-01-04,1,18-44,10842.8571,10947.6557,9538.6379,12590.0840,0.4997,0.4269,0.5940,0.5339
130,2023-01-04,1,45-64,2684.5714,2716.9284,2367.2040,3127.7163,0.4223,0.3639,0.4945,0.4555
130,2023-01-04,1,65+,734.2857,737.6547,638.8854,848.4385,0.3695,0.3211,0.4261,0.3886
131,2023-01-05,1,0-5,2202.5714,2212.0813,1923.9985,2564.4815,0.8934,0.7519,1.0603,0.9167
131,2023-01-05,1,6-11,6660.5714,6496.2939,5636.6023,7493.2921,1.0742,0.9094,1.2697,1.1869
131,2023-01-05,1,12-17,4917.8571,4501.9916,3952.9395,5138.3656,0.8024,0.6803,0.9420,1.0167
131,2023-01-05,1,18-44,10647.5714,10271.8196,8986.5856,11785.0318,0.4970,0.4231,0.5912,0.5527
131,2023-01-05,1,45-64,2663.5714,2565.6831,2249.3887,2940.5723,0.4189,0.3590,0.4912,0.4720
131,2023-01-05,1,65+,723.4286,708.9962,614.2445,816.9412,0.3685,0.3191,0.4256,0.4024
132,2023-01-06,1,0-5,2167.8571,2153.5362,1867.3301,2492.0578,0.9051,0.7622,1.0760,0.9024
132,2023-01-06,1,6-11,5780.0000,5967.5072,5190.8498,6823.8429,1.0773,0.9105,1.2763,1.1125
132,2023-01-06,1,12-17,3792.2857,3892.6813,3429.0706,4469.6910,0.7798,0.6614,0.9126,0.8992
132,2023-01-06,1,18-44,9638.0000,9580.4116,8346.0536,10989.9967,0.4968,0.4217,0.5879,0.5252
132,2023-01-06,1,45-64,2421.7143,2405.3567,2116.7138,2758.3605,0.4168,0.3571,0.4883,0.4456
132,2023-01-06,1,65+,682.2857,677.5567,589.2146,781.5217,0.3687,0.3196,0.4254,0.3851
133,2023-01-07,1,0-5,2120.2857,2106.7145,1832.3362,2450.5422,0.9151,0.7716,1.0801,0.9030
133,2023-01-07,1,6-11,5321.1429,5483.8718,4767.0088,6286.4052,1.0848,0.9156,1.2823,1.0983
133,2023-01-07,1,12-17,3242.5714,3347.4682,2945.6106,3827.9492,0.7650,0.6513,0.8995,0.8637
133,2023-01-07,1,18-44,8885.8571,8887.5117,7712.3938,10233.9337,0.4971,0.4224,0.5850,0.5169
133,2023-01-07,1,45-64,2243.0000,2246.8268,1957.5074,2569.4635,0.4163,0.3568,0.4853,0.4371
133,2023-01-07,1,65+,643.1429,644.6589,560.5897,744.3311,0.3695,0.3208,0.4260,0.3798
134,2023-01-08,2,0-5,2052.5714,2060.2519,1793.7962,2379.1282,0.9200,0.7773,1.0917,0.9021
134,2023-01-08,2,6-11,4978.2857,5047.1868,4390.0125,5787.8349,1.0879,0.9130,1.2886,1.0984
134,2023-01-08,2,12-17,2825.8571,2865.0923,2516.2350,3275.5409,0.7499,0.6390,0.8783,0.8457
134,2023-01-08,2,18-44,8138.5714,8201.0560,7137.0423,9472.1139,0.4951,0.4202,0.5833,0.5110
134,2023-01-08,2,45-64,2064.0000,2088.3308,1816.1862,2395.3660,0.4145,0.3545,0.4836,0.4316
134,2023-01-08,2,65+,611.8571,610.7473,531.0493,705.3915,0.3698,0.3198,0.4257,0.3775
135,2023-01-09,2,0-5,2005.2857,2006.9874,1748.0597,2309.2461,0.9197,0.7737,1.0878,0.9078
135,2023-01-09,2,6-11,4628.2857,4655.9374,4080.0115,5334.6543,1.0856,0.9167,1.2770,1.0972
135,2023-01-09,2,12-17,2418.2857,2435.1195,2149.1259,2771.0472,0.7311,0.6237,0.8576,0.8246
135,2023-01-09,2,18-44,7444.7143,7538.9684,6535.9853,8715.0520,0.4905,0.4187,0.5755,0.5066
135,2023-01-09,2,45-64,1898.1429,1927.9620,1680.6225,2216.4233,0.4109,0.3526,0.4782,0.4269
135,2023-01-09,2,65+,575.2857,574.5033,501.1028,663.0473,0.3685,0.3200,0.4237,0.3755
136,2023-01-10,2,0-5,1959.5714,1945.9570,1696.3597,2236.2455,0.9099,0.7676,1.0860,0.9133
136,2023-01-10,2,6-11,4286.8571,4302.8548,3772.4305,4944.9480,1.0762,0.9093,1.2798,1.0925
136,2023-01-10,2,12-17,2040.7143,2066.0226,1817.4848,2346.0151,0.7151,0.6113,0.8388,0.8003
136,2023-01-10,2,18-44,6771.4286,6889.5627,5997.5071,7957.3544,0.4825,0.4134,0.5708,0.5012
136,2023-01-10,2,45-64,1747.5714,1776.5467,1548.8288,2042.6075,0.4051,0.3489,0.4744,0.4213
136,2023-01-10,2,65+,525.5714,537.5318,466.2780,621.1309,0.3657,0.3181,0.4216,0.3711
137,2023-01-11,2,0-5,1898.4286,1877.2804,1638.1025,2151.9525,0.8998,0.7566,1.0699,0.9239
137,2023-01-11,2,6-11,4009.0000,3986.6465,3485.3152,4574.6497,1.0676,0.8959,1.2647,1.1023
137,2023-01-11,2,12-17,1748.0000,1742.9965,1524.5125,1985.2061,0.6977,0.5970,0.8174,0.7914
137,2023-01-11,2,18-44,6275.5714,6272.0700,5420.6729,7213.6252,0.4744,0.4038,0.5607,0.5039
137,2023-01-11,2,45-64,1615.5714,1632.6226,1420.0177,1870.5048,0.3989,0.3417,0.4674,0.4232
137,2023-01-11,2,65+,496.0000,500.5333,434.0823,580.2580,0.3619,0.3136,0.4181,0.3744
